seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-alg.s42_step@1_val	stepfinder-alg.s42_step@1_test	stepfinder-alg.s42_step@1_full	stepfinder-alg.s42_agent@1_val	stepfinder-alg.s42_agent@1_test	stepfinder-alg.s42_agent@1_full	stepfinder-alg.s43_step@1_val	stepfinder-alg.s43_step@1_test	stepfinder-alg.s43_step@1_full	stepfinder-alg.s43_agent@1_val	stepfinder-alg.s43_agent@1_test	stepfinder-alg.s43_agent@1_full	stepfinder-alg.s44_step@1_val	stepfinder-alg.s44_step@1_test	stepfinder-alg.s44_step@1_full	stepfinder-alg.s44_agent@1_val	stepfinder-alg.s44_agent@1_test	stepfinder-alg.s44_agent@1_full	stepfinder-alg.s45_step@1_val	stepfinder-alg.s45_step@1_test	stepfinder-alg.s45_step@1_full	stepfinder-alg.s45_agent@1_val	stepfinder-alg.s45_agent@1_test	stepfinder-alg.s45_agent@1_full	stepfinder-alg.s46_step@1_val	stepfinder-alg.s46_step@1_test	stepfinder-alg.s46_step@1_full	stepfinder-alg.s46_agent@1_val	stepfinder-alg.s46_agent@1_test	stepfinder-alg.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.038461538461538464	0.03125	0.03937007874015748	0.2692307692307692	0.3125	0.2992125984251969	0.0	0.03125	0.015748031496062992	0.3076923076923077	0.25	0.23622047244094488	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.359375	0.3464566929133858	0.038461538461538464	0.015625	0.023622047244094488	0.5	0.453125	0.4330708661417323	0.0	0.0	0.007874015748031496	0.34615384615384615	0.15625	0.1889763779527559	0.046875	0.453125	0.047244094488188976	0.4330708661417323
2	26	64	127	False	0.11538461538461539	0.015625	0.03937007874015748	0.34615384615384615	0.296875	0.2992125984251969	0.0	0.015625	0.015748031496062992	0.23076923076923078	0.265625	0.23622047244094488	0.11538461538461539	0.015625	0.047244094488188976	0.3076923076923077	0.296875	0.3464566929133858	0.07692307692307693	0.0	0.023622047244094488	0.5769230769230769	0.34375	0.4330708661417323	0.038461538461538464	0.0	0.007874015748031496	0.2692307692307692	0.15625	0.1889763779527559	0.015625	0.34375	0.047244094488188976	0.4330708661417323
3	26	64	127	False	0.038461538461538464	0.03125	0.03937007874015748	0.2692307692307692	0.28125	0.2992125984251969	0.0	0.0	0.015748031496062992	0.23076923076923078	0.234375	0.23622047244094488	0.0	0.0625	0.047244094488188976	0.19230769230769232	0.421875	0.3464566929133858	0.038461538461538464	0.0	0.023622047244094488	0.5	0.4375	0.4330708661417323	0.038461538461538464	0.0	0.007874015748031496	0.15384615384615385	0.171875	0.1889763779527559	0.0625	0.4375	0.047244094488188976	0.4330708661417323
4	26	64	127	False	0.038461538461538464	0.0625	0.03937007874015748	0.34615384615384615	0.328125	0.2992125984251969	0.038461538461538464	0.015625	0.015748031496062992	0.3076923076923077	0.25	0.23622047244094488	0.0	0.03125	0.047244094488188976	0.4230769230769231	0.34375	0.3464566929133858	0.0	0.015625	0.023622047244094488	0.46153846153846156	0.46875	0.4330708661417323	0.0	0.015625	0.007874015748031496	0.15384615384615385	0.171875	0.1889763779527559	0.0625	0.46875	0.047244094488188976	0.4330708661417323
5	26	64	127	False	0.0	0.0625	0.03937007874015748	0.3076923076923077	0.328125	0.2992125984251969	0.0	0.03125	0.015748031496062992	0.23076923076923078	0.25	0.23622047244094488	0.0	0.0625	0.047244094488188976	0.3076923076923077	0.375	0.3464566929133858	0.0	0.015625	0.023622047244094488	0.6153846153846154	0.40625	0.4330708661417323	0.0	0.0	0.007874015748031496	0.11538461538461539	0.234375	0.1889763779527559	0.0625	0.40625	0.047244094488188976	0.4330708661417323
6	26	64	127	False	0.038461538461538464	0.03125	0.03937007874015748	0.23076923076923078	0.34375	0.2992125984251969	0.038461538461538464	0.0	0.015748031496062992	0.34615384615384615	0.234375	0.23622047244094488	0.038461538461538464	0.0625	0.047244094488188976	0.3076923076923077	0.359375	0.3464566929133858	0.0	0.015625	0.023622047244094488	0.38461538461538464	0.5	0.4330708661417323	0.0	0.0	0.007874015748031496	0.07692307692307693	0.28125	0.1889763779527559	0.0625	0.5	0.047244094488188976	0.4330708661417323
7	26	64	127	False	0.038461538461538464	0.03125	0.03937007874015748	0.19230769230769232	0.34375	0.2992125984251969	0.0	0.03125	0.015748031496062992	0.2692307692307692	0.234375	0.23622047244094488	0.11538461538461539	0.015625	0.047244094488188976	0.34615384615384615	0.296875	0.3464566929133858	0.07692307692307693	0.0	0.023622047244094488	0.34615384615384615	0.484375	0.4330708661417323	0.0	0.0	0.007874015748031496	0.19230769230769232	0.125	0.1889763779527559	0.03125	0.484375	0.047244094488188976	0.4330708661417323
8	26	64	127	False	0.0	0.03125	0.03937007874015748	0.23076923076923078	0.375	0.2992125984251969	0.0	0.0	0.015748031496062992	0.07692307692307693	0.3125	0.23622047244094488	0.0	0.0625	0.047244094488188976	0.15384615384615385	0.359375	0.3464566929133858	0.0	0.046875	0.023622047244094488	0.38461538461538464	0.421875	0.4330708661417323	0.0	0.015625	0.007874015748031496	0.15384615384615385	0.21875	0.1889763779527559	0.0625	0.421875	0.047244094488188976	0.4330708661417323
9	26	64	127	False	0.0	0.015625	0.03937007874015748	0.4230769230769231	0.265625	0.2992125984251969	0.0	0.015625	0.015748031496062992	0.19230769230769232	0.25	0.23622047244094488	0.07692307692307693	0.03125	0.047244094488188976	0.23076923076923078	0.421875	0.3464566929133858	0.0	0.03125	0.023622047244094488	0.4230769230769231	0.421875	0.4330708661417323	0.0	0.0	0.007874015748031496	0.15384615384615385	0.1875	0.1889763779527559	0.03125	0.421875	0.047244094488188976	0.4330708661417323
10	26	64	127	False	0.0	0.046875	0.03937007874015748	0.07692307692307693	0.34375	0.2992125984251969	0.0	0.0	0.015748031496062992	0.11538461538461539	0.234375	0.23622047244094488	0.038461538461538464	0.078125	0.047244094488188976	0.2692307692307692	0.390625	0.3464566929133858	0.0	0.046875	0.023622047244094488	0.3076923076923077	0.46875	0.4330708661417323	0.0	0.015625	0.007874015748031496	0.11538461538461539	0.234375	0.1889763779527559	0.078125	0.46875	0.047244094488188976	0.4330708661417323
