seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	True	0.15384615384615385	0.09375	0.09448818897637795	0.7307692307692307	0.6875	0.6771653543307087	0.11538461538461539	0.0625	0.07086614173228346	0.3076923076923077	0.421875	0.3937007874015748	0.15384615384615385	0.09375	0.09448818897637795	0.6153846153846154	0.71875	0.6535433070866141	0.09375	0.71875	0.09448818897637795	0.6771653543307087
2	26	64	127	True	0.11538461538461539	0.109375	0.09448818897637795	0.7307692307692307	0.6875	0.6771653543307087	0.07692307692307693	0.078125	0.07086614173228346	0.4230769230769231	0.375	0.3937007874015748	0.19230769230769232	0.078125	0.09448818897637795	0.6923076923076923	0.640625	0.6535433070866141	0.109375	0.6875	0.09448818897637795	0.6771653543307087
3	26	64	127	True	0.15384615384615385	0.09375	0.09448818897637795	0.7307692307692307	0.703125	0.6771653543307087	0.07692307692307693	0.0625	0.07086614173228346	0.5	0.390625	0.3937007874015748	0.19230769230769232	0.0625	0.09448818897637795	0.7307692307692307	0.65625	0.6535433070866141	0.09375	0.703125	0.09448818897637795	0.6771653543307087
4	26	64	127	True	0.038461538461538464	0.09375	0.09448818897637795	0.6153846153846154	0.703125	0.6771653543307087	0.07692307692307693	0.0625	0.07086614173228346	0.2692307692307692	0.40625	0.3937007874015748	0.15384615384615385	0.078125	0.09448818897637795	0.5769230769230769	0.71875	0.6535433070866141	0.09375	0.71875	0.09448818897637795	0.6771653543307087
5	26	64	127	True	0.15384615384615385	0.109375	0.09448818897637795	0.7692307692307693	0.671875	0.6771653543307087	0.038461538461538464	0.09375	0.07086614173228346	0.2692307692307692	0.375	0.3937007874015748	0.11538461538461539	0.09375	0.09448818897637795	0.6923076923076923	0.671875	0.6535433070866141	0.109375	0.671875	0.09448818897637795	0.6771653543307087
6	26	64	127	True	0.11538461538461539	0.09375	0.09448818897637795	0.6538461538461539	0.703125	0.6771653543307087	0.07692307692307693	0.0625	0.07086614173228346	0.38461538461538464	0.4375	0.3937007874015748	0.11538461538461539	0.109375	0.09448818897637795	0.6538461538461539	0.65625	0.6535433070866141	0.109375	0.703125	0.09448818897637795	0.6771653543307087
7	26	64	127	True	0.15384615384615385	0.109375	0.09448818897637795	0.7692307692307693	0.6875	0.6771653543307087	0.11538461538461539	0.0625	0.07086614173228346	0.5	0.375	0.3937007874015748	0.15384615384615385	0.09375	0.09448818897637795	0.6923076923076923	0.65625	0.6535433070866141	0.109375	0.6875	0.09448818897637795	0.6771653543307087
8	26	64	127	True	0.11538461538461539	0.09375	0.09448818897637795	0.5769230769230769	0.734375	0.6771653543307087	0.11538461538461539	0.0625	0.07086614173228346	0.4230769230769231	0.46875	0.3937007874015748	0.19230769230769232	0.09375	0.09448818897637795	0.7307692307692307	0.6875	0.6535433070866141	0.09375	0.734375	0.09448818897637795	0.6771653543307087
9	26	64	127	True	0.038461538461538464	0.109375	0.09448818897637795	0.5769230769230769	0.59375	0.6771653543307087	0.038461538461538464	0.09375	0.07086614173228346	0.46153846153846156	0.28125	0.3937007874015748	0.07692307692307693	0.0625	0.09448818897637795	0.5	0.578125	0.6535433070866141	0.109375	0.59375	0.09448818897637795	0.6771653543307087
10	26	64	127	True	0.11538461538461539	0.078125	0.09448818897637795	0.6153846153846154	0.640625	0.6771653543307087	0.038461538461538464	0.046875	0.07086614173228346	0.34615384615384615	0.40625	0.3937007874015748	0.11538461538461539	0.109375	0.09448818897637795	0.6538461538461539	0.671875	0.6535433070866141	0.109375	0.671875	0.09448818897637795	0.6771653543307087
11	26	64	127	True	0.0	0.140625	0.09448818897637795	0.7307692307692307	0.640625	0.6771653543307087	0.0	0.09375	0.07086614173228346	0.34615384615384615	0.421875	0.3937007874015748	0.15384615384615385	0.078125	0.09448818897637795	0.7692307692307693	0.625	0.6535433070866141	0.140625	0.640625	0.09448818897637795	0.6771653543307087
12	26	64	127	True	0.19230769230769232	0.09375	0.09448818897637795	0.6923076923076923	0.703125	0.6771653543307087	0.11538461538461539	0.09375	0.07086614173228346	0.46153846153846156	0.359375	0.3937007874015748	0.11538461538461539	0.09375	0.09448818897637795	0.6538461538461539	0.640625	0.6535433070866141	0.09375	0.703125	0.09448818897637795	0.6771653543307087
13	26	64	127	True	0.038461538461538464	0.09375	0.09448818897637795	0.7307692307692307	0.6875	0.6771653543307087	0.11538461538461539	0.0625	0.07086614173228346	0.3076923076923077	0.4375	0.3937007874015748	0.07692307692307693	0.109375	0.09448818897637795	0.5769230769230769	0.6875	0.6535433070866141	0.109375	0.6875	0.09448818897637795	0.6771653543307087
14	26	64	127	True	0.19230769230769232	0.09375	0.09448818897637795	0.8846153846153846	0.640625	0.6771653543307087	0.11538461538461539	0.078125	0.07086614173228346	0.5769230769230769	0.375	0.3937007874015748	0.11538461538461539	0.078125	0.09448818897637795	0.7307692307692307	0.71875	0.6535433070866141	0.09375	0.71875	0.09448818897637795	0.6771653543307087
15	26	64	127	True	0.07692307692307693	0.09375	0.09448818897637795	0.7307692307692307	0.703125	0.6771653543307087	0.07692307692307693	0.0625	0.07086614173228346	0.4230769230769231	0.4375	0.3937007874015748	0.07692307692307693	0.078125	0.09448818897637795	0.5384615384615384	0.703125	0.6535433070866141	0.09375	0.703125	0.09448818897637795	0.6771653543307087
16	26	64	127	True	0.07692307692307693	0.109375	0.09448818897637795	0.6923076923076923	0.703125	0.6771653543307087	0.07692307692307693	0.09375	0.07086614173228346	0.5	0.4375	0.3937007874015748	0.038461538461538464	0.109375	0.09448818897637795	0.6153846153846154	0.65625	0.6535433070866141	0.109375	0.703125	0.09448818897637795	0.6771653543307087
17	26	64	127	True	0.23076923076923078	0.0625	0.09448818897637795	0.8076923076923077	0.671875	0.6771653543307087	0.038461538461538464	0.09375	0.07086614173228346	0.38461538461538464	0.390625	0.3937007874015748	0.19230769230769232	0.078125	0.09448818897637795	0.6153846153846154	0.71875	0.6535433070866141	0.09375	0.71875	0.09448818897637795	0.6771653543307087
18	26	64	127	True	0.11538461538461539	0.09375	0.09448818897637795	0.6923076923076923	0.640625	0.6771653543307087	0.07692307692307693	0.0625	0.07086614173228346	0.5	0.359375	0.3937007874015748	0.11538461538461539	0.09375	0.09448818897637795	0.6923076923076923	0.640625	0.6535433070866141	0.09375	0.640625	0.09448818897637795	0.6771653543307087
19	26	64	127	True	0.038461538461538464	0.140625	0.09448818897637795	0.5384615384615384	0.71875	0.6771653543307087	0.0	0.109375	0.07086614173228346	0.34615384615384615	0.453125	0.3937007874015748	0.23076923076923078	0.046875	0.09448818897637795	0.7307692307692307	0.625	0.6535433070866141	0.140625	0.71875	0.09448818897637795	0.6771653543307087
20	26	64	127	True	0.15384615384615385	0.09375	0.09448818897637795	0.8076923076923077	0.640625	0.6771653543307087	0.038461538461538464	0.09375	0.07086614173228346	0.2692307692307692	0.46875	0.3937007874015748	0.2692307692307692	0.046875	0.09448818897637795	0.8461538461538461	0.65625	0.6535433070866141	0.09375	0.65625	0.09448818897637795	0.6771653543307087
