seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	63	126	True													0.2692307692307692	0.38095238095238093	0.35714285714285715	0.38461538461538464	0.42857142857142855	0.4523809523809524	0.38095238095238093	0.42857142857142855	0.35714285714285715	0.4523809523809524
2	26	63	126	True													0.38461538461538464	0.4126984126984127	0.35714285714285715	0.5	0.47619047619047616	0.4523809523809524	0.4126984126984127	0.47619047619047616	0.35714285714285715	0.4523809523809524
3	26	63	126	True													0.5384615384615384	0.3492063492063492	0.35714285714285715	0.6153846153846154	0.4126984126984127	0.4523809523809524	0.3492063492063492	0.4126984126984127	0.35714285714285715	0.4523809523809524
4	26	63	126	True													0.4230769230769231	0.31746031746031744	0.35714285714285715	0.5	0.4126984126984127	0.4523809523809524	0.31746031746031744	0.4126984126984127	0.35714285714285715	0.4523809523809524
5	26	63	126	True													0.2692307692307692	0.36507936507936506	0.35714285714285715	0.23076923076923078	0.49206349206349204	0.4523809523809524	0.36507936507936506	0.49206349206349204	0.35714285714285715	0.4523809523809524
6	26	63	126	True													0.5769230769230769	0.30158730158730157	0.35714285714285715	0.6153846153846154	0.4126984126984127	0.4523809523809524	0.30158730158730157	0.4126984126984127	0.35714285714285715	0.4523809523809524
7	26	63	126	True													0.34615384615384615	0.36507936507936506	0.35714285714285715	0.46153846153846156	0.47619047619047616	0.4523809523809524	0.36507936507936506	0.47619047619047616	0.35714285714285715	0.4523809523809524
8	26	63	126	True													0.4230769230769231	0.30158730158730157	0.35714285714285715	0.4230769230769231	0.4126984126984127	0.4523809523809524	0.30158730158730157	0.4126984126984127	0.35714285714285715	0.4523809523809524
9	26	63	126	True													0.4230769230769231	0.3333333333333333	0.35714285714285715	0.46153846153846156	0.4603174603174603	0.4523809523809524	0.3333333333333333	0.4603174603174603	0.35714285714285715	0.4523809523809524
10	26	63	126	True													0.2692307692307692	0.36507936507936506	0.35714285714285715	0.38461538461538464	0.4444444444444444	0.4523809523809524	0.36507936507936506	0.4444444444444444	0.35714285714285715	0.4523809523809524
11	26	63	126	True													0.46153846153846156	0.30158730158730157	0.35714285714285715	0.5769230769230769	0.38095238095238093	0.4523809523809524	0.30158730158730157	0.38095238095238093	0.35714285714285715	0.4523809523809524
12	26	63	126	True													0.23076923076923078	0.3968253968253968	0.35714285714285715	0.3076923076923077	0.5079365079365079	0.4523809523809524	0.3968253968253968	0.5079365079365079	0.35714285714285715	0.4523809523809524
13	26	63	126	True													0.3076923076923077	0.3968253968253968	0.35714285714285715	0.5	0.4444444444444444	0.4523809523809524	0.3968253968253968	0.4444444444444444	0.35714285714285715	0.4523809523809524
14	26	63	126	True													0.38461538461538464	0.38095238095238093	0.35714285714285715	0.4230769230769231	0.5079365079365079	0.4523809523809524	0.38095238095238093	0.5079365079365079	0.35714285714285715	0.4523809523809524
15	26	63	126	True													0.2692307692307692	0.42857142857142855	0.35714285714285715	0.4230769230769231	0.47619047619047616	0.4523809523809524	0.42857142857142855	0.47619047619047616	0.35714285714285715	0.4523809523809524
16	26	63	126	True													0.4230769230769231	0.3333333333333333	0.35714285714285715	0.6153846153846154	0.38095238095238093	0.4523809523809524	0.3333333333333333	0.38095238095238093	0.35714285714285715	0.4523809523809524
17	26	63	126	True													0.3076923076923077	0.3333333333333333	0.35714285714285715	0.34615384615384615	0.4603174603174603	0.4523809523809524	0.3333333333333333	0.4603174603174603	0.35714285714285715	0.4523809523809524
18	26	63	126	True													0.4230769230769231	0.31746031746031744	0.35714285714285715	0.5769230769230769	0.3968253968253968	0.4523809523809524	0.31746031746031744	0.3968253968253968	0.35714285714285715	0.4523809523809524
19	26	63	126	True													0.38461538461538464	0.3968253968253968	0.35714285714285715	0.4230769230769231	0.5079365079365079	0.4523809523809524	0.3968253968253968	0.5079365079365079	0.35714285714285715	0.4523809523809524
20	26	63	126	True													0.34615384615384615	0.3968253968253968	0.35714285714285715	0.5	0.47619047619047616	0.4523809523809524	0.3968253968253968	0.47619047619047616	0.35714285714285715	0.4523809523809524
