seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	63	156	312	True													0.5079365079365079	0.4935897435897436	0.4551282051282051	0.7619047619047619	0.7243589743589743	0.7115384615384616	0.4935897435897436	0.7243589743589743	0.4551282051282051	0.7115384615384616
2	63	156	312	True													0.3968253968253968	0.4423076923076923	0.4551282051282051	0.7301587301587301	0.7051282051282052	0.7115384615384616	0.4423076923076923	0.7051282051282052	0.4551282051282051	0.7115384615384616
3	63	156	312	True													0.3968253968253968	0.48717948717948717	0.4551282051282051	0.6507936507936508	0.7115384615384616	0.7115384615384616	0.48717948717948717	0.7115384615384616	0.4551282051282051	0.7115384615384616
