seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-tsel.s42_step@1_val	stepfinder-tsel.s42_step@1_test	stepfinder-tsel.s42_step@1_full	stepfinder-tsel.s42_agent@1_val	stepfinder-tsel.s42_agent@1_test	stepfinder-tsel.s42_agent@1_full	stepfinder-tsel.s43_step@1_val	stepfinder-tsel.s43_step@1_test	stepfinder-tsel.s43_step@1_full	stepfinder-tsel.s43_agent@1_val	stepfinder-tsel.s43_agent@1_test	stepfinder-tsel.s43_agent@1_full	stepfinder-tsel.s44_step@1_val	stepfinder-tsel.s44_step@1_test	stepfinder-tsel.s44_step@1_full	stepfinder-tsel.s44_agent@1_val	stepfinder-tsel.s44_agent@1_test	stepfinder-tsel.s44_agent@1_full	stepfinder-tsel.s45_step@1_val	stepfinder-tsel.s45_step@1_test	stepfinder-tsel.s45_step@1_full	stepfinder-tsel.s45_agent@1_val	stepfinder-tsel.s45_agent@1_test	stepfinder-tsel.s45_agent@1_full	stepfinder-tsel.s46_step@1_val	stepfinder-tsel.s46_step@1_test	stepfinder-tsel.s46_step@1_full	stepfinder-tsel.s46_agent@1_val	stepfinder-tsel.s46_agent@1_test	stepfinder-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	False	0.2777777777777778	0.043478260869565216	0.08791208791208792	0.6111111111111112	0.6956521739130435	0.6813186813186813	0.16666666666666666	0.06521739130434782	0.08791208791208792	0.5555555555555556	0.717391304347826	0.6923076923076923	0.0	0.0	0.03296703296703297	0.3888888888888889	0.41304347826086957	0.42857142857142855	0.2222222222222222	0.043478260869565216	0.06593406593406594	0.8333333333333334	0.717391304347826	0.7252747252747253	0.05555555555555555	0.043478260869565216	0.04395604395604396	0.5	0.6956521739130435	0.6593406593406593	0.06521739130434782	0.717391304347826	0.08791208791208792	0.7252747252747253
2	18	46	91	False	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.6111111111111112	0.7391304347826086	0.6813186813186813	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.7777777777777778	0.717391304347826	0.6923076923076923	0.05555555555555555	0.021739130434782608	0.03296703296703297	0.5555555555555556	0.34782608695652173	0.42857142857142855	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.7222222222222222	0.8043478260869565	0.7252747252747253	0.0	0.043478260869565216	0.04395604395604396	0.6666666666666666	0.6956521739130435	0.6593406593406593	0.08695652173913043	0.8043478260869565	0.08791208791208792	0.7252747252747253
3	18	46	91	False	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.6666666666666666	0.6956521739130435	0.6813186813186813	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.7222222222222222	0.6739130434782609	0.6923076923076923	0.0	0.06521739130434782	0.03296703296703297	0.4444444444444444	0.45652173913043476	0.42857142857142855	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.7222222222222222	0.717391304347826	0.7252747252747253	0.0	0.06521739130434782	0.04395604395604396	0.6111111111111112	0.6956521739130435	0.6593406593406593	0.10869565217391304	0.717391304347826	0.08791208791208792	0.7252747252747253
4	18	46	91	False	0.0	0.10869565217391304	0.08791208791208792	0.6666666666666666	0.6739130434782609	0.6813186813186813	0.0	0.08695652173913043	0.08791208791208792	0.7222222222222222	0.6739130434782609	0.6923076923076923	0.1111111111111111	0.021739130434782608	0.03296703296703297	0.6111111111111112	0.34782608695652173	0.42857142857142855	0.0	0.08695652173913043	0.06593406593406594	0.7777777777777778	0.7608695652173914	0.7252747252747253	0.0	0.043478260869565216	0.04395604395604396	0.7777777777777778	0.6304347826086957	0.6593406593406593	0.10869565217391304	0.7608695652173914	0.08791208791208792	0.7252747252747253
5	18	46	91	False	0.1111111111111111	0.021739130434782608	0.08791208791208792	0.4444444444444444	0.717391304347826	0.6813186813186813	0.2222222222222222	0.043478260869565216	0.08791208791208792	0.6111111111111112	0.782608695652174	0.6923076923076923	0.1111111111111111	0.021739130434782608	0.03296703296703297	0.5	0.3695652173913043	0.42857142857142855	0.05555555555555555	0.021739130434782608	0.06593406593406594	0.4444444444444444	0.8043478260869565	0.7252747252747253	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.3888888888888889	0.7391304347826086	0.6593406593406593	0.043478260869565216	0.8043478260869565	0.08791208791208792	0.7252747252747253
6	18	46	91	False	0.05555555555555555	0.06521739130434782	0.08791208791208792	0.6111111111111112	0.717391304347826	0.6813186813186813	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.7222222222222222	0.7391304347826086	0.6923076923076923	0.0	0.021739130434782608	0.03296703296703297	0.3333333333333333	0.4782608695652174	0.42857142857142855	0.0	0.043478260869565216	0.06593406593406594	0.7777777777777778	0.7391304347826086	0.7252747252747253	0.0	0.043478260869565216	0.04395604395604396	0.6666666666666666	0.717391304347826	0.6593406593406593	0.08695652173913043	0.7391304347826086	0.08791208791208792	0.7252747252747253
7	18	46	91	False	0.1111111111111111	0.10869565217391304	0.08791208791208792	0.6666666666666666	0.6521739130434783	0.6813186813186813	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.5555555555555556	0.6956521739130435	0.6923076923076923	0.05555555555555555	0.043478260869565216	0.03296703296703297	0.5	0.43478260869565216	0.42857142857142855	0.16666666666666666	0.043478260869565216	0.06593406593406594	0.6111111111111112	0.6956521739130435	0.7252747252747253	0.1111111111111111	0.021739130434782608	0.04395604395604396	0.6666666666666666	0.6304347826086957	0.6593406593406593	0.10869565217391304	0.6956521739130435	0.08791208791208792	0.7252747252747253
8	18	46	91	False	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.7777777777777778	0.6739130434782609	0.6813186813186813	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.5555555555555556	0.717391304347826	0.6923076923076923	0.0	0.043478260869565216	0.03296703296703297	0.5555555555555556	0.41304347826086957	0.42857142857142855	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.7222222222222222	0.7608695652173914	0.7252747252747253	0.0	0.06521739130434782	0.04395604395604396	0.6666666666666666	0.6521739130434783	0.6593406593406593	0.10869565217391304	0.7608695652173914	0.08791208791208792	0.7252747252747253
9	18	46	91	False	0.1111111111111111	0.06521739130434782	0.08791208791208792	0.7777777777777778	0.6521739130434783	0.6813186813186813	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.7777777777777778	0.6521739130434783	0.6923076923076923	0.0	0.06521739130434782	0.03296703296703297	0.2777777777777778	0.5	0.42857142857142855	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.9444444444444444	0.6739130434782609	0.7252747252747253	0.05555555555555555	0.043478260869565216	0.04395604395604396	0.7222222222222222	0.6739130434782609	0.6593406593406593	0.10869565217391304	0.6739130434782609	0.08791208791208792	0.7252747252747253
10	18	46	91	False	0.16666666666666666	0.10869565217391304	0.08791208791208792	0.9444444444444444	0.6086956521739131	0.6813186813186813	0.1111111111111111	0.13043478260869565	0.08791208791208792	0.8333333333333334	0.6956521739130435	0.6923076923076923	0.1111111111111111	0.0	0.03296703296703297	0.3333333333333333	0.41304347826086957	0.42857142857142855	0.05555555555555555	0.10869565217391304	0.06593406593406594	0.8888888888888888	0.717391304347826	0.7252747252747253	0.0	0.08695652173913043	0.04395604395604396	0.7777777777777778	0.6304347826086957	0.6593406593406593	0.13043478260869565	0.717391304347826	0.08791208791208792	0.7252747252747253
11	18	46	91	False	0.0	0.13043478260869565	0.08791208791208792	0.6666666666666666	0.6956521739130435	0.6813186813186813	0.1111111111111111	0.13043478260869565	0.08791208791208792	0.6111111111111112	0.717391304347826	0.6923076923076923	0.0	0.06521739130434782	0.03296703296703297	0.5	0.5217391304347826	0.42857142857142855	0.0	0.13043478260869565	0.06593406593406594	0.6111111111111112	0.7391304347826086	0.7252747252747253	0.0	0.08695652173913043	0.04395604395604396	0.5555555555555556	0.6956521739130435	0.6593406593406593	0.13043478260869565	0.7391304347826086	0.08791208791208792	0.7252747252747253
12	18	46	91	False	0.16666666666666666	0.06521739130434782	0.08791208791208792	0.6666666666666666	0.6521739130434783	0.6813186813186813	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.5555555555555556	0.6956521739130435	0.6923076923076923	0.0	0.021739130434782608	0.03296703296703297	0.3333333333333333	0.45652173913043476	0.42857142857142855	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.7222222222222222	0.6956521739130435	0.7252747252747253	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.6666666666666666	0.5869565217391305	0.6593406593406593	0.10869565217391304	0.6956521739130435	0.08791208791208792	0.7252747252747253
13	18	46	91	False	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.8333333333333334	0.6521739130434783	0.6813186813186813	0.0	0.13043478260869565	0.08791208791208792	0.7222222222222222	0.717391304347826	0.6923076923076923	0.0	0.043478260869565216	0.03296703296703297	0.5555555555555556	0.41304347826086957	0.42857142857142855	0.0	0.08695652173913043	0.06593406593406594	0.7222222222222222	0.7608695652173914	0.7252747252747253	0.0	0.043478260869565216	0.04395604395604396	0.7777777777777778	0.6086956521739131	0.6593406593406593	0.13043478260869565	0.7608695652173914	0.08791208791208792	0.7252747252747253
14	18	46	91	False	0.16666666666666666	0.08695652173913043	0.08791208791208792	0.7777777777777778	0.6956521739130435	0.6813186813186813	0.2222222222222222	0.06521739130434782	0.08791208791208792	0.7777777777777778	0.6956521739130435	0.6923076923076923	0.1111111111111111	0.0	0.03296703296703297	0.5555555555555556	0.32608695652173914	0.42857142857142855	0.1111111111111111	0.08695652173913043	0.06593406593406594	0.7222222222222222	0.7608695652173914	0.7252747252747253	0.1111111111111111	0.043478260869565216	0.04395604395604396	0.5555555555555556	0.717391304347826	0.6593406593406593	0.08695652173913043	0.7608695652173914	0.08791208791208792	0.7252747252747253
15	18	46	91	False	0.05555555555555555	0.13043478260869565	0.08791208791208792	0.7222222222222222	0.6304347826086957	0.6813186813186813	0.0	0.10869565217391304	0.08791208791208792	0.6111111111111112	0.6956521739130435	0.6923076923076923	0.0	0.021739130434782608	0.03296703296703297	0.2222222222222222	0.45652173913043476	0.42857142857142855	0.0	0.08695652173913043	0.06593406593406594	0.8333333333333334	0.6739130434782609	0.7252747252747253	0.0	0.06521739130434782	0.04395604395604396	0.7222222222222222	0.5869565217391305	0.6593406593406593	0.13043478260869565	0.6956521739130435	0.08791208791208792	0.7252747252747253
16	18	46	91	False	0.05555555555555555	0.10869565217391304	0.08791208791208792	0.6111111111111112	0.6956521739130435	0.6813186813186813	0.1111111111111111	0.10869565217391304	0.08791208791208792	0.5555555555555556	0.8043478260869565	0.6923076923076923	0.0	0.043478260869565216	0.03296703296703297	0.4444444444444444	0.3695652173913043	0.42857142857142855	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.6666666666666666	0.7391304347826086	0.7252747252747253	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.4444444444444444	0.717391304347826	0.6593406593406593	0.10869565217391304	0.8043478260869565	0.08791208791208792	0.7252747252747253
17	18	46	91	False	0.1111111111111111	0.06521739130434782	0.08791208791208792	0.6666666666666666	0.6739130434782609	0.6813186813186813	0.1111111111111111	0.06521739130434782	0.08791208791208792	0.7222222222222222	0.6956521739130435	0.6923076923076923	0.05555555555555555	0.021739130434782608	0.03296703296703297	0.4444444444444444	0.34782608695652173	0.42857142857142855	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.6111111111111112	0.7608695652173914	0.7252747252747253	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.6666666666666666	0.6739130434782609	0.6593406593406593	0.06521739130434782	0.7608695652173914	0.08791208791208792	0.7252747252747253
18	18	46	91	False	0.0	0.13043478260869565	0.08791208791208792	0.6111111111111112	0.717391304347826	0.6813186813186813	0.05555555555555555	0.15217391304347827	0.08791208791208792	0.6666666666666666	0.7608695652173914	0.6923076923076923	0.05555555555555555	0.021739130434782608	0.03296703296703297	0.6111111111111112	0.41304347826086957	0.42857142857142855	0.0	0.08695652173913043	0.06593406593406594	0.6111111111111112	0.782608695652174	0.7252747252747253	0.0	0.06521739130434782	0.04395604395604396	0.6666666666666666	0.6521739130434783	0.6593406593406593	0.15217391304347827	0.782608695652174	0.08791208791208792	0.7252747252747253
19	18	46	91	False	0.16666666666666666	0.06521739130434782	0.08791208791208792	0.6666666666666666	0.7391304347826086	0.6813186813186813	0.1111111111111111	0.06521739130434782	0.08791208791208792	0.5555555555555556	0.8043478260869565	0.6923076923076923	0.0	0.043478260869565216	0.03296703296703297	0.4444444444444444	0.391304347826087	0.42857142857142855	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.5555555555555556	0.8478260869565217	0.7252747252747253	0.0	0.06521739130434782	0.04395604395604396	0.4444444444444444	0.782608695652174	0.6593406593406593	0.06521739130434782	0.8478260869565217	0.08791208791208792	0.7252747252747253
20	18	46	91	False	0.16666666666666666	0.06521739130434782	0.08791208791208792	0.7777777777777778	0.6304347826086957	0.6813186813186813	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.7222222222222222	0.6739130434782609	0.6923076923076923	0.0	0.06521739130434782	0.03296703296703297	0.4444444444444444	0.4782608695652174	0.42857142857142855	0.1111111111111111	0.021739130434782608	0.06593406593406594	0.7222222222222222	0.717391304347826	0.7252747252747253	0.1111111111111111	0.021739130434782608	0.04395604395604396	0.6666666666666666	0.6739130434782609	0.6593406593406593	0.08695652173913043	0.717391304347826	0.08791208791208792	0.7252747252747253
