seed	n_val	n_test	n_full	gt_in_prompt	correct_step@1_val	correct_step@1_test	correct_step@1_full	correct_agent@1_val	correct_agent@1_test	correct_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	12	29	58	True	0.25	0.034482758620689655	0.08620689655172414	0.5	0.6896551724137931	0.6724137931034483	0.034482758620689655	0.6896551724137931	0.08620689655172414	0.6724137931034483
2	12	29	58	True	0.25	0.06896551724137931	0.08620689655172414	0.75	0.6551724137931034	0.6724137931034483	0.06896551724137931	0.6551724137931034	0.08620689655172414	0.6724137931034483
3	12	29	58	True	0.16666666666666666	0.10344827586206896	0.08620689655172414	0.8333333333333334	0.6551724137931034	0.6724137931034483	0.10344827586206896	0.6551724137931034	0.08620689655172414	0.6724137931034483
4	12	29	58	True	0.0	0.10344827586206896	0.08620689655172414	0.5833333333333334	0.6551724137931034	0.6724137931034483	0.10344827586206896	0.6551724137931034	0.08620689655172414	0.6724137931034483
5	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.75	0.6551724137931034	0.6724137931034483	0.10344827586206896	0.6551724137931034	0.08620689655172414	0.6724137931034483
6	12	29	58	True	0.0	0.13793103448275862	0.08620689655172414	0.75	0.5862068965517241	0.6724137931034483	0.13793103448275862	0.5862068965517241	0.08620689655172414	0.6724137931034483
7	12	29	58	True	0.0	0.10344827586206896	0.08620689655172414	0.6666666666666666	0.7241379310344828	0.6724137931034483	0.10344827586206896	0.7241379310344828	0.08620689655172414	0.6724137931034483
8	12	29	58	True	0.08333333333333333	0.13793103448275862	0.08620689655172414	0.5833333333333334	0.6206896551724138	0.6724137931034483	0.13793103448275862	0.6206896551724138	0.08620689655172414	0.6724137931034483
9	12	29	58	True	0.16666666666666666	0.034482758620689655	0.08620689655172414	0.5	0.6206896551724138	0.6724137931034483	0.034482758620689655	0.6206896551724138	0.08620689655172414	0.6724137931034483
10	12	29	58	True	0.0	0.10344827586206896	0.08620689655172414	0.6666666666666666	0.6206896551724138	0.6724137931034483	0.10344827586206896	0.6206896551724138	0.08620689655172414	0.6724137931034483
11	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.5833333333333334	0.7241379310344828	0.6724137931034483	0.10344827586206896	0.7241379310344828	0.08620689655172414	0.6724137931034483
12	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.6666666666666666	0.6551724137931034	0.6724137931034483	0.10344827586206896	0.6551724137931034	0.08620689655172414	0.6724137931034483
13	12	29	58	True	0.08333333333333333	0.06896551724137931	0.08620689655172414	0.75	0.5862068965517241	0.6724137931034483	0.06896551724137931	0.5862068965517241	0.08620689655172414	0.6724137931034483
14	12	29	58	True	0.16666666666666666	0.034482758620689655	0.08620689655172414	0.8333333333333334	0.6206896551724138	0.6724137931034483	0.034482758620689655	0.6206896551724138	0.08620689655172414	0.6724137931034483
15	12	29	58	True	0.25	0.034482758620689655	0.08620689655172414	0.5	0.6896551724137931	0.6724137931034483	0.034482758620689655	0.6896551724137931	0.08620689655172414	0.6724137931034483
16	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.75	0.5862068965517241	0.6724137931034483	0.10344827586206896	0.5862068965517241	0.08620689655172414	0.6724137931034483
17	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.6666666666666666	0.7241379310344828	0.6724137931034483	0.10344827586206896	0.7241379310344828	0.08620689655172414	0.6724137931034483
18	12	29	58	True	0.0	0.13793103448275862	0.08620689655172414	0.4166666666666667	0.6896551724137931	0.6724137931034483	0.13793103448275862	0.6896551724137931	0.08620689655172414	0.6724137931034483
19	12	29	58	True	0.08333333333333333	0.06896551724137931	0.08620689655172414	0.4166666666666667	0.6896551724137931	0.6724137931034483	0.06896551724137931	0.6896551724137931	0.08620689655172414	0.6724137931034483
20	12	29	58	True	0.08333333333333333	0.10344827586206896	0.08620689655172414	0.6666666666666666	0.6896551724137931	0.6724137931034483	0.10344827586206896	0.6896551724137931	0.08620689655172414	0.6724137931034483
