seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	True	0.16666666666666666	0.021739130434782608	0.06593406593406594	0.5555555555555556	0.6956521739130435	0.6703296703296703	0.3333333333333333	0.17391304347826086	0.21978021978021978	0.6666666666666666	0.6739130434782609	0.7142857142857143	0.1111111111111111	0.08695652173913043	0.06593406593406594	0.5	0.45652173913043476	0.42857142857142855	0.17391304347826086	0.6956521739130435	0.21978021978021978	0.7142857142857143
2	18	46	91	True	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.6111111111111112	0.6304347826086957	0.6703296703296703	0.2222222222222222	0.17391304347826086	0.21978021978021978	0.7222222222222222	0.6956521739130435	0.7142857142857143	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.5555555555555556	0.32608695652173914	0.42857142857142855	0.17391304347826086	0.6956521739130435	0.21978021978021978	0.7142857142857143
3	18	46	91	True	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.7777777777777778	0.6304347826086957	0.6703296703296703	0.1111111111111111	0.2391304347826087	0.21978021978021978	0.6111111111111112	0.717391304347826	0.7142857142857143	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.4444444444444444	0.41304347826086957	0.42857142857142855	0.2391304347826087	0.717391304347826	0.21978021978021978	0.7142857142857143
4	18	46	91	True	0.0	0.08695652173913043	0.06593406593406594	0.6111111111111112	0.6956521739130435	0.6703296703296703	0.1111111111111111	0.2608695652173913	0.21978021978021978	0.6111111111111112	0.8260869565217391	0.7142857142857143	0.16666666666666666	0.043478260869565216	0.06593406593406594	0.5555555555555556	0.34782608695652173	0.42857142857142855	0.2608695652173913	0.8260869565217391	0.21978021978021978	0.7142857142857143
5	18	46	91	True	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.6111111111111112	0.6956521739130435	0.6703296703296703	0.2777777777777778	0.17391304347826086	0.21978021978021978	0.7222222222222222	0.6956521739130435	0.7142857142857143	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.4444444444444444	0.43478260869565216	0.42857142857142855	0.17391304347826086	0.6956521739130435	0.21978021978021978	0.7142857142857143
6	18	46	91	True	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.5	0.717391304347826	0.6703296703296703	0.3333333333333333	0.21739130434782608	0.21978021978021978	0.7222222222222222	0.7608695652173914	0.7142857142857143	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.3888888888888889	0.3695652173913043	0.42857142857142855	0.21739130434782608	0.7608695652173914	0.21978021978021978	0.7142857142857143
7	18	46	91	True	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.7222222222222222	0.6304347826086957	0.6703296703296703	0.1111111111111111	0.2391304347826087	0.21978021978021978	0.6666666666666666	0.6956521739130435	0.7142857142857143	0.0	0.08695652173913043	0.06593406593406594	0.3888888888888889	0.391304347826087	0.42857142857142855	0.2391304347826087	0.6956521739130435	0.21978021978021978	0.7142857142857143
8	18	46	91	True	0.16666666666666666	0.021739130434782608	0.06593406593406594	0.7777777777777778	0.6304347826086957	0.6703296703296703	0.2222222222222222	0.1956521739130435	0.21978021978021978	0.6666666666666666	0.717391304347826	0.7142857142857143	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.5	0.43478260869565216	0.42857142857142855	0.1956521739130435	0.717391304347826	0.21978021978021978	0.7142857142857143
9	18	46	91	True	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.7222222222222222	0.6521739130434783	0.6703296703296703	0.16666666666666666	0.17391304347826086	0.21978021978021978	0.7777777777777778	0.6739130434782609	0.7142857142857143	0.0	0.043478260869565216	0.06593406593406594	0.2222222222222222	0.5	0.42857142857142855	0.17391304347826086	0.6739130434782609	0.21978021978021978	0.7142857142857143
10	18	46	91	True	0.1111111111111111	0.08695652173913043	0.06593406593406594	0.5	0.717391304347826	0.6703296703296703	0.16666666666666666	0.2608695652173913	0.21978021978021978	0.8333333333333334	0.6521739130434783	0.7142857142857143	0.0	0.043478260869565216	0.06593406593406594	0.3888888888888889	0.391304347826087	0.42857142857142855	0.2608695652173913	0.717391304347826	0.21978021978021978	0.7142857142857143
11	18	46	91	True	0.0	0.06521739130434782	0.06593406593406594	0.7222222222222222	0.6739130434782609	0.6703296703296703	0.2222222222222222	0.15217391304347827	0.21978021978021978	0.6666666666666666	0.717391304347826	0.7142857142857143	0.0	0.10869565217391304	0.06593406593406594	0.2777777777777778	0.5652173913043478	0.42857142857142855	0.15217391304347827	0.717391304347826	0.21978021978021978	0.7142857142857143
12	18	46	91	True	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.6666666666666666	0.6956521739130435	0.6703296703296703	0.3333333333333333	0.15217391304347827	0.21978021978021978	0.7222222222222222	0.6521739130434783	0.7142857142857143	0.0	0.10869565217391304	0.06593406593406594	0.16666666666666666	0.5434782608695652	0.42857142857142855	0.15217391304347827	0.6956521739130435	0.21978021978021978	0.7142857142857143
