seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.038461538461538464	0.03125	0.031496062992125984	0.19230769230769232	0.15625	0.2125984251968504	0.07692307692307693	0.015625	0.031496062992125984	0.15384615384615385	0.15625	0.16535433070866143	0.07692307692307693	0.03125	0.03937007874015748	0.15384615384615385	0.1875	0.1889763779527559	0.07692307692307693	0.03125	0.03937007874015748	0.15384615384615385	0.125	0.15748031496062992	0.07692307692307693	0.03125	0.03937007874015748	0.11538461538461539	0.078125	0.11811023622047244	0.03125	0.1875	0.03937007874015748	0.2125984251968504
2	26	64	127	False	0.07692307692307693	0.015625	0.031496062992125984	0.2692307692307692	0.171875	0.2125984251968504	0.11538461538461539	0.015625	0.031496062992125984	0.15384615384615385	0.140625	0.16535433070866143	0.038461538461538464	0.03125	0.03937007874015748	0.19230769230769232	0.15625	0.1889763779527559	0.038461538461538464	0.03125	0.03937007874015748	0.15384615384615385	0.125	0.15748031496062992	0.038461538461538464	0.03125	0.03937007874015748	0.15384615384615385	0.09375	0.11811023622047244	0.03125	0.171875	0.03937007874015748	0.2125984251968504
3	26	64	127	False	0.0	0.046875	0.031496062992125984	0.19230769230769232	0.1875	0.2125984251968504	0.0	0.03125	0.031496062992125984	0.11538461538461539	0.125	0.16535433070866143	0.0	0.015625	0.03937007874015748	0.07692307692307693	0.171875	0.1889763779527559	0.0	0.015625	0.03937007874015748	0.11538461538461539	0.140625	0.15748031496062992	0.0	0.015625	0.03937007874015748	0.07692307692307693	0.09375	0.11811023622047244	0.046875	0.1875	0.03937007874015748	0.2125984251968504
4	26	64	127	False	0.0	0.046875	0.031496062992125984	0.19230769230769232	0.1875	0.2125984251968504	0.0	0.03125	0.031496062992125984	0.15384615384615385	0.109375	0.16535433070866143	0.0	0.03125	0.03937007874015748	0.19230769230769232	0.109375	0.1889763779527559	0.0	0.03125	0.03937007874015748	0.07692307692307693	0.125	0.15748031496062992	0.0	0.03125	0.03937007874015748	0.038461538461538464	0.078125	0.11811023622047244	0.046875	0.1875	0.03937007874015748	0.2125984251968504
5	26	64	127	False	0.0	0.046875	0.031496062992125984	0.11538461538461539	0.28125	0.2125984251968504	0.0	0.0625	0.031496062992125984	0.07692307692307693	0.203125	0.16535433070866143	0.0	0.0625	0.03937007874015748	0.15384615384615385	0.1875	0.1889763779527559	0.0	0.0625	0.03937007874015748	0.11538461538461539	0.140625	0.15748031496062992	0.0	0.0625	0.03937007874015748	0.07692307692307693	0.125	0.11811023622047244	0.0625	0.28125	0.03937007874015748	0.2125984251968504
6	26	64	127	False	0.038461538461538464	0.046875	0.031496062992125984	0.19230769230769232	0.234375	0.2125984251968504	0.038461538461538464	0.03125	0.031496062992125984	0.19230769230769232	0.140625	0.16535433070866143	0.038461538461538464	0.046875	0.03937007874015748	0.23076923076923078	0.15625	0.1889763779527559	0.038461538461538464	0.046875	0.03937007874015748	0.15384615384615385	0.140625	0.15748031496062992	0.038461538461538464	0.046875	0.03937007874015748	0.19230769230769232	0.09375	0.11811023622047244	0.046875	0.234375	0.03937007874015748	0.2125984251968504
7	26	64	127	False	0.038461538461538464	0.03125	0.031496062992125984	0.19230769230769232	0.171875	0.2125984251968504	0.07692307692307693	0.015625	0.031496062992125984	0.19230769230769232	0.140625	0.16535433070866143	0.07692307692307693	0.03125	0.03937007874015748	0.15384615384615385	0.15625	0.1889763779527559	0.07692307692307693	0.03125	0.03937007874015748	0.15384615384615385	0.15625	0.15748031496062992	0.07692307692307693	0.03125	0.03937007874015748	0.11538461538461539	0.125	0.11811023622047244	0.03125	0.171875	0.03937007874015748	0.2125984251968504
8	26	64	127	False	0.0	0.03125	0.031496062992125984	0.15384615384615385	0.171875	0.2125984251968504	0.0	0.03125	0.031496062992125984	0.15384615384615385	0.125	0.16535433070866143	0.0	0.046875	0.03937007874015748	0.07692307692307693	0.15625	0.1889763779527559	0.0	0.046875	0.03937007874015748	0.038461538461538464	0.15625	0.15748031496062992	0.0	0.046875	0.03937007874015748	0.038461538461538464	0.140625	0.11811023622047244	0.046875	0.171875	0.03937007874015748	0.2125984251968504
9	26	64	127	False	0.038461538461538464	0.0	0.031496062992125984	0.15384615384615385	0.21875	0.2125984251968504	0.038461538461538464	0.03125	0.031496062992125984	0.11538461538461539	0.1875	0.16535433070866143	0.0	0.03125	0.03937007874015748	0.23076923076923078	0.1875	0.1889763779527559	0.0	0.03125	0.03937007874015748	0.19230769230769232	0.140625	0.15748031496062992	0.0	0.03125	0.03937007874015748	0.11538461538461539	0.09375	0.11811023622047244	0.03125	0.21875	0.03937007874015748	0.2125984251968504
10	26	64	127	False	0.038461538461538464	0.03125	0.031496062992125984	0.11538461538461539	0.25	0.2125984251968504	0.038461538461538464	0.046875	0.031496062992125984	0.15384615384615385	0.171875	0.16535433070866143	0.0	0.03125	0.03937007874015748	0.19230769230769232	0.203125	0.1889763779527559	0.0	0.03125	0.03937007874015748	0.07692307692307693	0.203125	0.15748031496062992	0.0	0.03125	0.03937007874015748	0.07692307692307693	0.140625	0.11811023622047244	0.046875	0.25	0.03937007874015748	0.2125984251968504
