seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	False	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5555555555555556	0.6304347826086957	0.6043956043956044	0.0	0.0	0.0	0.5	0.2608695652173913	0.31868131868131866	0.05555555555555555	0.043478260869565216	0.03296703296703297	0.5	0.41304347826086957	0.42857142857142855	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.4444444444444444	0.4782608695652174	0.5054945054945055	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.3333333333333333	0.41304347826086957	0.3626373626373626	0.06521739130434782	0.6304347826086957	0.06593406593406594	0.6043956043956044
2	18	46	91	False	0.0	0.08695652173913043	0.06593406593406594	0.4444444444444444	0.6739130434782609	0.6043956043956044	0.0	0.0	0.0	0.2777777777777778	0.32608695652173914	0.31868131868131866	0.0	0.0	0.03296703296703297	0.2777777777777778	0.4782608695652174	0.42857142857142855	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5	0.43478260869565216	0.5054945054945055	0.0	0.043478260869565216	0.054945054945054944	0.2777777777777778	0.34782608695652173	0.3626373626373626	0.08695652173913043	0.6739130434782609	0.06593406593406594	0.6043956043956044
3	18	46	91	False	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.5	0.5652173913043478	0.6043956043956044	0.0	0.0	0.0	0.3333333333333333	0.2826086956521739	0.31868131868131866	0.0	0.021739130434782608	0.03296703296703297	0.3888888888888889	0.391304347826087	0.42857142857142855	0.0	0.06521739130434782	0.06593406593406594	0.5	0.5	0.5054945054945055	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.2777777777777778	0.3695652173913043	0.3626373626373626	0.08695652173913043	0.5652173913043478	0.06593406593406594	0.6043956043956044
4	18	46	91	False	0.0	0.10869565217391304	0.06593406593406594	0.6111111111111112	0.5869565217391305	0.6043956043956044	0.0	0.0	0.0	0.4444444444444444	0.21739130434782608	0.31868131868131866	0.05555555555555555	0.021739130434782608	0.03296703296703297	0.5555555555555556	0.34782608695652173	0.42857142857142855	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5	0.5434782608695652	0.5054945054945055	0.0	0.06521739130434782	0.054945054945054944	0.5	0.30434782608695654	0.3626373626373626	0.10869565217391304	0.5869565217391305	0.06593406593406594	0.6043956043956044
5	18	46	91	False	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.5555555555555556	0.6521739130434783	0.6043956043956044	0.0	0.0	0.0	0.3888888888888889	0.30434782608695654	0.31868131868131866	0.1111111111111111	0.021739130434782608	0.03296703296703297	0.4444444444444444	0.43478260869565216	0.42857142857142855	0.16666666666666666	0.021739130434782608	0.06593406593406594	0.5555555555555556	0.5434782608695652	0.5054945054945055	0.16666666666666666	0.021739130434782608	0.054945054945054944	0.5	0.32608695652173914	0.3626373626373626	0.043478260869565216	0.6521739130434783	0.06593406593406594	0.6043956043956044
6	18	46	91	False	0.0	0.08695652173913043	0.06593406593406594	0.7222222222222222	0.5652173913043478	0.6043956043956044	0.0	0.0	0.0	0.3888888888888889	0.30434782608695654	0.31868131868131866	0.05555555555555555	0.0	0.03296703296703297	0.5	0.34782608695652173	0.42857142857142855	0.1111111111111111	0.043478260869565216	0.06593406593406594	0.5555555555555556	0.5217391304347826	0.5054945054945055	0.0	0.043478260869565216	0.054945054945054944	0.3888888888888889	0.3695652173913043	0.3626373626373626	0.08695652173913043	0.5652173913043478	0.06593406593406594	0.6043956043956044
7	18	46	91	False	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.6111111111111112	0.5869565217391305	0.6043956043956044	0.0	0.0	0.0	0.5	0.2608695652173913	0.31868131868131866	0.05555555555555555	0.021739130434782608	0.03296703296703297	0.4444444444444444	0.41304347826086957	0.42857142857142855	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.3333333333333333	0.5434782608695652	0.5054945054945055	0.0	0.08695652173913043	0.054945054945054944	0.5555555555555556	0.3695652173913043	0.3626373626373626	0.08695652173913043	0.5869565217391305	0.06593406593406594	0.6043956043956044
8	18	46	91	False	0.0	0.08695652173913043	0.06593406593406594	0.6666666666666666	0.6086956521739131	0.6043956043956044	0.0	0.0	0.0	0.2777777777777778	0.391304347826087	0.31868131868131866	0.0	0.043478260869565216	0.03296703296703297	0.3888888888888889	0.4782608695652174	0.42857142857142855	0.0	0.10869565217391304	0.06593406593406594	0.6111111111111112	0.5869565217391305	0.5054945054945055	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.3888888888888889	0.43478260869565216	0.3626373626373626	0.10869565217391304	0.6086956521739131	0.06593406593406594	0.6043956043956044
9	18	46	91	False	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.6111111111111112	0.6739130434782609	0.6043956043956044	0.0	0.0	0.0	0.2222222222222222	0.34782608695652173	0.31868131868131866	0.0	0.043478260869565216	0.03296703296703297	0.3888888888888889	0.43478260869565216	0.42857142857142855	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.5	0.5434782608695652	0.5054945054945055	0.1111111111111111	0.06521739130434782	0.054945054945054944	0.3333333333333333	0.3695652173913043	0.3626373626373626	0.08695652173913043	0.6739130434782609	0.06593406593406594	0.6043956043956044
10	18	46	91	False	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.6666666666666666	0.5652173913043478	0.6043956043956044	0.0	0.0	0.0	0.1111111111111111	0.3695652173913043	0.31868131868131866	0.0	0.043478260869565216	0.03296703296703297	0.3333333333333333	0.3695652173913043	0.42857142857142855	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.3333333333333333	0.5434782608695652	0.5054945054945055	0.16666666666666666	0.043478260869565216	0.054945054945054944	0.2777777777777778	0.34782608695652173	0.3626373626373626	0.08695652173913043	0.5652173913043478	0.06593406593406594	0.6043956043956044
