seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca.s42_step@1_val	stepfinder-pca.s42_step@1_test	stepfinder-pca.s42_step@1_full	stepfinder-pca.s42_agent@1_val	stepfinder-pca.s42_agent@1_test	stepfinder-pca.s42_agent@1_full	stepfinder-pca.s43_step@1_val	stepfinder-pca.s43_step@1_test	stepfinder-pca.s43_step@1_full	stepfinder-pca.s43_agent@1_val	stepfinder-pca.s43_agent@1_test	stepfinder-pca.s43_agent@1_full	stepfinder-pca.s44_step@1_val	stepfinder-pca.s44_step@1_test	stepfinder-pca.s44_step@1_full	stepfinder-pca.s44_agent@1_val	stepfinder-pca.s44_agent@1_test	stepfinder-pca.s44_agent@1_full	stepfinder-pca.s45_step@1_val	stepfinder-pca.s45_step@1_test	stepfinder-pca.s45_step@1_full	stepfinder-pca.s45_agent@1_val	stepfinder-pca.s45_agent@1_test	stepfinder-pca.s45_agent@1_full	stepfinder-pca.s46_step@1_val	stepfinder-pca.s46_step@1_test	stepfinder-pca.s46_step@1_full	stepfinder-pca.s46_agent@1_val	stepfinder-pca.s46_agent@1_test	stepfinder-pca.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	63	126	False	0.2692307692307692	0.1746031746031746	0.2222222222222222	0.5	0.47619047619047616	0.5079365079365079	0.15384615384615385	0.12698412698412698	0.15873015873015872	0.46153846153846156	0.4126984126984127	0.4603174603174603	0.23076923076923078	0.2698412698412698	0.2619047619047619	0.5	0.49206349206349204	0.5158730158730159	0.11538461538461539	0.1746031746031746	0.18253968253968253	0.38461538461538464	0.42857142857142855	0.4603174603174603	0.19230769230769232	0.2222222222222222	0.23015873015873015	0.3076923076923077	0.47619047619047616	0.48412698412698413	0.2698412698412698	0.49206349206349204	0.2619047619047619	0.5158730158730159
2	26	63	126	False	0.2692307692307692	0.2698412698412698	0.2222222222222222	0.5384615384615384	0.49206349206349204	0.5079365079365079	0.19230769230769232	0.19047619047619047	0.15873015873015872	0.46153846153846156	0.5238095238095238	0.4603174603174603	0.34615384615384615	0.2698412698412698	0.2619047619047619	0.5384615384615384	0.5555555555555556	0.5158730158730159	0.15384615384615385	0.25396825396825395	0.18253968253968253	0.46153846153846156	0.5238095238095238	0.4603174603174603	0.23076923076923078	0.25396825396825395	0.23015873015873015	0.46153846153846156	0.47619047619047616	0.48412698412698413	0.2698412698412698	0.5555555555555556	0.2619047619047619	0.5158730158730159
3	26	63	126	False	0.3076923076923077	0.20634920634920634	0.2222222222222222	0.5384615384615384	0.5079365079365079	0.5079365079365079	0.3076923076923077	0.15873015873015872	0.15873015873015872	0.5	0.49206349206349204	0.4603174603174603	0.46153846153846156	0.25396825396825395	0.2619047619047619	0.5769230769230769	0.5238095238095238	0.5158730158730159	0.34615384615384615	0.14285714285714285	0.18253968253968253	0.5	0.4444444444444444	0.4603174603174603	0.2692307692307692	0.30158730158730157	0.23015873015873015	0.38461538461538464	0.5396825396825397	0.48412698412698413	0.30158730158730157	0.5396825396825397	0.2619047619047619	0.5158730158730159
4	26	63	126	False	0.11538461538461539	0.20634920634920634	0.2222222222222222	0.4230769230769231	0.4603174603174603	0.5079365079365079	0.11538461538461539	0.14285714285714285	0.15873015873015872	0.4230769230769231	0.4126984126984127	0.4603174603174603	0.2692307692307692	0.30158730158730157	0.2619047619047619	0.46153846153846156	0.5238095238095238	0.5158730158730159	0.15384615384615385	0.1746031746031746	0.18253968253968253	0.4230769230769231	0.4126984126984127	0.4603174603174603	0.11538461538461539	0.2857142857142857	0.23015873015873015	0.46153846153846156	0.47619047619047616	0.48412698412698413	0.30158730158730157	0.5238095238095238	0.2619047619047619	0.5158730158730159
5	26	63	126	False	0.15384615384615385	0.23809523809523808	0.2222222222222222	0.34615384615384615	0.5714285714285714	0.5079365079365079	0.07692307692307693	0.19047619047619047	0.15873015873015872	0.34615384615384615	0.5396825396825397	0.4603174603174603	0.15384615384615385	0.2222222222222222	0.2619047619047619	0.38461538461538464	0.5079365079365079	0.5158730158730159	0.15384615384615385	0.1746031746031746	0.18253968253968253	0.34615384615384615	0.5079365079365079	0.4603174603174603	0.11538461538461539	0.23809523809523808	0.23015873015873015	0.3076923076923077	0.5079365079365079	0.48412698412698413	0.23809523809523808	0.5714285714285714	0.2619047619047619	0.5158730158730159
6	26	63	126	False	0.2692307692307692	0.1746031746031746	0.2222222222222222	0.46153846153846156	0.49206349206349204	0.5079365079365079	0.15384615384615385	0.1111111111111111	0.15873015873015872	0.38461538461538464	0.42857142857142855	0.4603174603174603	0.23076923076923078	0.25396825396825395	0.2619047619047619	0.38461538461538464	0.49206349206349204	0.5158730158730159	0.15384615384615385	0.1111111111111111	0.18253968253968253	0.38461538461538464	0.4444444444444444	0.4603174603174603	0.23076923076923078	0.20634920634920634	0.23015873015873015	0.38461538461538464	0.47619047619047616	0.48412698412698413	0.25396825396825395	0.49206349206349204	0.2619047619047619	0.5158730158730159
7	26	63	126	False	0.23076923076923078	0.20634920634920634	0.2222222222222222	0.5769230769230769	0.5238095238095238	0.5079365079365079	0.11538461538461539	0.14285714285714285	0.15873015873015872	0.5	0.4603174603174603	0.4603174603174603	0.19230769230769232	0.2698412698412698	0.2619047619047619	0.5384615384615384	0.5238095238095238	0.5158730158730159	0.23076923076923078	0.15873015873015872	0.18253968253968253	0.5769230769230769	0.47619047619047616	0.4603174603174603	0.19230769230769232	0.2222222222222222	0.23015873015873015	0.46153846153846156	0.5396825396825397	0.48412698412698413	0.2698412698412698	0.5396825396825397	0.2619047619047619	0.5158730158730159
8	26	63	126	False	0.19230769230769232	0.25396825396825395	0.2222222222222222	0.5	0.5714285714285714	0.5079365079365079	0.11538461538461539	0.19047619047619047	0.15873015873015872	0.46153846153846156	0.47619047619047616	0.4603174603174603	0.2692307692307692	0.2698412698412698	0.2619047619047619	0.46153846153846156	0.5396825396825397	0.5158730158730159	0.19230769230769232	0.20634920634920634	0.18253968253968253	0.5	0.49206349206349204	0.4603174603174603	0.2692307692307692	0.20634920634920634	0.23015873015873015	0.5384615384615384	0.49206349206349204	0.48412698412698413	0.2698412698412698	0.5714285714285714	0.2619047619047619	0.5158730158730159
9	26	63	126	False	0.3076923076923077	0.23809523809523808	0.2222222222222222	0.5384615384615384	0.5238095238095238	0.5079365079365079	0.19230769230769232	0.1746031746031746	0.15873015873015872	0.5	0.5079365079365079	0.4603174603174603	0.23076923076923078	0.25396825396825395	0.2619047619047619	0.5	0.5555555555555556	0.5158730158730159	0.2692307692307692	0.19047619047619047	0.18253968253968253	0.5	0.47619047619047616	0.4603174603174603	0.19230769230769232	0.23809523809523808	0.23015873015873015	0.4230769230769231	0.5079365079365079	0.48412698412698413	0.25396825396825395	0.5555555555555556	0.2619047619047619	0.5158730158730159
10	26	63	126	False	0.23076923076923078	0.23809523809523808	0.2222222222222222	0.46153846153846156	0.49206349206349204	0.5079365079365079	0.19230769230769232	0.15873015873015872	0.15873015873015872	0.46153846153846156	0.5079365079365079	0.4603174603174603	0.23076923076923078	0.2857142857142857	0.2619047619047619	0.46153846153846156	0.5555555555555556	0.5158730158730159	0.15384615384615385	0.23809523809523808	0.18253968253968253	0.38461538461538464	0.5396825396825397	0.4603174603174603	0.23076923076923078	0.2698412698412698	0.23015873015873015	0.5	0.5396825396825397	0.48412698412698413	0.2857142857142857	0.5555555555555556	0.2619047619047619	0.5158730158730159
