seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.038461538461538464	0.015625	0.023622047244094488	0.0	0.125	0.08661417322834646	0.11538461538461539	0.0625	0.11811023622047244	0.3076923076923077	0.3125	0.3543307086614173	0.11538461538461539	0.015625	0.06299212598425197	0.5384615384615384	0.34375	0.4094488188976378	0.0625	0.34375	0.11811023622047244	0.4094488188976378
2	26	64	127	False	0.038461538461538464	0.015625	0.023622047244094488	0.07692307692307693	0.09375	0.08661417322834646	0.07692307692307693	0.09375	0.11811023622047244	0.38461538461538464	0.328125	0.3543307086614173	0.07692307692307693	0.0625	0.06299212598425197	0.34615384615384615	0.453125	0.4094488188976378	0.09375	0.453125	0.11811023622047244	0.4094488188976378
3	26	64	127	False	0.0	0.015625	0.023622047244094488	0.038461538461538464	0.125	0.08661417322834646	0.15384615384615385	0.09375	0.11811023622047244	0.4230769230769231	0.359375	0.3543307086614173	0.07692307692307693	0.0625	0.06299212598425197	0.5	0.390625	0.4094488188976378	0.09375	0.390625	0.11811023622047244	0.4094488188976378
4	26	64	127	False	0.0	0.015625	0.023622047244094488	0.0	0.09375	0.08661417322834646	0.19230769230769232	0.09375	0.11811023622047244	0.46153846153846156	0.328125	0.3543307086614173	0.038461538461538464	0.0625	0.06299212598425197	0.38461538461538464	0.40625	0.4094488188976378	0.09375	0.40625	0.11811023622047244	0.4094488188976378
5	26	64	127	False	0.0	0.046875	0.023622047244094488	0.0	0.09375	0.08661417322834646	0.19230769230769232	0.140625	0.11811023622047244	0.6538461538461539	0.3125	0.3543307086614173	0.07692307692307693	0.046875	0.06299212598425197	0.38461538461538464	0.421875	0.4094488188976378	0.140625	0.421875	0.11811023622047244	0.4094488188976378
6	26	64	127	False	0.07692307692307693	0.0	0.023622047244094488	0.11538461538461539	0.0625	0.08661417322834646	0.15384615384615385	0.09375	0.11811023622047244	0.4230769230769231	0.390625	0.3543307086614173	0.15384615384615385	0.0625	0.06299212598425197	0.5	0.40625	0.4094488188976378	0.09375	0.40625	0.11811023622047244	0.4094488188976378
7	26	64	127	False	0.07692307692307693	0.015625	0.023622047244094488	0.07692307692307693	0.078125	0.08661417322834646	0.19230769230769232	0.109375	0.11811023622047244	0.4230769230769231	0.375	0.3543307086614173	0.11538461538461539	0.046875	0.06299212598425197	0.5	0.421875	0.4094488188976378	0.109375	0.421875	0.11811023622047244	0.4094488188976378
8	26	64	127	False	0.0	0.03125	0.023622047244094488	0.038461538461538464	0.078125	0.08661417322834646	0.07692307692307693	0.09375	0.11811023622047244	0.34615384615384615	0.359375	0.3543307086614173	0.038461538461538464	0.0625	0.06299212598425197	0.46153846153846156	0.40625	0.4094488188976378	0.09375	0.40625	0.11811023622047244	0.4094488188976378
9	26	64	127	False	0.0	0.046875	0.023622047244094488	0.07692307692307693	0.09375	0.08661417322834646	0.11538461538461539	0.125	0.11811023622047244	0.3076923076923077	0.390625	0.3543307086614173	0.038461538461538464	0.0625	0.06299212598425197	0.4230769230769231	0.390625	0.4094488188976378	0.125	0.390625	0.11811023622047244	0.4094488188976378
10	26	64	127	False	0.0	0.03125	0.023622047244094488	0.038461538461538464	0.078125	0.08661417322834646	0.11538461538461539	0.09375	0.11811023622047244	0.3076923076923077	0.359375	0.3543307086614173	0.038461538461538464	0.09375	0.06299212598425197	0.34615384615384615	0.5	0.4094488188976378	0.09375	0.5	0.11811023622047244	0.4094488188976378
11	26	64	127	False	0.0	0.03125	0.023622047244094488	0.11538461538461539	0.0625	0.08661417322834646	0.23076923076923078	0.0625	0.11811023622047244	0.38461538461538464	0.328125	0.3543307086614173	0.07692307692307693	0.09375	0.06299212598425197	0.5	0.46875	0.4094488188976378	0.09375	0.46875	0.11811023622047244	0.4094488188976378
12	26	64	127	False	0.0	0.03125	0.023622047244094488	0.038461538461538464	0.09375	0.08661417322834646	0.15384615384615385	0.125	0.11811023622047244	0.34615384615384615	0.40625	0.3543307086614173	0.07692307692307693	0.03125	0.06299212598425197	0.34615384615384615	0.453125	0.4094488188976378	0.125	0.453125	0.11811023622047244	0.4094488188976378
13	26	64	127	False	0.038461538461538464	0.015625	0.023622047244094488	0.11538461538461539	0.09375	0.08661417322834646	0.0	0.171875	0.11811023622047244	0.15384615384615385	0.4375	0.3543307086614173	0.07692307692307693	0.046875	0.06299212598425197	0.5384615384615384	0.34375	0.4094488188976378	0.171875	0.4375	0.11811023622047244	0.4094488188976378
14	26	64	127	False	0.038461538461538464	0.015625	0.023622047244094488	0.07692307692307693	0.078125	0.08661417322834646	0.11538461538461539	0.109375	0.11811023622047244	0.34615384615384615	0.328125	0.3543307086614173	0.038461538461538464	0.109375	0.06299212598425197	0.34615384615384615	0.453125	0.4094488188976378	0.109375	0.453125	0.11811023622047244	0.4094488188976378
15	26	64	127	False	0.07692307692307693	0.015625	0.023622047244094488	0.11538461538461539	0.109375	0.08661417322834646	0.15384615384615385	0.09375	0.11811023622047244	0.4230769230769231	0.34375	0.3543307086614173	0.0	0.078125	0.06299212598425197	0.3076923076923077	0.40625	0.4094488188976378	0.09375	0.40625	0.11811023622047244	0.4094488188976378
16	26	64	127	False	0.0	0.03125	0.023622047244094488	0.0	0.09375	0.08661417322834646	0.15384615384615385	0.09375	0.11811023622047244	0.38461538461538464	0.375	0.3543307086614173	0.038461538461538464	0.0625	0.06299212598425197	0.4230769230769231	0.328125	0.4094488188976378	0.09375	0.375	0.11811023622047244	0.4094488188976378
17	26	64	127	False	0.038461538461538464	0.015625	0.023622047244094488	0.07692307692307693	0.078125	0.08661417322834646	0.11538461538461539	0.125	0.11811023622047244	0.46153846153846156	0.28125	0.3543307086614173	0.038461538461538464	0.0625	0.06299212598425197	0.46153846153846156	0.40625	0.4094488188976378	0.125	0.40625	0.11811023622047244	0.4094488188976378
