seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-alg.s42_step@1_val	stepfinder-alg.s42_step@1_test	stepfinder-alg.s42_step@1_full	stepfinder-alg.s42_agent@1_val	stepfinder-alg.s42_agent@1_test	stepfinder-alg.s42_agent@1_full	stepfinder-alg.s43_step@1_val	stepfinder-alg.s43_step@1_test	stepfinder-alg.s43_step@1_full	stepfinder-alg.s43_agent@1_val	stepfinder-alg.s43_agent@1_test	stepfinder-alg.s43_agent@1_full	stepfinder-alg.s44_step@1_val	stepfinder-alg.s44_step@1_test	stepfinder-alg.s44_step@1_full	stepfinder-alg.s44_agent@1_val	stepfinder-alg.s44_agent@1_test	stepfinder-alg.s44_agent@1_full	stepfinder-alg.s45_step@1_val	stepfinder-alg.s45_step@1_test	stepfinder-alg.s45_step@1_full	stepfinder-alg.s45_agent@1_val	stepfinder-alg.s45_agent@1_test	stepfinder-alg.s45_agent@1_full	stepfinder-alg.s46_step@1_val	stepfinder-alg.s46_step@1_test	stepfinder-alg.s46_step@1_full	stepfinder-alg.s46_agent@1_val	stepfinder-alg.s46_agent@1_test	stepfinder-alg.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.038461538461538464	0.015625	0.015748031496062992	0.5769230769230769	0.703125	0.6771653543307087	0.038461538461538464	0.0	0.015748031496062992	0.5384615384615384	0.671875	0.6456692913385826	0.07692307692307693	0.015625	0.023622047244094488	0.5	0.65625	0.6141732283464567	0.038461538461538464	0.0	0.015748031496062992	0.5384615384615384	0.765625	0.7007874015748031	0.11538461538461539	0.046875	0.06299212598425197	0.46153846153846156	0.515625	0.4409448818897638	0.046875	0.765625	0.06299212598425197	0.7007874015748031
2	26	64	127	False	0.038461538461538464	0.0	0.015748031496062992	0.6923076923076923	0.625	0.6771653543307087	0.07692307692307693	0.0	0.015748031496062992	0.6538461538461539	0.625	0.6456692913385826	0.038461538461538464	0.015625	0.023622047244094488	0.6538461538461539	0.5625	0.6141732283464567	0.07692307692307693	0.0	0.015748031496062992	0.6923076923076923	0.703125	0.7007874015748031	0.07692307692307693	0.0625	0.06299212598425197	0.46153846153846156	0.421875	0.4409448818897638	0.0625	0.703125	0.06299212598425197	0.7007874015748031
3	26	64	127	False	0.0	0.015625	0.015748031496062992	0.6923076923076923	0.71875	0.6771653543307087	0.038461538461538464	0.015625	0.015748031496062992	0.6923076923076923	0.6875	0.6456692913385826	0.038461538461538464	0.015625	0.023622047244094488	0.6538461538461539	0.65625	0.6141732283464567	0.038461538461538464	0.015625	0.015748031496062992	0.8076923076923077	0.734375	0.7007874015748031	0.0	0.078125	0.06299212598425197	0.2692307692307692	0.421875	0.4409448818897638	0.078125	0.734375	0.06299212598425197	0.7007874015748031
4	26	64	127	False	0.0	0.015625	0.015748031496062992	0.7307692307692307	0.71875	0.6771653543307087	0.0	0.03125	0.015748031496062992	0.7307692307692307	0.65625	0.6456692913385826	0.038461538461538464	0.015625	0.023622047244094488	0.6923076923076923	0.6875	0.6141732283464567	0.0	0.03125	0.015748031496062992	0.7692307692307693	0.75	0.7007874015748031	0.0	0.109375	0.06299212598425197	0.38461538461538464	0.5	0.4409448818897638	0.109375	0.75	0.06299212598425197	0.7007874015748031
5	26	64	127	False	0.0	0.015625	0.015748031496062992	0.8076923076923077	0.625	0.6771653543307087	0.0	0.015625	0.015748031496062992	0.6923076923076923	0.625	0.6456692913385826	0.0	0.015625	0.023622047244094488	0.6538461538461539	0.5625	0.6141732283464567	0.0	0.015625	0.015748031496062992	0.7692307692307693	0.671875	0.7007874015748031	0.038461538461538464	0.0625	0.06299212598425197	0.38461538461538464	0.4375	0.4409448818897638	0.0625	0.671875	0.06299212598425197	0.7007874015748031
6	26	64	127	False	0.0	0.03125	0.015748031496062992	0.6538461538461539	0.671875	0.6771653543307087	0.0	0.015625	0.015748031496062992	0.6538461538461539	0.640625	0.6456692913385826	0.038461538461538464	0.03125	0.023622047244094488	0.5769230769230769	0.640625	0.6141732283464567	0.0	0.015625	0.015748031496062992	0.6923076923076923	0.71875	0.7007874015748031	0.0	0.09375	0.06299212598425197	0.34615384615384615	0.4375	0.4409448818897638	0.09375	0.71875	0.06299212598425197	0.7007874015748031
7	26	64	127	False	0.07692307692307693	0.0	0.015748031496062992	0.7307692307692307	0.625	0.6771653543307087	0.038461538461538464	0.0	0.015748031496062992	0.6538461538461539	0.640625	0.6456692913385826	0.11538461538461539	0.0	0.023622047244094488	0.6538461538461539	0.59375	0.6141732283464567	0.038461538461538464	0.0	0.015748031496062992	0.7692307692307693	0.671875	0.7007874015748031	0.11538461538461539	0.0625	0.06299212598425197	0.5	0.359375	0.4409448818897638	0.0625	0.671875	0.06299212598425197	0.7007874015748031
8	26	64	127	False	0.0	0.015625	0.015748031496062992	0.5769230769230769	0.734375	0.6771653543307087	0.0	0.015625	0.015748031496062992	0.5384615384615384	0.75	0.6456692913385826	0.0	0.03125	0.023622047244094488	0.5	0.6875	0.6141732283464567	0.0	0.015625	0.015748031496062992	0.7307692307692307	0.734375	0.7007874015748031	0.0	0.078125	0.06299212598425197	0.34615384615384615	0.40625	0.4409448818897638	0.078125	0.75	0.06299212598425197	0.7007874015748031
9	26	64	127	False	0.0	0.015625	0.015748031496062992	0.6923076923076923	0.578125	0.6771653543307087	0.0	0.0	0.015748031496062992	0.6153846153846154	0.5625	0.6456692913385826	0.0	0.03125	0.023622047244094488	0.5384615384615384	0.53125	0.6141732283464567	0.0	0.0	0.015748031496062992	0.6923076923076923	0.625	0.7007874015748031	0.07692307692307693	0.046875	0.06299212598425197	0.4230769230769231	0.421875	0.4409448818897638	0.046875	0.625	0.06299212598425197	0.7007874015748031
10	26	64	127	False	0.0	0.03125	0.015748031496062992	0.6538461538461539	0.703125	0.6771653543307087	0.0	0.03125	0.015748031496062992	0.6538461538461539	0.640625	0.6456692913385826	0.0	0.046875	0.023622047244094488	0.5384615384615384	0.640625	0.6141732283464567	0.0	0.03125	0.015748031496062992	0.6538461538461539	0.71875	0.7007874015748031	0.07692307692307693	0.09375	0.06299212598425197	0.38461538461538464	0.515625	0.4409448818897638	0.09375	0.71875	0.06299212598425197	0.7007874015748031
