seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	61	152	304	False	0.45901639344262296	0.4407894736842105	0.4375	0.5573770491803278	0.5723684210526315	0.555921052631579	0.22950819672131148	0.16447368421052633	0.17105263157894737	0.2786885245901639	0.2894736842105263	0.2730263157894737	0.4098360655737705	0.3684210526315789	0.3815789473684211	0.47540983606557374	0.48026315789473684	0.46710526315789475	0.4262295081967213	0.4407894736842105	0.4342105263157895	0.5081967213114754	0.5526315789473685	0.5230263157894737	0.5081967213114754	0.4868421052631579	0.4934210526315789	0.6229508196721312	0.6381578947368421	0.625	0.4868421052631579	0.6381578947368421	0.4934210526315789	0.625
2	61	152	304	False	0.3442622950819672	0.45394736842105265	0.4375	0.5573770491803278	0.5526315789473685	0.555921052631579	0.19672131147540983	0.17105263157894737	0.17105263157894737	0.36065573770491804	0.2631578947368421	0.2730263157894737	0.2786885245901639	0.40131578947368424	0.3815789473684211	0.4262295081967213	0.47368421052631576	0.46710526315789475	0.36065573770491804	0.46710526315789475	0.4342105263157895	0.4918032786885246	0.5526315789473685	0.5230263157894737	0.3770491803278688	0.5526315789473685	0.4934210526315789	0.5901639344262295	0.6710526315789473	0.625	0.5526315789473685	0.6710526315789473	0.4934210526315789	0.625
3	61	152	304	False	0.4098360655737705	0.40131578947368424	0.4375	0.6065573770491803	0.5197368421052632	0.555921052631579	0.19672131147540983	0.14473684210526316	0.17105263157894737	0.39344262295081966	0.23026315789473684	0.2730263157894737	0.3114754098360656	0.3618421052631579	0.3815789473684211	0.4098360655737705	0.4342105263157895	0.46710526315789475	0.39344262295081966	0.4407894736842105	0.4342105263157895	0.5409836065573771	0.5263157894736842	0.5230263157894737	0.45901639344262296	0.4605263157894737	0.4934210526315789	0.6885245901639344	0.5789473684210527	0.625	0.4605263157894737	0.5789473684210527	0.4934210526315789	0.625
