model	subset	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	code	26.0	64.0	127.0	0.0	0.06538461538461539	0.0625	0.06299212598425194	0.6461538461538461	0.60859375	0.6141732283464568	0.0057692307692307696	0.01015625	0.007874015748031492	0.11153846153846154	0.1375	0.12598425196850388	0.04807692307692309	0.05390625	0.055118110236220465	0.575	0.571875	0.5826771653543308	0.0703125	0.6140625	0.06299212598425194	0.6141732283464568
deepseek-8b	code	26.0	64.0	127.0	0.0	0.023076923076923078	0.02265625	0.02362204724409449	0.06538461538461539	0.0875	0.08661417322834647	0.1307692307692308	0.10546875	0.11811023622047241	0.3769230769230769	0.34921875	0.35433070866141736	0.06923076923076925	0.0625	0.06299212598425194	0.42884615384615393	0.40625	0.4094488188976378	0.10703125	0.41328125	0.11811023622047241	0.4094488188976378
