seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	True	0.2777777777777778	0.15217391304347827	0.17582417582417584	0.3888888888888889	0.5869565217391305	0.5714285714285714	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.5555555555555556	0.6086956521739131	0.5934065934065934	0.1111111111111111	0.13043478260869565	0.13186813186813187	0.5	0.6739130434782609	0.5824175824175825	0.15217391304347827	0.6739130434782609	0.17582417582417584	0.5934065934065934
2	18	46	91	True	0.16666666666666666	0.1956521739130435	0.17582417582417584	0.7777777777777778	0.5434782608695652	0.5714285714285714	0.0	0.043478260869565216	0.054945054945054944	0.4444444444444444	0.6739130434782609	0.5934065934065934	0.2222222222222222	0.08695652173913043	0.13186813186813187	0.6111111111111112	0.5869565217391305	0.5824175824175825	0.1956521739130435	0.6739130434782609	0.17582417582417584	0.5934065934065934
3	18	46	91	True	0.16666666666666666	0.15217391304347827	0.17582417582417584	0.5555555555555556	0.5434782608695652	0.5714285714285714	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.5555555555555556	0.6086956521739131	0.5934065934065934	0.05555555555555555	0.13043478260869565	0.13186813186813187	0.6111111111111112	0.5652173913043478	0.5824175824175825	0.15217391304347827	0.6086956521739131	0.17582417582417584	0.5934065934065934
4	18	46	91	True	0.2777777777777778	0.10869565217391304	0.17582417582417584	0.6666666666666666	0.5217391304347826	0.5714285714285714	0.0	0.043478260869565216	0.054945054945054944	0.6111111111111112	0.5652173913043478	0.5934065934065934	0.2222222222222222	0.10869565217391304	0.13186813186813187	0.5	0.5652173913043478	0.5824175824175825	0.10869565217391304	0.5652173913043478	0.17582417582417584	0.5934065934065934
5	18	46	91	True	0.16666666666666666	0.1956521739130435	0.17582417582417584	0.4444444444444444	0.717391304347826	0.5714285714285714	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.6111111111111112	0.6739130434782609	0.5934065934065934	0.2222222222222222	0.10869565217391304	0.13186813186813187	0.5555555555555556	0.6521739130434783	0.5824175824175825	0.1956521739130435	0.717391304347826	0.17582417582417584	0.5934065934065934
6	18	46	91	True	0.16666666666666666	0.1956521739130435	0.17582417582417584	0.6666666666666666	0.5434782608695652	0.5714285714285714	0.0	0.08695652173913043	0.054945054945054944	0.5555555555555556	0.6086956521739131	0.5934065934065934	0.2222222222222222	0.13043478260869565	0.13186813186813187	0.6666666666666666	0.5652173913043478	0.5824175824175825	0.1956521739130435	0.6086956521739131	0.17582417582417584	0.5934065934065934
7	18	46	91	True	0.3333333333333333	0.06521739130434782	0.17582417582417584	0.5	0.5	0.5714285714285714	0.1111111111111111	0.043478260869565216	0.054945054945054944	0.5	0.5652173913043478	0.5934065934065934	0.0	0.13043478260869565	0.13186813186813187	0.3888888888888889	0.5869565217391305	0.5824175824175825	0.13043478260869565	0.5869565217391305	0.17582417582417584	0.5934065934065934
8	18	46	91	True	0.16666666666666666	0.2608695652173913	0.17582417582417584	0.5555555555555556	0.5434782608695652	0.5714285714285714	0.0	0.043478260869565216	0.054945054945054944	0.5	0.5652173913043478	0.5934065934065934	0.05555555555555555	0.21739130434782608	0.13186813186813187	0.5555555555555556	0.6086956521739131	0.5824175824175825	0.2608695652173913	0.6086956521739131	0.17582417582417584	0.5934065934065934
9	18	46	91	True	0.1111111111111111	0.21739130434782608	0.17582417582417584	0.5	0.6086956521739131	0.5714285714285714	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.6111111111111112	0.6304347826086957	0.5934065934065934	0.05555555555555555	0.13043478260869565	0.13186813186813187	0.6111111111111112	0.6086956521739131	0.5824175824175825	0.21739130434782608	0.6304347826086957	0.17582417582417584	0.5934065934065934
10	18	46	91	True	0.1111111111111111	0.21739130434782608	0.17582417582417584	0.5555555555555556	0.5434782608695652	0.5714285714285714	0.0	0.08695652173913043	0.054945054945054944	0.6111111111111112	0.5434782608695652	0.5934065934065934	0.1111111111111111	0.13043478260869565	0.13186813186813187	0.5555555555555556	0.6086956521739131	0.5824175824175825	0.21739130434782608	0.6086956521739131	0.17582417582417584	0.5934065934065934
11	18	46	91	True	0.2222222222222222	0.15217391304347827	0.17582417582417584	0.6666666666666666	0.5	0.5714285714285714	0.0	0.043478260869565216	0.054945054945054944	0.5	0.5217391304347826	0.5934065934065934	0.16666666666666666	0.08695652173913043	0.13186813186813187	0.3888888888888889	0.5869565217391305	0.5824175824175825	0.15217391304347827	0.5869565217391305	0.17582417582417584	0.5934065934065934
12	18	46	91	True	0.2777777777777778	0.17391304347826086	0.17582417582417584	0.5555555555555556	0.5869565217391305	0.5714285714285714	0.1111111111111111	0.021739130434782608	0.054945054945054944	0.7222222222222222	0.5869565217391305	0.5934065934065934	0.16666666666666666	0.08695652173913043	0.13186813186813187	0.4444444444444444	0.6304347826086957	0.5824175824175825	0.17391304347826086	0.6304347826086957	0.17582417582417584	0.5934065934065934
13	18	46	91	True	0.1111111111111111	0.17391304347826086	0.17582417582417584	0.7222222222222222	0.5217391304347826	0.5714285714285714	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.6111111111111112	0.5434782608695652	0.5934065934065934	0.1111111111111111	0.08695652173913043	0.13186813186813187	0.4444444444444444	0.5652173913043478	0.5824175824175825	0.17391304347826086	0.5652173913043478	0.17582417582417584	0.5934065934065934
14	18	46	91	True	0.2222222222222222	0.10869565217391304	0.17582417582417584	0.6111111111111112	0.5434782608695652	0.5714285714285714	0.05555555555555555	0.021739130434782608	0.054945054945054944	0.5555555555555556	0.6086956521739131	0.5934065934065934	0.2222222222222222	0.043478260869565216	0.13186813186813187	0.5	0.5869565217391305	0.5824175824175825	0.10869565217391304	0.6086956521739131	0.17582417582417584	0.5934065934065934
15	18	46	91	True	0.16666666666666666	0.17391304347826086	0.17582417582417584	0.5	0.5869565217391305	0.5714285714285714	0.05555555555555555	0.0	0.054945054945054944	0.6666666666666666	0.5434782608695652	0.5934065934065934	0.2777777777777778	0.10869565217391304	0.13186813186813187	0.6111111111111112	0.5434782608695652	0.5824175824175825	0.17391304347826086	0.5869565217391305	0.17582417582417584	0.5934065934065934
16	18	46	91	True	0.0	0.2826086956521739	0.17582417582417584	0.7777777777777778	0.5217391304347826	0.5714285714285714	0.0	0.043478260869565216	0.054945054945054944	0.7777777777777778	0.5869565217391305	0.5934065934065934	0.05555555555555555	0.17391304347826086	0.13186813186813187	0.6111111111111112	0.6521739130434783	0.5824175824175825	0.2826086956521739	0.6521739130434783	0.17582417582417584	0.5934065934065934
17	18	46	91	True	0.05555555555555555	0.2391304347826087	0.17582417582417584	0.5	0.6304347826086957	0.5714285714285714	0.1111111111111111	0.06521739130434782	0.054945054945054944	0.3888888888888889	0.6956521739130435	0.5934065934065934	0.05555555555555555	0.15217391304347827	0.13186813186813187	0.4444444444444444	0.6086956521739131	0.5824175824175825	0.2391304347826087	0.6956521739130435	0.17582417582417584	0.5934065934065934
18	18	46	91	True	0.16666666666666666	0.21739130434782608	0.17582417582417584	0.7222222222222222	0.5434782608695652	0.5714285714285714	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.6666666666666666	0.6086956521739131	0.5934065934065934	0.2777777777777778	0.08695652173913043	0.13186813186813187	0.6111111111111112	0.5869565217391305	0.5824175824175825	0.21739130434782608	0.6086956521739131	0.17582417582417584	0.5934065934065934
19	18	46	91	True	0.16666666666666666	0.13043478260869565	0.17582417582417584	0.5	0.5869565217391305	0.5714285714285714	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.5	0.5869565217391305	0.5934065934065934	0.0	0.17391304347826086	0.13186813186813187	0.4444444444444444	0.6739130434782609	0.5824175824175825	0.17391304347826086	0.6739130434782609	0.17582417582417584	0.5934065934065934
20	18	46	91	True	0.05555555555555555	0.2391304347826087	0.17582417582417584	0.6111111111111112	0.5652173913043478	0.5714285714285714	0.0	0.08695652173913043	0.054945054945054944	0.7777777777777778	0.5869565217391305	0.5934065934065934	0.05555555555555555	0.2391304347826087	0.13186813186813187	0.6666666666666666	0.5869565217391305	0.5824175824175825	0.2391304347826087	0.5869565217391305	0.17582417582417584	0.5934065934065934
