seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca.s42_step@1_val	stepfinder-pca.s42_step@1_test	stepfinder-pca.s42_step@1_full	stepfinder-pca.s42_agent@1_val	stepfinder-pca.s42_agent@1_test	stepfinder-pca.s42_agent@1_full	stepfinder-pca.s43_step@1_val	stepfinder-pca.s43_step@1_test	stepfinder-pca.s43_step@1_full	stepfinder-pca.s43_agent@1_val	stepfinder-pca.s43_agent@1_test	stepfinder-pca.s43_agent@1_full	stepfinder-pca.s44_step@1_val	stepfinder-pca.s44_step@1_test	stepfinder-pca.s44_step@1_full	stepfinder-pca.s44_agent@1_val	stepfinder-pca.s44_agent@1_test	stepfinder-pca.s44_agent@1_full	stepfinder-pca.s45_step@1_val	stepfinder-pca.s45_step@1_test	stepfinder-pca.s45_step@1_full	stepfinder-pca.s45_agent@1_val	stepfinder-pca.s45_agent@1_test	stepfinder-pca.s45_agent@1_full	stepfinder-pca.s46_step@1_val	stepfinder-pca.s46_step@1_test	stepfinder-pca.s46_step@1_full	stepfinder-pca.s46_agent@1_val	stepfinder-pca.s46_agent@1_test	stepfinder-pca.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	9	22	44	False	0.0	0.045454545454545456	0.06818181818181818	0.7777777777777778	0.8181818181818182	0.7954545454545454	0.1111111111111111	0.045454545454545456	0.045454545454545456	0.7777777777777778	0.7272727272727273	0.75	0.1111111111111111	0.0	0.06818181818181818	0.7777777777777778	0.7272727272727273	0.7272727272727273	0.0	0.09090909090909091	0.09090909090909091	0.7777777777777778	0.8636363636363636	0.8181818181818182	0.0	0.045454545454545456	0.022727272727272728	0.7777777777777778	0.7272727272727273	0.7954545454545454	0.09090909090909091	0.8636363636363636	0.09090909090909091	0.8181818181818182
2	9	22	44	False	0.0	0.045454545454545456	0.06818181818181818	0.6666666666666666	0.8181818181818182	0.7954545454545454	0.0	0.0	0.045454545454545456	0.6666666666666666	0.7727272727272727	0.75	0.0	0.09090909090909091	0.06818181818181818	0.5555555555555556	0.8181818181818182	0.7272727272727273	0.0	0.13636363636363635	0.09090909090909091	0.6666666666666666	0.8636363636363636	0.8181818181818182	0.0	0.0	0.022727272727272728	0.7777777777777778	0.8181818181818182	0.7954545454545454	0.13636363636363635	0.8636363636363636	0.09090909090909091	0.8181818181818182
3	9	22	44	False	0.0	0.09090909090909091	0.06818181818181818	0.5555555555555556	0.8636363636363636	0.7954545454545454	0.0	0.0	0.045454545454545456	0.6666666666666666	0.8181818181818182	0.75	0.0	0.09090909090909091	0.06818181818181818	0.6666666666666666	0.7727272727272727	0.7272727272727273	0.1111111111111111	0.045454545454545456	0.09090909090909091	0.5555555555555556	0.9090909090909091	0.8181818181818182	0.0	0.0	0.022727272727272728	0.6666666666666666	0.8181818181818182	0.7954545454545454	0.09090909090909091	0.9090909090909091	0.09090909090909091	0.8181818181818182
4	9	22	44	False	0.0	0.0	0.06818181818181818	0.7777777777777778	0.6818181818181818	0.7954545454545454	0.0	0.045454545454545456	0.045454545454545456	0.7777777777777778	0.6818181818181818	0.75	0.0	0.045454545454545456	0.06818181818181818	0.7777777777777778	0.7272727272727273	0.7272727272727273	0.0	0.045454545454545456	0.09090909090909091	0.8888888888888888	0.6818181818181818	0.8181818181818182	0.0	0.0	0.022727272727272728	0.8888888888888888	0.6818181818181818	0.7954545454545454	0.045454545454545456	0.7272727272727273	0.09090909090909091	0.8181818181818182
5	9	22	44	False	0.0	0.0	0.06818181818181818	0.5555555555555556	0.8181818181818182	0.7954545454545454	0.1111111111111111	0.0	0.045454545454545456	0.5555555555555556	0.7727272727272727	0.75	0.0	0.0	0.06818181818181818	0.5555555555555556	0.7272727272727273	0.7272727272727273	0.0	0.09090909090909091	0.09090909090909091	0.6666666666666666	0.8636363636363636	0.8181818181818182	0.0	0.0	0.022727272727272728	0.6666666666666666	0.8181818181818182	0.7954545454545454	0.09090909090909091	0.8636363636363636	0.09090909090909091	0.8181818181818182
6	9	22	44	False	0.0	0.09090909090909091	0.06818181818181818	0.8888888888888888	0.7727272727272727	0.7954545454545454	0.0	0.09090909090909091	0.045454545454545456	0.8888888888888888	0.7272727272727273	0.75	0.0	0.09090909090909091	0.06818181818181818	0.8888888888888888	0.7272727272727273	0.7272727272727273	0.0	0.09090909090909091	0.09090909090909091	0.8888888888888888	0.8181818181818182	0.8181818181818182	0.0	0.045454545454545456	0.022727272727272728	0.8888888888888888	0.8181818181818182	0.7954545454545454	0.09090909090909091	0.8181818181818182	0.09090909090909091	0.8181818181818182
7	9	22	44	False	0.0	0.045454545454545456	0.06818181818181818	0.8888888888888888	0.6818181818181818	0.7954545454545454	0.1111111111111111	0.0	0.045454545454545456	0.7777777777777778	0.6818181818181818	0.75	0.0	0.045454545454545456	0.06818181818181818	0.7777777777777778	0.7272727272727273	0.7272727272727273	0.1111111111111111	0.045454545454545456	0.09090909090909091	0.8888888888888888	0.7727272727272727	0.8181818181818182	0.0	0.0	0.022727272727272728	1.0	0.7272727272727273	0.7954545454545454	0.045454545454545456	0.7727272727272727	0.09090909090909091	0.8181818181818182
8	9	22	44	False	0.0	0.045454545454545456	0.06818181818181818	0.6666666666666666	0.8181818181818182	0.7954545454545454	0.0	0.045454545454545456	0.045454545454545456	0.7777777777777778	0.7272727272727273	0.75	0.0	0.045454545454545456	0.06818181818181818	0.6666666666666666	0.7272727272727273	0.7272727272727273	0.0	0.13636363636363635	0.09090909090909091	0.6666666666666666	0.8636363636363636	0.8181818181818182	0.0	0.045454545454545456	0.022727272727272728	0.8888888888888888	0.8181818181818182	0.7954545454545454	0.13636363636363635	0.8636363636363636	0.09090909090909091	0.8181818181818182
9	9	22	44	False	0.1111111111111111	0.0	0.06818181818181818	0.6666666666666666	0.8636363636363636	0.7954545454545454	0.1111111111111111	0.045454545454545456	0.045454545454545456	0.7777777777777778	0.7272727272727273	0.75	0.0	0.0	0.06818181818181818	0.5555555555555556	0.7272727272727273	0.7272727272727273	0.1111111111111111	0.045454545454545456	0.09090909090909091	0.6666666666666666	0.8636363636363636	0.8181818181818182	0.1111111111111111	0.0	0.022727272727272728	0.7777777777777778	0.8181818181818182	0.7954545454545454	0.045454545454545456	0.8636363636363636	0.09090909090909091	0.8181818181818182
10	9	22	44	False	0.1111111111111111	0.09090909090909091	0.06818181818181818	0.7777777777777778	0.8181818181818182	0.7954545454545454	0.1111111111111111	0.045454545454545456	0.045454545454545456	0.6666666666666666	0.7727272727272727	0.75	0.1111111111111111	0.09090909090909091	0.06818181818181818	0.7777777777777778	0.7727272727272727	0.7272727272727273	0.0	0.13636363636363635	0.09090909090909091	0.6666666666666666	0.8636363636363636	0.8181818181818182	0.0	0.045454545454545456	0.022727272727272728	0.6666666666666666	0.7727272727272727	0.7954545454545454	0.13636363636363635	0.8636363636363636	0.09090909090909091	0.8181818181818182
