seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	True	0.0	0.046875	0.05511811023622047	0.038461538461538464	0.140625	0.11023622047244094	0.038461538461538464	0.0625	0.07874015748031496	0.23076923076923078	0.375	0.3779527559055118	0.0	0.078125	0.047244094488188976	0.5384615384615384	0.4375	0.4645669291338583	0.078125	0.4375	0.07874015748031496	0.4645669291338583
2	26	64	127	True	0.038461538461538464	0.0625	0.05511811023622047	0.038461538461538464	0.140625	0.11023622047244094	0.15384615384615385	0.078125	0.07874015748031496	0.5	0.328125	0.3779527559055118	0.0	0.09375	0.047244094488188976	0.46153846153846156	0.40625	0.4645669291338583	0.09375	0.40625	0.07874015748031496	0.4645669291338583
3	26	64	127	True	0.07692307692307693	0.03125	0.05511811023622047	0.07692307692307693	0.109375	0.11023622047244094	0.11538461538461539	0.0625	0.07874015748031496	0.4230769230769231	0.359375	0.3779527559055118	0.038461538461538464	0.046875	0.047244094488188976	0.5769230769230769	0.46875	0.4645669291338583	0.0625	0.46875	0.07874015748031496	0.4645669291338583
4	26	64	127	True	0.0	0.03125	0.05511811023622047	0.038461538461538464	0.109375	0.11023622047244094	0.15384615384615385	0.03125	0.07874015748031496	0.46153846153846156	0.296875	0.3779527559055118	0.038461538461538464	0.0625	0.047244094488188976	0.6538461538461539	0.421875	0.4645669291338583	0.0625	0.421875	0.07874015748031496	0.4645669291338583
5	26	64	127	True	0.038461538461538464	0.0625	0.05511811023622047	0.07692307692307693	0.140625	0.11023622047244094	0.07692307692307693	0.046875	0.07874015748031496	0.5	0.3125	0.3779527559055118	0.07692307692307693	0.03125	0.047244094488188976	0.5	0.375	0.4645669291338583	0.0625	0.375	0.07874015748031496	0.4645669291338583
6	26	64	127	True	0.11538461538461539	0.046875	0.05511811023622047	0.11538461538461539	0.0625	0.11023622047244094	0.07692307692307693	0.046875	0.07874015748031496	0.38461538461538464	0.34375	0.3779527559055118	0.038461538461538464	0.078125	0.047244094488188976	0.38461538461538464	0.546875	0.4645669291338583	0.078125	0.546875	0.07874015748031496	0.4645669291338583
7	26	64	127	True	0.038461538461538464	0.0625	0.05511811023622047	0.15384615384615385	0.140625	0.11023622047244094	0.038461538461538464	0.125	0.07874015748031496	0.3076923076923077	0.359375	0.3779527559055118	0.11538461538461539	0.015625	0.047244094488188976	0.5769230769230769	0.453125	0.4645669291338583	0.125	0.453125	0.07874015748031496	0.4645669291338583
8	26	64	127	True	0.11538461538461539	0.03125	0.05511811023622047	0.15384615384615385	0.109375	0.11023622047244094	0.07692307692307693	0.0625	0.07874015748031496	0.38461538461538464	0.390625	0.3779527559055118	0.038461538461538464	0.078125	0.047244094488188976	0.46153846153846156	0.515625	0.4645669291338583	0.078125	0.515625	0.07874015748031496	0.4645669291338583
9	26	64	127	True	0.07692307692307693	0.046875	0.05511811023622047	0.07692307692307693	0.109375	0.11023622047244094	0.038461538461538464	0.09375	0.07874015748031496	0.4230769230769231	0.28125	0.3779527559055118	0.11538461538461539	0.046875	0.047244094488188976	0.34615384615384615	0.5	0.4645669291338583	0.09375	0.5	0.07874015748031496	0.4645669291338583
10	26	64	127	True	0.038461538461538464	0.09375	0.05511811023622047	0.15384615384615385	0.078125	0.11023622047244094	0.07692307692307693	0.078125	0.07874015748031496	0.2692307692307692	0.40625	0.3779527559055118	0.07692307692307693	0.046875	0.047244094488188976	0.4230769230769231	0.53125	0.4645669291338583	0.09375	0.53125	0.07874015748031496	0.4645669291338583
11	26	64	127	True	0.0	0.078125	0.05511811023622047	0.11538461538461539	0.109375	0.11023622047244094	0.07692307692307693	0.0625	0.07874015748031496	0.38461538461538464	0.375	0.3779527559055118	0.038461538461538464	0.046875	0.047244094488188976	0.6153846153846154	0.53125	0.4645669291338583	0.078125	0.53125	0.07874015748031496	0.4645669291338583
