seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.11538461538461539	0.03125	0.05511811023622047	0.4230769230769231	0.328125	0.33070866141732286	0.11538461538461539	0.015625	0.047244094488188976	0.4230769230769231	0.375	0.3543307086614173	0.11538461538461539	0.015625	0.047244094488188976	0.4230769230769231	0.3125	0.31496062992125984	0.11538461538461539	0.015625	0.047244094488188976	0.4230769230769231	0.359375	0.3464566929133858	0.11538461538461539	0.015625	0.047244094488188976	0.4230769230769231	0.28125	0.2992125984251969	0.03125	0.375	0.05511811023622047	0.3543307086614173
2	26	64	127	False	0.07692307692307693	0.046875	0.05511811023622047	0.34615384615384615	0.328125	0.33070866141732286	0.07692307692307693	0.03125	0.047244094488188976	0.34615384615384615	0.34375	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.3125	0.31496062992125984	0.07692307692307693	0.03125	0.047244094488188976	0.34615384615384615	0.328125	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.296875	0.2992125984251969	0.046875	0.34375	0.05511811023622047	0.3543307086614173
3	26	64	127	False	0.038461538461538464	0.078125	0.05511811023622047	0.4230769230769231	0.359375	0.33070866141732286	0.038461538461538464	0.0625	0.047244094488188976	0.46153846153846156	0.375	0.3543307086614173	0.038461538461538464	0.078125	0.047244094488188976	0.4230769230769231	0.359375	0.31496062992125984	0.038461538461538464	0.0625	0.047244094488188976	0.46153846153846156	0.375	0.3464566929133858	0.038461538461538464	0.078125	0.047244094488188976	0.4230769230769231	0.3125	0.2992125984251969	0.078125	0.375	0.05511811023622047	0.3543307086614173
4	26	64	127	False	0.07692307692307693	0.0625	0.05511811023622047	0.3076923076923077	0.34375	0.33070866141732286	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.359375	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.3076923076923077	0.34375	0.31496062992125984	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.359375	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.2692307692307692	0.328125	0.2992125984251969	0.0625	0.359375	0.05511811023622047	0.3543307086614173
5	26	64	127	False	0.038461538461538464	0.078125	0.05511811023622047	0.15384615384615385	0.40625	0.33070866141732286	0.07692307692307693	0.046875	0.047244094488188976	0.19230769230769232	0.421875	0.3543307086614173	0.038461538461538464	0.0625	0.047244094488188976	0.15384615384615385	0.375	0.31496062992125984	0.07692307692307693	0.046875	0.047244094488188976	0.19230769230769232	0.40625	0.3464566929133858	0.038461538461538464	0.0625	0.047244094488188976	0.15384615384615385	0.359375	0.2992125984251969	0.078125	0.421875	0.05511811023622047	0.3543307086614173
6	26	64	127	False	0.11538461538461539	0.046875	0.05511811023622047	0.34615384615384615	0.390625	0.33070866141732286	0.038461538461538464	0.0625	0.047244094488188976	0.34615384615384615	0.421875	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.3076923076923077	0.390625	0.31496062992125984	0.038461538461538464	0.0625	0.047244094488188976	0.34615384615384615	0.40625	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.359375	0.2992125984251969	0.0625	0.421875	0.05511811023622047	0.3543307086614173
7	26	64	127	False	0.07692307692307693	0.078125	0.05511811023622047	0.46153846153846156	0.265625	0.33070866141732286	0.07692307692307693	0.046875	0.047244094488188976	0.46153846153846156	0.296875	0.3543307086614173	0.07692307692307693	0.0625	0.047244094488188976	0.46153846153846156	0.25	0.31496062992125984	0.07692307692307693	0.046875	0.047244094488188976	0.4230769230769231	0.3125	0.3464566929133858	0.07692307692307693	0.0625	0.047244094488188976	0.46153846153846156	0.25	0.2992125984251969	0.078125	0.3125	0.05511811023622047	0.3543307086614173
8	26	64	127	False	0.07692307692307693	0.046875	0.05511811023622047	0.38461538461538464	0.34375	0.33070866141732286	0.038461538461538464	0.0625	0.047244094488188976	0.38461538461538464	0.375	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.328125	0.31496062992125984	0.038461538461538464	0.0625	0.047244094488188976	0.38461538461538464	0.375	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.328125	0.2992125984251969	0.0625	0.375	0.05511811023622047	0.3543307086614173
9	26	64	127	False	0.07692307692307693	0.046875	0.05511811023622047	0.38461538461538464	0.28125	0.33070866141732286	0.038461538461538464	0.0625	0.047244094488188976	0.4230769230769231	0.3125	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.28125	0.31496062992125984	0.038461538461538464	0.0625	0.047244094488188976	0.38461538461538464	0.328125	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.34615384615384615	0.25	0.2992125984251969	0.0625	0.328125	0.05511811023622047	0.3543307086614173
10	26	64	127	False	0.07692307692307693	0.03125	0.05511811023622047	0.3076923076923077	0.34375	0.33070866141732286	0.11538461538461539	0.03125	0.047244094488188976	0.34615384615384615	0.375	0.3543307086614173	0.07692307692307693	0.03125	0.047244094488188976	0.3076923076923077	0.328125	0.31496062992125984	0.11538461538461539	0.03125	0.047244094488188976	0.34615384615384615	0.375	0.3464566929133858	0.07692307692307693	0.03125	0.047244094488188976	0.2692307692307692	0.328125	0.2992125984251969	0.03125	0.375	0.05511811023622047	0.3543307086614173
11	26	64	127	False	0.0	0.09375	0.05511811023622047	0.23076923076923078	0.375	0.33070866141732286	0.0	0.078125	0.047244094488188976	0.2692307692307692	0.390625	0.3543307086614173	0.0	0.09375	0.047244094488188976	0.23076923076923078	0.359375	0.31496062992125984	0.0	0.078125	0.047244094488188976	0.2692307692307692	0.375	0.3464566929133858	0.0	0.09375	0.047244094488188976	0.23076923076923078	0.328125	0.2992125984251969	0.09375	0.390625	0.05511811023622047	0.3543307086614173
12	26	64	127	False	0.15384615384615385	0.015625	0.05511811023622047	0.38461538461538464	0.3125	0.33070866141732286	0.15384615384615385	0.015625	0.047244094488188976	0.4230769230769231	0.328125	0.3543307086614173	0.15384615384615385	0.015625	0.047244094488188976	0.38461538461538464	0.296875	0.31496062992125984	0.15384615384615385	0.015625	0.047244094488188976	0.38461538461538464	0.3125	0.3464566929133858	0.15384615384615385	0.015625	0.047244094488188976	0.34615384615384615	0.296875	0.2992125984251969	0.015625	0.328125	0.05511811023622047	0.3543307086614173
13	26	64	127	False	0.15384615384615385	0.03125	0.05511811023622047	0.4230769230769231	0.296875	0.33070866141732286	0.07692307692307693	0.046875	0.047244094488188976	0.4230769230769231	0.34375	0.3543307086614173	0.11538461538461539	0.03125	0.047244094488188976	0.38461538461538464	0.28125	0.31496062992125984	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.34375	0.3464566929133858	0.11538461538461539	0.03125	0.047244094488188976	0.34615384615384615	0.265625	0.2992125984251969	0.046875	0.34375	0.05511811023622047	0.3543307086614173
14	26	64	127	False	0.07692307692307693	0.0625	0.05511811023622047	0.38461538461538464	0.359375	0.33070866141732286	0.038461538461538464	0.0625	0.047244094488188976	0.38461538461538464	0.390625	0.3543307086614173	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.328125	0.31496062992125984	0.038461538461538464	0.0625	0.047244094488188976	0.38461538461538464	0.375	0.3464566929133858	0.07692307692307693	0.046875	0.047244094488188976	0.38461538461538464	0.3125	0.2992125984251969	0.0625	0.390625	0.05511811023622047	0.3543307086614173
