seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.e1_step@1_val	stepfinder.e1_step@1_test	stepfinder.e1_step@1_full	stepfinder.e1_agent@1_val	stepfinder.e1_agent@1_test	stepfinder.e1_agent@1_full	stepfinder.e2_step@1_val	stepfinder.e2_step@1_test	stepfinder.e2_step@1_full	stepfinder.e2_agent@1_val	stepfinder.e2_agent@1_test	stepfinder.e2_agent@1_full	stepfinder.e3_step@1_val	stepfinder.e3_step@1_test	stepfinder.e3_step@1_full	stepfinder.e3_agent@1_val	stepfinder.e3_agent@1_test	stepfinder.e3_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	147	367	733	False	0.3401360544217687	0.2561307901907357	0.19645293315143247	0.5918367346938775	0.5286103542234333	0.38335607094133695	0.2585034013605442	0.2615803814713896	0.2551159618008186	0.43537414965986393	0.42779291553133514	0.42701227830832195	0.09523809523809523	0.05722070844686648	0.06548431105047749	0.3401360544217687	0.28610354223433243	0.32060027285129605	0.2615803814713896	0.5286103542234333	0.2551159618008186	0.42701227830832195
2	147	367	733	False	0.19047619047619047	0.2125340599455041	0.19645293315143247	0.3333333333333333	0.39509536784741145	0.38335607094133695	0.3197278911564626	0.3814713896457766	0.2551159618008186	0.6054421768707483	0.6103542234332425	0.42701227830832195	0.07482993197278912	0.0681198910081744	0.06548431105047749	0.25170068027210885	0.3460490463215259	0.32060027285129605	0.3814713896457766	0.6103542234332425	0.2551159618008186	0.42701227830832195
3	147	367	733	False	0.20408163265306123	0.16076294277929154	0.19645293315143247	0.3945578231292517	0.335149863760218	0.38335607094133695	0.29931972789115646	0.23705722070844687	0.2551159618008186	0.46938775510204084	0.4223433242506812	0.42701227830832195	0.08843537414965986	0.09536784741144415	0.06548431105047749	0.46258503401360546	0.4550408719346049	0.32060027285129605	0.23705722070844687	0.4550408719346049	0.2551159618008186	0.42701227830832195
