seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca.s42_step@1_val	stepfinder-pca.s42_step@1_test	stepfinder-pca.s42_step@1_full	stepfinder-pca.s42_agent@1_val	stepfinder-pca.s42_agent@1_test	stepfinder-pca.s42_agent@1_full	stepfinder-pca.s43_step@1_val	stepfinder-pca.s43_step@1_test	stepfinder-pca.s43_step@1_full	stepfinder-pca.s43_agent@1_val	stepfinder-pca.s43_agent@1_test	stepfinder-pca.s43_agent@1_full	stepfinder-pca.s44_step@1_val	stepfinder-pca.s44_step@1_test	stepfinder-pca.s44_step@1_full	stepfinder-pca.s44_agent@1_val	stepfinder-pca.s44_agent@1_test	stepfinder-pca.s44_agent@1_full	stepfinder-pca.s45_step@1_val	stepfinder-pca.s45_step@1_test	stepfinder-pca.s45_step@1_full	stepfinder-pca.s45_agent@1_val	stepfinder-pca.s45_agent@1_test	stepfinder-pca.s45_agent@1_full	stepfinder-pca.s46_step@1_val	stepfinder-pca.s46_step@1_test	stepfinder-pca.s46_step@1_full	stepfinder-pca.s46_agent@1_val	stepfinder-pca.s46_agent@1_test	stepfinder-pca.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	False	0.0	0.043478260869565216	0.02197802197802198	0.6111111111111112	0.5	0.5384615384615384	0.1111111111111111	0.043478260869565216	0.04395604395604396	0.6111111111111112	0.5434782608695652	0.5934065934065934	0.0	0.021739130434782608	0.02197802197802198	0.5	0.391304347826087	0.4065934065934066	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.4444444444444444	0.5652173913043478	0.5714285714285714	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.6111111111111112	0.6086956521739131	0.6153846153846154	0.08695652173913043	0.6086956521739131	0.08791208791208792	0.6153846153846154
2	18	46	91	False	0.05555555555555555	0.0	0.02197802197802198	0.4444444444444444	0.6521739130434783	0.5384615384615384	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.5555555555555556	0.6086956521739131	0.5934065934065934	0.05555555555555555	0.0	0.02197802197802198	0.3333333333333333	0.3695652173913043	0.4065934065934066	0.0	0.043478260869565216	0.054945054945054944	0.4444444444444444	0.6086956521739131	0.5714285714285714	0.16666666666666666	0.06521739130434782	0.08791208791208792	0.6111111111111112	0.6956521739130435	0.6153846153846154	0.06521739130434782	0.6956521739130435	0.08791208791208792	0.6153846153846154
3	18	46	91	False	0.0	0.021739130434782608	0.02197802197802198	0.4444444444444444	0.5434782608695652	0.5384615384615384	0.05555555555555555	0.06521739130434782	0.04395604395604396	0.4444444444444444	0.6086956521739131	0.5934065934065934	0.0	0.043478260869565216	0.02197802197802198	0.2777777777777778	0.43478260869565216	0.4065934065934066	0.0	0.08695652173913043	0.054945054945054944	0.3888888888888889	0.5652173913043478	0.5714285714285714	0.16666666666666666	0.043478260869565216	0.08791208791208792	0.6111111111111112	0.6304347826086957	0.6153846153846154	0.08695652173913043	0.6304347826086957	0.08791208791208792	0.6153846153846154
4	18	46	91	False	0.0	0.021739130434782608	0.02197802197802198	0.6111111111111112	0.5217391304347826	0.5384615384615384	0.0	0.043478260869565216	0.04395604395604396	0.5555555555555556	0.5869565217391305	0.5934065934065934	0.0	0.043478260869565216	0.02197802197802198	0.5	0.3695652173913043	0.4065934065934066	0.1111111111111111	0.043478260869565216	0.054945054945054944	0.5555555555555556	0.5869565217391305	0.5714285714285714	0.05555555555555555	0.043478260869565216	0.08791208791208792	0.6666666666666666	0.6304347826086957	0.6153846153846154	0.043478260869565216	0.6304347826086957	0.08791208791208792	0.6153846153846154
5	18	46	91	False	0.0	0.0	0.02197802197802198	0.4444444444444444	0.5434782608695652	0.5384615384615384	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.5555555555555556	0.6304347826086957	0.5934065934065934	0.05555555555555555	0.0	0.02197802197802198	0.5555555555555556	0.2826086956521739	0.4065934065934066	0.05555555555555555	0.06521739130434782	0.054945054945054944	0.4444444444444444	0.6304347826086957	0.5714285714285714	0.16666666666666666	0.08695652173913043	0.08791208791208792	0.5	0.6739130434782609	0.6153846153846154	0.08695652173913043	0.6739130434782609	0.08791208791208792	0.6153846153846154
6	18	46	91	False	0.0	0.043478260869565216	0.02197802197802198	0.5	0.5434782608695652	0.5384615384615384	0.0	0.043478260869565216	0.04395604395604396	0.5	0.6304347826086957	0.5934065934065934	0.0	0.043478260869565216	0.02197802197802198	0.3888888888888889	0.4782608695652174	0.4065934065934066	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.4444444444444444	0.5652173913043478	0.5714285714285714	0.1111111111111111	0.043478260869565216	0.08791208791208792	0.5555555555555556	0.6086956521739131	0.6153846153846154	0.043478260869565216	0.6304347826086957	0.08791208791208792	0.6153846153846154
7	18	46	91	False	0.05555555555555555	0.021739130434782608	0.02197802197802198	0.3888888888888889	0.6086956521739131	0.5384615384615384	0.0	0.06521739130434782	0.04395604395604396	0.3888888888888889	0.6739130434782609	0.5934065934065934	0.0	0.043478260869565216	0.02197802197802198	0.5	0.43478260869565216	0.4065934065934066	0.1111111111111111	0.021739130434782608	0.054945054945054944	0.6111111111111112	0.5652173913043478	0.5714285714285714	0.1111111111111111	0.10869565217391304	0.08791208791208792	0.5	0.6521739130434783	0.6153846153846154	0.10869565217391304	0.6739130434782609	0.08791208791208792	0.6153846153846154
8	18	46	91	False	0.0	0.043478260869565216	0.02197802197802198	0.5555555555555556	0.5217391304347826	0.5384615384615384	0.0	0.06521739130434782	0.04395604395604396	0.5555555555555556	0.6739130434782609	0.5934065934065934	0.0	0.021739130434782608	0.02197802197802198	0.4444444444444444	0.391304347826087	0.4065934065934066	0.0	0.08695652173913043	0.054945054945054944	0.7222222222222222	0.5217391304347826	0.5714285714285714	0.0	0.10869565217391304	0.08791208791208792	0.5	0.6739130434782609	0.6153846153846154	0.10869565217391304	0.6739130434782609	0.08791208791208792	0.6153846153846154
9	18	46	91	False	0.0	0.0	0.02197802197802198	0.7222222222222222	0.4782608695652174	0.5384615384615384	0.0	0.043478260869565216	0.04395604395604396	0.7222222222222222	0.5652173913043478	0.5934065934065934	0.0	0.021739130434782608	0.02197802197802198	0.3333333333333333	0.43478260869565216	0.4065934065934066	0.0	0.06521739130434782	0.054945054945054944	0.7222222222222222	0.5217391304347826	0.5714285714285714	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.9444444444444444	0.5434782608695652	0.6153846153846154	0.08695652173913043	0.5652173913043478	0.08791208791208792	0.6153846153846154
10	18	46	91	False	0.0	0.021739130434782608	0.02197802197802198	0.5555555555555556	0.45652173913043476	0.5384615384615384	0.0	0.08695652173913043	0.04395604395604396	0.5	0.5869565217391305	0.5934065934065934	0.05555555555555555	0.021739130434782608	0.02197802197802198	0.2777777777777778	0.391304347826087	0.4065934065934066	0.05555555555555555	0.043478260869565216	0.054945054945054944	0.6666666666666666	0.4782608695652174	0.5714285714285714	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.7777777777777778	0.5217391304347826	0.6153846153846154	0.08695652173913043	0.5869565217391305	0.08791208791208792	0.6153846153846154
11	18	46	91	False	0.0	0.021739130434782608	0.02197802197802198	0.5	0.5652173913043478	0.5384615384615384	0.0	0.021739130434782608	0.04395604395604396	0.5555555555555556	0.5217391304347826	0.5934065934065934	0.0	0.021739130434782608	0.02197802197802198	0.5	0.41304347826086957	0.4065934065934066	0.05555555555555555	0.08695652173913043	0.054945054945054944	0.5555555555555556	0.6521739130434783	0.5714285714285714	0.1111111111111111	0.08695652173913043	0.08791208791208792	0.6111111111111112	0.6304347826086957	0.6153846153846154	0.08695652173913043	0.6521739130434783	0.08791208791208792	0.6153846153846154
12	18	46	91	False	0.0	0.0	0.02197802197802198	0.5555555555555556	0.5434782608695652	0.5384615384615384	0.0	0.0	0.04395604395604396	0.6111111111111112	0.6086956521739131	0.5934065934065934	0.0	0.0	0.02197802197802198	0.4444444444444444	0.391304347826087	0.4065934065934066	0.05555555555555555	0.021739130434782608	0.054945054945054944	0.5555555555555556	0.5217391304347826	0.5714285714285714	0.05555555555555555	0.08695652173913043	0.08791208791208792	0.6666666666666666	0.5434782608695652	0.6153846153846154	0.08695652173913043	0.6086956521739131	0.08791208791208792	0.6153846153846154
13	18	46	91	False	0.1111111111111111	0.0	0.02197802197802198	0.6111111111111112	0.5	0.5384615384615384	0.05555555555555555	0.021739130434782608	0.04395604395604396	0.5	0.5434782608695652	0.5934065934065934	0.05555555555555555	0.021739130434782608	0.02197802197802198	0.5	0.34782608695652173	0.4065934065934066	0.0	0.08695652173913043	0.054945054945054944	0.5555555555555556	0.6304347826086957	0.5714285714285714	0.05555555555555555	0.06521739130434782	0.08791208791208792	0.6111111111111112	0.6086956521739131	0.6153846153846154	0.08695652173913043	0.6304347826086957	0.08791208791208792	0.6153846153846154
14	18	46	91	False	0.05555555555555555	0.0	0.02197802197802198	0.4444444444444444	0.6086956521739131	0.5384615384615384	0.1111111111111111	0.043478260869565216	0.04395604395604396	0.5	0.6304347826086957	0.5934065934065934	0.1111111111111111	0.0	0.02197802197802198	0.4444444444444444	0.391304347826087	0.4065934065934066	0.1111111111111111	0.021739130434782608	0.054945054945054944	0.6111111111111112	0.5869565217391305	0.5714285714285714	0.1111111111111111	0.10869565217391304	0.08791208791208792	0.5	0.717391304347826	0.6153846153846154	0.10869565217391304	0.717391304347826	0.08791208791208792	0.6153846153846154
