model	subset	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	magentic	18.0	46.0	91.0	0.0	0.18333333333333332	0.19565217391304351	0.18681318681318687	0.6138888888888888	0.6108695652173914	0.6043956043956042	0.18333333333333332	0.19347826086956527	0.18681318681318687	0.6166666666666666	0.6239130434782609	0.6153846153846153	0.19166666666666668	0.1945652173913044	0.18681318681318687	0.6611111111111111	0.6554347826086956	0.6483516483516483	0.18888888888888888	0.19782608695652176	0.18681318681318687	0.6361111111111111	0.632608695652174	0.6263736263736263	0.16111111111111112	0.18913043478260871	0.1758241758241758	0.5944444444444444	0.6141304347826086	0.6043956043956042	0.20760869565217394	0.6608695652173913	0.18681318681318687	0.6483516483516483
qwen3.5-9b	captain	17.0	43.0	85.0	0.0	0.13529411764705881	0.16511627906976745	0.15294117647058822	0.5205882352941178	0.5174418604651162	0.5176470588235295	0.1352941176470588	0.14069767441860465	0.1411764705882353	0.5323529411764707	0.5197674418604651	0.5176470588235295	0.15588235294117644	0.16976744186046508	0.16470588235294115	0.5441176470588236	0.5337209302325581	0.5294117647058824	0.14411764705882352	0.17441860465116277	0.16470588235294115	0.48235294117647065	0.4802325581395349	0.47058823529411764	0.13529411764705881	0.16511627906976745	0.15294117647058822	0.49411764705882355	0.5081395348837209	0.49411764705882355	0.17790697674418604	0.5395348837209302	0.16470588235294115	0.5294117647058824
qwen3.5-9b	swe	9.0	22.0	44.0	0.0	0.19444444444444445	0.1795454545454545	0.1818181818181818	0.6277777777777779	0.6477272727272727	0.6363636363636365	0.16666666666666666	0.1545454545454545	0.15909090909090912	0.5722222222222222	0.5681818181818182	0.5681818181818182	0.11666666666666665	0.11136363636363636	0.11363636363636365	0.5611111111111111	0.575	0.5681818181818182	0.15555555555555559	0.1590909090909091	0.15909090909090912	0.5944444444444444	0.5909090909090909	0.590909090909091	0.15000000000000002	0.12954545454545452	0.13636363636363633	0.5944444444444444	0.5909090909090909	0.590909090909091	0.18636363636363634	0.65	0.1818181818181818	0.6363636363636365
deepseek-8b	magentic	18.0	46.0	91.0	0.0	0.1472222222222222	0.15869565217391302	0.15384615384615383	0.6249999999999999	0.6445652173913043	0.6373626373626372	0.1333333333333333	0.15	0.14285714285714285	0.5972222222222222	0.6293478260869565	0.6153846153846153	0.1361111111111111	0.1543478260869565	0.14285714285714285	0.5694444444444444	0.616304347826087	0.5934065934065933	0.1222222222222222	0.14021739130434785	0.13186813186813187	0.5916666666666666	0.6152173913043477	0.6043956043956042	0.1333333333333333	0.15	0.14285714285714285	0.6333333333333333	0.6543478260869565	0.6483516483516483	0.16195652173913042	0.6554347826086957	0.15384615384615383	0.6483516483516483
deepseek-8b	captain	17.0	43.0	85.0	0.0	0.1588235294117647	0.17790697674418604	0.16470588235294115	0.5205882352941176	0.5523255813953488	0.5294117647058824	0.13823529411764704	0.16976744186046513	0.15294117647058822	0.5294117647058825	0.5476744186046512	0.5294117647058824	0.12647058823529408	0.15465116279069765	0.1411764705882353	0.48235294117647054	0.4872093023255816	0.47058823529411764	0.16764705882352937	0.17325581395348832	0.16470588235294115	0.5058823529411764	0.5453488372093023	0.5176470588235295	0.16470588235294112	0.18953488372093022	0.1764705882352941	0.5441176470588236	0.555813953488372	0.5411764705882353	0.19534883720930232	0.5674418604651162	0.1764705882352941	0.5411764705882353
deepseek-8b	swe	9.0	22.0	44.0	0.0	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.5666666666666667	0.5795454545454545	0.5681818181818182	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.5	0.5113636363636365	0.5	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.5	0.5113636363636365	0.5	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.5333333333333333	0.5227272727272727	0.5227272727272728	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.5333333333333334	0.5295454545454545	0.5227272727272728	0.09545454545454543	0.5795454545454545	0.0909090909090909	0.5681818181818182
