seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	63	156	312	False	0.5714285714285714	0.3974358974358974	0.4358974358974359	0.7142857142857143	0.7051282051282052	0.7019230769230769	0.5396825396825397	0.40384615384615385	0.4358974358974359	0.7142857142857143	0.6987179487179487	0.7051282051282052	0.5555555555555556	0.3974358974358974	0.42948717948717946	0.7142857142857143	0.7051282051282052	0.7051282051282052	0.5873015873015873	0.41025641025641024	0.4423076923076923	0.746031746031746	0.7307692307692307	0.7211538461538461	0.5555555555555556	0.38461538461538464	0.42628205128205127	0.7142857142857143	0.7051282051282052	0.7083333333333334	0.41025641025641024	0.7307692307692307	0.4423076923076923	0.7211538461538461
2	63	156	312	False	0.49206349206349204	0.391025641025641	0.4358974358974359	0.7301587301587301	0.7115384615384616	0.7019230769230769	0.49206349206349204	0.40384615384615385	0.4358974358974359	0.746031746031746	0.7051282051282052	0.7051282051282052	0.47619047619047616	0.391025641025641	0.42948717948717946	0.746031746031746	0.6987179487179487	0.7051282051282052	0.5079365079365079	0.4166666666666667	0.4423076923076923	0.7936507936507936	0.7243589743589743	0.7211538461538461	0.4603174603174603	0.391025641025641	0.42628205128205127	0.7619047619047619	0.7115384615384616	0.7083333333333334	0.4166666666666667	0.7243589743589743	0.4423076923076923	0.7211538461538461
3	63	156	312	False	0.3968253968253968	0.48717948717948717	0.4358974358974359	0.7142857142857143	0.7115384615384616	0.7019230769230769	0.3968253968253968	0.5064102564102564	0.4358974358974359	0.6984126984126984	0.7371794871794872	0.7051282051282052	0.38095238095238093	0.4807692307692308	0.42948717948717946	0.7142857142857143	0.7243589743589743	0.7051282051282052	0.38095238095238093	0.48717948717948717	0.4423076923076923	0.7142857142857143	0.7371794871794872	0.7211538461538461	0.4126984126984127	0.46153846153846156	0.42628205128205127	0.7142857142857143	0.7115384615384616	0.7083333333333334	0.5064102564102564	0.7371794871794872	0.4423076923076923	0.7211538461538461
