seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.e1_step@1_val	stepfinder.e1_step@1_test	stepfinder.e1_step@1_full	stepfinder.e1_agent@1_val	stepfinder.e1_agent@1_test	stepfinder.e1_agent@1_full	stepfinder.e2_step@1_val	stepfinder.e2_step@1_test	stepfinder.e2_step@1_full	stepfinder.e2_agent@1_val	stepfinder.e2_agent@1_test	stepfinder.e2_agent@1_full	stepfinder.e3_step@1_val	stepfinder.e3_step@1_test	stepfinder.e3_step@1_full	stepfinder.e3_agent@1_val	stepfinder.e3_agent@1_test	stepfinder.e3_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	63	156	312	False	0.5873015873015873	0.4423076923076923	0.33974358974358976	0.7936507936507936	0.7115384615384616	0.5160256410256411	0.4126984126984127	0.3333333333333333	0.3269230769230769	0.49206349206349204	0.5256410256410257	0.5064102564102564	0.4444444444444444	0.3525641025641026	0.358974358974359	0.5555555555555556	0.5128205128205128	0.5032051282051282	0.4423076923076923	0.7115384615384616	0.358974358974359	0.5160256410256411
2	63	156	312	False	0.36507936507936506	0.3269230769230769	0.33974358974358976	0.49206349206349204	0.5512820512820513	0.5160256410256411	0.4444444444444444	0.47435897435897434	0.3269230769230769	0.746031746031746	0.7115384615384616	0.5064102564102564	0.36507936507936506	0.34615384615384615	0.358974358974359	0.5238095238095238	0.5064102564102564	0.5032051282051282	0.47435897435897434	0.7115384615384616	0.358974358974359	0.5160256410256411
3	63	156	312	False	0.2222222222222222	0.3974358974358974	0.33974358974358976	0.4126984126984127	0.5448717948717948	0.5160256410256411	0.2698412698412698	0.34615384615384615	0.3269230769230769	0.4126984126984127	0.532051282051282	0.5064102564102564	0.4444444444444444	0.5384615384615384	0.358974358974359	0.6825396825396826	0.7307692307692307	0.5032051282051282	0.5384615384615384	0.7307692307692307	0.358974358974359	0.5160256410256411
