seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	63	156	312	False	0.2222222222222222	0.16025641025641027	0.16025641025641027	0.8571428571428571	0.7243589743589743	0.7403846153846154	0.3333333333333333	0.20512820512820512	0.21474358974358973	0.7936507936507936	0.6987179487179487	0.7147435897435898	0.36507936507936506	0.23717948717948717	0.266025641025641	0.8571428571428571	0.717948717948718	0.7339743589743589	0.2222222222222222	0.14743589743589744	0.16025641025641027	0.7619047619047619	0.6794871794871795	0.6891025641025641	0.3333333333333333	0.1858974358974359	0.1955128205128205	0.8095238095238095	0.6987179487179487	0.7211538461538461	0.23717948717948717	0.7243589743589743	0.266025641025641	0.7403846153846154
2	63	156	312	False	0.14285714285714285	0.14743589743589744	0.16025641025641027	0.746031746031746	0.7371794871794872	0.7403846153846154	0.23809523809523808	0.1987179487179487	0.21474358974358973	0.6984126984126984	0.7371794871794872	0.7147435897435898	0.2857142857142857	0.25	0.266025641025641	0.7142857142857143	0.75	0.7339743589743589	0.19047619047619047	0.15384615384615385	0.16025641025641027	0.7301587301587301	0.6666666666666666	0.6891025641025641	0.1746031746031746	0.19230769230769232	0.1955128205128205	0.6984126984126984	0.7307692307692307	0.7211538461538461	0.25	0.75	0.266025641025641	0.7403846153846154
3	63	156	312	False	0.14285714285714285	0.17307692307692307	0.16025641025641027	0.6825396825396826	0.7307692307692307	0.7403846153846154	0.15873015873015872	0.23076923076923078	0.21474358974358973	0.6984126984126984	0.6987179487179487	0.7147435897435898	0.23809523809523808	0.3141025641025641	0.266025641025641	0.6825396825396826	0.7307692307692307	0.7339743589743589	0.09523809523809523	0.20512820512820512	0.16025641025641027	0.6984126984126984	0.717948717948718	0.6891025641025641	0.12698412698412698	0.23076923076923078	0.1955128205128205	0.7142857142857143	0.7115384615384616	0.7211538461538461	0.3141025641025641	0.7307692307692307	0.266025641025641	0.7403846153846154
