model	subset	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	magentic	18.0	46.0	91.0	0.0	0.175	0.18152173913043476	0.1758241758241758	0.6444444444444444	0.6445652173913045	0.6373626373626372	0.19722222222222224	0.20543478260869566	0.19780219780219782	0.6583333333333333	0.6554347826086955	0.6483516483516483	0.17222222222222222	0.1858695652173913	0.1758241758241758	0.6666666666666666	0.6695652173913043	0.6593406593406592	0.18888888888888888	0.19782608695652176	0.18681318681318687	0.6722222222222222	0.6630434782608696	0.6593406593406592	0.16944444444444445	0.20108695652173916	0.18681318681318687	0.6	0.6271739130434784	0.6153846153846153	0.2173913043478261	0.6771739130434783	0.19780219780219782	0.6593406593406592
qwen3.5-9b	captain	17.0	43.0	85.0	0.0	0.1588235294117647	0.1930232558139535	0.1764705882352941	0.5147058823529411	0.530232558139535	0.5176470588235295	0.1352941176470588	0.15348837209302324	0.15294117647058822	0.5205882352941178	0.5069767441860465	0.5058823529411764	0.1588235294117647	0.18953488372093025	0.1764705882352941	0.5176470588235295	0.49883720930232556	0.49411764705882355	0.14411764705882352	0.1883720930232558	0.1764705882352941	0.5264705882352942	0.5255813953488373	0.5176470588235295	0.1588235294117647	0.20232558139534884	0.1882352941176471	0.5294117647058824	0.5593023255813954	0.5411764705882353	0.20697674418604653	0.5616279069767443	0.1882352941176471	0.5411764705882353
qwen3.5-9b	swe	9.0	22.0	44.0	0.0	0.15555555555555559	0.1590909090909091	0.15909090909090912	0.5999999999999999	0.6227272727272727	0.6136363636363635	0.13333333333333333	0.13636363636363635	0.13636363636363633	0.538888888888889	0.5363636363636365	0.5454545454545453	0.13333333333333333	0.13636363636363635	0.13636363636363633	0.5833333333333333	0.6227272727272728	0.6136363636363635	0.15555555555555559	0.1590909090909091	0.15909090909090912	0.6388888888888888	0.6545454545454545	0.659090909090909	0.13333333333333333	0.13636363636363635	0.13636363636363633	0.6333333333333333	0.6386363636363637	0.6363636363636365	0.1590909090909091	0.6545454545454545	0.15909090909090912	0.659090909090909
deepseek-8b	magentic	18.0	46.0	91.0	0.0	0.14999999999999997	0.1532608695652174	0.15384615384615383	0.6138888888888888	0.6369565217391304	0.6263736263736263	0.11944444444444444	0.13695652173913042	0.13186813186813187	0.5916666666666667	0.6282608695652174	0.6153846153846153	0.09722222222222224	0.11521739130434783	0.1098901098901099	0.5833333333333333	0.6173913043478261	0.6043956043956042	0.10833333333333332	0.12717391304347828	0.12087912087912087	0.6055555555555555	0.6391304347826088	0.6263736263736263	0.10277777777777777	0.12717391304347828	0.12087912087912087	0.6	0.6369565217391304	0.6263736263736263	0.1532608695652174	0.6510869565217392	0.15384615384615383	0.6263736263736263
deepseek-8b	captain	17.0	43.0	85.0	0.0	0.16764705882352937	0.19069767441860466	0.1764705882352941	0.511764705882353	0.5453488372093023	0.5176470588235295	0.15882352941176464	0.17558139534883724	0.16470588235294115	0.5029411764705882	0.5267441860465116	0.5058823529411764	0.11470588235294114	0.1418604651162791	0.12941176470588237	0.48235294117647054	0.4872093023255816	0.47058823529411764	0.15588235294117642	0.16046511627906976	0.15294117647058822	0.5029411764705882	0.5453488372093023	0.5176470588235295	0.16176470588235292	0.17674418604651163	0.16470588235294115	0.5088235294117647	0.5244186046511627	0.5058823529411764	0.19534883720930235	0.5581395348837208	0.1764705882352941	0.5176470588235295
deepseek-8b	swe	9.0	22.0	44.0	0.0	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.4111111111111111	0.40909090909090906	0.40909090909090906	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.4111111111111111	0.40909090909090906	0.40909090909090906	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.4111111111111111	0.40909090909090906	0.40909090909090906	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.4444444444444445	0.42727272727272725	0.4318181818181818	0.08888888888888889	0.09545454545454543	0.0909090909090909	0.4111111111111111	0.40909090909090906	0.40909090909090906	0.09545454545454543	0.42727272727272725	0.0909090909090909	0.4318181818181818
