seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	64	127	True	0.0	0.046875	0.03937007874015748	0.5	0.484375	0.48031496062992124	0.0	0.0625	0.03937007874015748	0.07692307692307693	0.203125	0.15748031496062992	0.038461538461538464	0.09375	0.06299212598425197	0.7307692307692307	0.453125	0.5039370078740157	0.09375	0.484375	0.06299212598425197	0.5039370078740157
12	26	64	127	True	0.038461538461538464	0.03125	0.03937007874015748	0.5769230769230769	0.46875	0.48031496062992124	0.07692307692307693	0.046875	0.03937007874015748	0.23076923076923078	0.125	0.15748031496062992	0.11538461538461539	0.0625	0.06299212598425197	0.5769230769230769	0.484375	0.5039370078740157	0.0625	0.484375	0.06299212598425197	0.5039370078740157
13	26	64	127	True	0.07692307692307693	0.015625	0.03937007874015748	0.46153846153846156	0.5	0.48031496062992124	0.07692307692307693	0.015625	0.03937007874015748	0.19230769230769232	0.125	0.15748031496062992	0.07692307692307693	0.046875	0.06299212598425197	0.5	0.5625	0.5039370078740157	0.046875	0.5625	0.06299212598425197	0.5039370078740157
14	26	64	127	True	0.07692307692307693	0.03125	0.03937007874015748	0.5769230769230769	0.453125	0.48031496062992124	0.0	0.0625	0.03937007874015748	0.15384615384615385	0.140625	0.15748031496062992	0.038461538461538464	0.0625	0.06299212598425197	0.46153846153846156	0.546875	0.5039370078740157	0.0625	0.546875	0.06299212598425197	0.5039370078740157
15	26	64	127	True	0.038461538461538464	0.03125	0.03937007874015748	0.46153846153846156	0.53125	0.48031496062992124	0.0	0.046875	0.03937007874015748	0.19230769230769232	0.171875	0.15748031496062992	0.038461538461538464	0.0625	0.06299212598425197	0.4230769230769231	0.546875	0.5039370078740157	0.0625	0.546875	0.06299212598425197	0.5039370078740157
16	26	64	127	True	0.038461538461538464	0.0625	0.03937007874015748	0.46153846153846156	0.5	0.48031496062992124	0.07692307692307693	0.03125	0.03937007874015748	0.19230769230769232	0.15625	0.15748031496062992	0.0	0.09375	0.06299212598425197	0.46153846153846156	0.546875	0.5039370078740157	0.09375	0.546875	0.06299212598425197	0.5039370078740157
17	26	64	127	True	0.07692307692307693	0.015625	0.03937007874015748	0.5769230769230769	0.46875	0.48031496062992124	0.0	0.046875	0.03937007874015748	0.19230769230769232	0.109375	0.15748031496062992	0.11538461538461539	0.046875	0.06299212598425197	0.4230769230769231	0.640625	0.5039370078740157	0.046875	0.640625	0.06299212598425197	0.5039370078740157
18	26	64	127	True	0.07692307692307693	0.03125	0.03937007874015748	0.5384615384615384	0.484375	0.48031496062992124	0.038461538461538464	0.03125	0.03937007874015748	0.19230769230769232	0.109375	0.15748031496062992	0.11538461538461539	0.046875	0.06299212598425197	0.5384615384615384	0.46875	0.5039370078740157	0.046875	0.484375	0.06299212598425197	0.5039370078740157
19	26	64	127	True	0.038461538461538464	0.046875	0.03937007874015748	0.5384615384615384	0.515625	0.48031496062992124	0.0	0.0625	0.03937007874015748	0.15384615384615385	0.140625	0.15748031496062992	0.11538461538461539	0.0625	0.06299212598425197	0.5384615384615384	0.484375	0.5039370078740157	0.0625	0.515625	0.06299212598425197	0.5039370078740157
20	26	64	127	True	0.07692307692307693	0.03125	0.03937007874015748	0.6538461538461539	0.4375	0.48031496062992124	0.0	0.046875	0.03937007874015748	0.11538461538461539	0.1875	0.15748031496062992	0.11538461538461539	0.03125	0.06299212598425197	0.5769230769230769	0.5	0.5039370078740157	0.046875	0.5	0.06299212598425197	0.5039370078740157
