model	subset	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
gpt-4o	algorithm-generated	26.0	63.0	126.0	1.0	0.16153846153846155	0.16190476190476188	0.1587301587301587	0.5557692307692308	0.5373015873015874	0.5396825396825397	0.24615384615384617	0.22777777777777777	0.22222222222222224	0.3230769230769231	0.3317460317460317	0.3174603174603174	0.2826923076923077	0.29682539682539677	0.2777777777777778	0.5403846153846154	0.5753968253968254	0.5555555555555556	0.29682539682539677	0.5769841269841269	0.2777777777777778	0.5555555555555556
gpt-4o	hand-crafted	12.0	29.0	58.0	1.0	0.0125	0.027586206896551717	0.017241379310344824	0.6	0.6517241379310346	0.6379310344827586	0.12083333333333332	0.17241379310344826	0.15517241379310348	0.6291666666666667	0.6568965517241379	0.6551724137931034	0.04166666666666667	0.039655172413793106	0.03448275862068965	0.05416666666666666	0.07758620689655173	0.0689655172413793	0.17241379310344826	0.6862068965517242	0.15517241379310348	0.6551724137931034
gpt-5	algorithm-generated	26.0	63.0	126.0	1.0	0.18076923076923074	0.16666666666666666	0.16666666666666663	0.7038461538461537	0.7047619047619046	0.6984126984126983	0.27884615384615385	0.2777777777777778	0.2698412698412698	0.525	0.538888888888889	0.5238095238095238	0.47115384615384615	0.45	0.4444444444444445	0.6538461538461537	0.6380952380952379	0.6349206349206348	0.45	0.7047619047619046	0.4444444444444445	0.6984126984126983
gpt-5	hand-crafted	12.0	29.0	58.0	1.0	0.07916666666666668	0.07586206896551725	0.08620689655172416	0.38750000000000007	0.35862068965517235	0.3620689655172413	0.1583333333333333	0.20344827586206896	0.1896551724137931	0.4875	0.4655172413793104	0.4655172413793102	0.175	0.21206896551724141	0.20689655172413796	0.6041666666666667	0.5758620689655172	0.5862068965517241	0.2327586206896552	0.5758620689655172	0.20689655172413796	0.5862068965517241
