seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-tsel.s42_step@1_val	stepfinder-tsel.s42_step@1_test	stepfinder-tsel.s42_step@1_full	stepfinder-tsel.s42_agent@1_val	stepfinder-tsel.s42_agent@1_test	stepfinder-tsel.s42_agent@1_full	stepfinder-tsel.s43_step@1_val	stepfinder-tsel.s43_step@1_test	stepfinder-tsel.s43_step@1_full	stepfinder-tsel.s43_agent@1_val	stepfinder-tsel.s43_agent@1_test	stepfinder-tsel.s43_agent@1_full	stepfinder-tsel.s44_step@1_val	stepfinder-tsel.s44_step@1_test	stepfinder-tsel.s44_step@1_full	stepfinder-tsel.s44_agent@1_val	stepfinder-tsel.s44_agent@1_test	stepfinder-tsel.s44_agent@1_full	stepfinder-tsel.s45_step@1_val	stepfinder-tsel.s45_step@1_test	stepfinder-tsel.s45_step@1_full	stepfinder-tsel.s45_agent@1_val	stepfinder-tsel.s45_agent@1_test	stepfinder-tsel.s45_agent@1_full	stepfinder-tsel.s46_step@1_val	stepfinder-tsel.s46_step@1_test	stepfinder-tsel.s46_step@1_full	stepfinder-tsel.s46_agent@1_val	stepfinder-tsel.s46_agent@1_test	stepfinder-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	61	152	304	False	0.11475409836065574	0.10526315789473684	0.09210526315789473	0.2459016393442623	0.24342105263157895	0.22039473684210525	0.13114754098360656	0.1118421052631579	0.10526315789473684	0.21311475409836064	0.21710526315789475	0.2138157894736842	0.16393442622950818	0.11842105263157894	0.10855263157894737	0.26229508196721313	0.25	0.23026315789473684	0.09836065573770492	0.09210526315789473	0.07894736842105263	0.19672131147540983	0.23026315789473684	0.19736842105263158	0.22950819672131148	0.25	0.22697368421052633	0.29508196721311475	0.3684210526315789	0.32894736842105265	0.25	0.3684210526315789	0.22697368421052633	0.32894736842105265
2	61	152	304	False	0.11475409836065574	0.07894736842105263	0.09210526315789473	0.29508196721311475	0.2236842105263158	0.22039473684210525	0.16393442622950818	0.08552631578947369	0.10526315789473684	0.3114754098360656	0.19736842105263158	0.2138157894736842	0.09836065573770492	0.11842105263157894	0.10855263157894737	0.2786885245901639	0.24342105263157895	0.23026315789473684	0.08196721311475409	0.08552631578947369	0.07894736842105263	0.2786885245901639	0.19736842105263158	0.19736842105263158	0.26229508196721313	0.21710526315789475	0.22697368421052633	0.4098360655737705	0.32894736842105265	0.32894736842105265	0.21710526315789475	0.32894736842105265	0.22697368421052633	0.32894736842105265
3	61	152	304	False	0.08196721311475409	0.09210526315789473	0.09210526315789473	0.2786885245901639	0.2236842105263158	0.22039473684210525	0.08196721311475409	0.11842105263157894	0.10526315789473684	0.2459016393442623	0.24342105263157895	0.2138157894736842	0.08196721311475409	0.10526315789473684	0.10855263157894737	0.2786885245901639	0.23026315789473684	0.23026315789473684	0.03278688524590164	0.08552631578947369	0.07894736842105263	0.22950819672131148	0.20394736842105263	0.19736842105263158	0.21311475409836064	0.21710526315789475	0.22697368421052633	0.39344262295081966	0.3223684210526316	0.32894736842105265	0.21710526315789475	0.3223684210526316	0.22697368421052633	0.32894736842105265
