seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca-tsel.s42_step@1_val	stepfinder-pca-tsel.s42_step@1_test	stepfinder-pca-tsel.s42_step@1_full	stepfinder-pca-tsel.s42_agent@1_val	stepfinder-pca-tsel.s42_agent@1_test	stepfinder-pca-tsel.s42_agent@1_full	stepfinder-pca-tsel.s43_step@1_val	stepfinder-pca-tsel.s43_step@1_test	stepfinder-pca-tsel.s43_step@1_full	stepfinder-pca-tsel.s43_agent@1_val	stepfinder-pca-tsel.s43_agent@1_test	stepfinder-pca-tsel.s43_agent@1_full	stepfinder-pca-tsel.s44_step@1_val	stepfinder-pca-tsel.s44_step@1_test	stepfinder-pca-tsel.s44_step@1_full	stepfinder-pca-tsel.s44_agent@1_val	stepfinder-pca-tsel.s44_agent@1_test	stepfinder-pca-tsel.s44_agent@1_full	stepfinder-pca-tsel.s45_step@1_val	stepfinder-pca-tsel.s45_step@1_test	stepfinder-pca-tsel.s45_step@1_full	stepfinder-pca-tsel.s45_agent@1_val	stepfinder-pca-tsel.s45_agent@1_test	stepfinder-pca-tsel.s45_agent@1_full	stepfinder-pca-tsel.s46_step@1_val	stepfinder-pca-tsel.s46_step@1_test	stepfinder-pca-tsel.s46_step@1_full	stepfinder-pca-tsel.s46_agent@1_val	stepfinder-pca-tsel.s46_agent@1_test	stepfinder-pca-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	17	43	85	False	0.23529411764705882	0.09302325581395349	0.15294117647058825	0.47058823529411764	0.5348837209302325	0.5647058823529412	0.058823529411764705	0.046511627906976744	0.058823529411764705	0.23529411764705882	0.4418604651162791	0.38823529411764707	0.23529411764705882	0.20930232558139536	0.2	0.5294117647058824	0.5116279069767442	0.5294117647058824	0.29411764705882354	0.20930232558139536	0.21176470588235294	0.5882352941176471	0.5813953488372093	0.5647058823529412	0.29411764705882354	0.11627906976744186	0.17647058823529413	0.47058823529411764	0.4883720930232558	0.5411764705882353	0.20930232558139536	0.5813953488372093	0.21176470588235294	0.5647058823529412
2	17	43	85	False	0.11764705882352941	0.13953488372093023	0.15294117647058825	0.5294117647058824	0.5581395348837209	0.5647058823529412	0.0	0.06976744186046512	0.058823529411764705	0.29411764705882354	0.3953488372093023	0.38823529411764707	0.058823529411764705	0.18604651162790697	0.2	0.47058823529411764	0.4418604651162791	0.5294117647058824	0.17647058823529413	0.16279069767441862	0.21176470588235294	0.5294117647058824	0.5348837209302325	0.5647058823529412	0.11764705882352941	0.16279069767441862	0.17647058823529413	0.47058823529411764	0.4883720930232558	0.5411764705882353	0.18604651162790697	0.5581395348837209	0.21176470588235294	0.5647058823529412
3	17	43	85	False	0.29411764705882354	0.16279069767441862	0.15294117647058825	0.6470588235294118	0.6046511627906976	0.5647058823529412	0.11764705882352941	0.06976744186046512	0.058823529411764705	0.47058823529411764	0.32558139534883723	0.38823529411764707	0.17647058823529413	0.23255813953488372	0.2	0.5294117647058824	0.5581395348837209	0.5294117647058824	0.23529411764705882	0.23255813953488372	0.21176470588235294	0.5882352941176471	0.6046511627906976	0.5647058823529412	0.17647058823529413	0.18604651162790697	0.17647058823529413	0.5882352941176471	0.5581395348837209	0.5411764705882353	0.23255813953488372	0.6046511627906976	0.21176470588235294	0.5647058823529412
4	17	43	85	False	0.11764705882352941	0.16279069767441862	0.15294117647058825	0.4117647058823529	0.6511627906976745	0.5647058823529412	0.0	0.09302325581395349	0.058823529411764705	0.29411764705882354	0.4186046511627907	0.38823529411764707	0.23529411764705882	0.11627906976744186	0.2	0.5882352941176471	0.4418604651162791	0.5294117647058824	0.29411764705882354	0.16279069767441862	0.21176470588235294	0.5294117647058824	0.5116279069767442	0.5647058823529412	0.058823529411764705	0.16279069767441862	0.17647058823529413	0.4117647058823529	0.5813953488372093	0.5411764705882353	0.16279069767441862	0.6511627906976745	0.21176470588235294	0.5647058823529412
5	17	43	85	False	0.17647058823529413	0.06976744186046512	0.15294117647058825	0.5882352941176471	0.5581395348837209	0.5647058823529412	0.058823529411764705	0.023255813953488372	0.058823529411764705	0.4117647058823529	0.32558139534883723	0.38823529411764707	0.23529411764705882	0.11627906976744186	0.2	0.6470588235294118	0.4883720930232558	0.5294117647058824	0.23529411764705882	0.13953488372093023	0.21176470588235294	0.47058823529411764	0.5581395348837209	0.5647058823529412	0.17647058823529413	0.06976744186046512	0.17647058823529413	0.6470588235294118	0.4418604651162791	0.5411764705882353	0.13953488372093023	0.5581395348837209	0.21176470588235294	0.5647058823529412
6	17	43	85	False	0.058823529411764705	0.18604651162790697	0.15294117647058825	0.35294117647058826	0.6046511627906976	0.5647058823529412	0.0	0.09302325581395349	0.058823529411764705	0.23529411764705882	0.3953488372093023	0.38823529411764707	0.17647058823529413	0.23255813953488372	0.2	0.35294117647058826	0.5348837209302325	0.5294117647058824	0.23529411764705882	0.13953488372093023	0.21176470588235294	0.35294117647058826	0.5348837209302325	0.5647058823529412	0.17647058823529413	0.18604651162790697	0.17647058823529413	0.29411764705882354	0.627906976744186	0.5411764705882353	0.23255813953488372	0.627906976744186	0.21176470588235294	0.5647058823529412
7	17	43	85	False	0.0	0.23255813953488372	0.15294117647058825	0.5294117647058824	0.6511627906976745	0.5647058823529412	0.0	0.11627906976744186	0.058823529411764705	0.17647058823529413	0.4883720930232558	0.38823529411764707	0.058823529411764705	0.20930232558139536	0.2	0.5294117647058824	0.5581395348837209	0.5294117647058824	0.058823529411764705	0.27906976744186046	0.21176470588235294	0.47058823529411764	0.7209302325581395	0.5647058823529412	0.058823529411764705	0.23255813953488372	0.17647058823529413	0.5294117647058824	0.627906976744186	0.5411764705882353	0.27906976744186046	0.7209302325581395	0.21176470588235294	0.5647058823529412
8	17	43	85	False	0.17647058823529413	0.11627906976744186	0.15294117647058825	0.7058823529411765	0.5581395348837209	0.5647058823529412	0.11764705882352941	0.023255813953488372	0.058823529411764705	0.5294117647058824	0.32558139534883723	0.38823529411764707	0.29411764705882354	0.18604651162790697	0.2	0.7647058823529411	0.4883720930232558	0.5294117647058824	0.35294117647058826	0.20930232558139536	0.21176470588235294	0.8235294117647058	0.5116279069767442	0.5647058823529412	0.23529411764705882	0.11627906976744186	0.17647058823529413	0.7647058823529411	0.46511627906976744	0.5411764705882353	0.20930232558139536	0.5581395348837209	0.21176470588235294	0.5647058823529412
9	17	43	85	False	0.11764705882352941	0.11627906976744186	0.15294117647058825	0.47058823529411764	0.5813953488372093	0.5647058823529412	0.0	0.0	0.058823529411764705	0.47058823529411764	0.3023255813953488	0.38823529411764707	0.17647058823529413	0.18604651162790697	0.2	0.5294117647058824	0.5581395348837209	0.5294117647058824	0.17647058823529413	0.20930232558139536	0.21176470588235294	0.47058823529411764	0.6511627906976745	0.5647058823529412	0.11764705882352941	0.16279069767441862	0.17647058823529413	0.5294117647058824	0.5581395348837209	0.5411764705882353	0.20930232558139536	0.6511627906976745	0.21176470588235294	0.5647058823529412
10	17	43	85	False	0.058823529411764705	0.13953488372093023	0.15294117647058825	0.5882352941176471	0.5348837209302325	0.5647058823529412	0.058823529411764705	0.0	0.058823529411764705	0.29411764705882354	0.3953488372093023	0.38823529411764707	0.17647058823529413	0.20930232558139536	0.2	0.5294117647058824	0.5348837209302325	0.5294117647058824	0.11764705882352941	0.20930232558139536	0.21176470588235294	0.47058823529411764	0.6046511627906976	0.5647058823529412	0.058823529411764705	0.20930232558139536	0.17647058823529413	0.5294117647058824	0.6046511627906976	0.5411764705882353	0.20930232558139536	0.6046511627906976	0.21176470588235294	0.5647058823529412
