seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	True	0.16666666666666666	0.08695652173913043	0.0989010989010989	0.5555555555555556	0.6956521739130435	0.6813186813186813	0.16666666666666666	0.10869565217391304	0.10989010989010989	0.7777777777777778	0.6739130434782609	0.7362637362637363	0.3333333333333333	0.17391304347826086	0.24175824175824176	0.6666666666666666	0.6304347826086957	0.6813186813186813	0.17391304347826086	0.6956521739130435	0.24175824175824176	0.7362637362637363
2	18	46	91	True	0.05555555555555555	0.08695652173913043	0.0989010989010989	0.6111111111111112	0.6521739130434783	0.6813186813186813	0.05555555555555555	0.08695652173913043	0.10989010989010989	0.7222222222222222	0.7608695652173914	0.7362637362637363	0.16666666666666666	0.2608695652173913	0.24175824175824176	0.6666666666666666	0.6521739130434783	0.6813186813186813	0.2608695652173913	0.7608695652173914	0.24175824175824176	0.7362637362637363
3	18	46	91	True	0.0	0.13043478260869565	0.0989010989010989	0.6666666666666666	0.6739130434782609	0.6813186813186813	0.16666666666666666	0.08695652173913043	0.10989010989010989	0.6666666666666666	0.7391304347826086	0.7362637362637363	0.2222222222222222	0.2608695652173913	0.24175824175824176	0.6666666666666666	0.6956521739130435	0.6813186813186813	0.2608695652173913	0.7391304347826086	0.24175824175824176	0.7362637362637363
4	18	46	91	True	0.16666666666666666	0.08695652173913043	0.0989010989010989	0.7777777777777778	0.6956521739130435	0.6813186813186813	0.16666666666666666	0.08695652173913043	0.10989010989010989	0.8888888888888888	0.7391304347826086	0.7362637362637363	0.2777777777777778	0.1956521739130435	0.24175824175824176	0.7222222222222222	0.6739130434782609	0.6813186813186813	0.1956521739130435	0.7391304347826086	0.24175824175824176	0.7362637362637363
5	18	46	91	True	0.2222222222222222	0.06521739130434782	0.0989010989010989	0.7222222222222222	0.6304347826086957	0.6813186813186813	0.2222222222222222	0.10869565217391304	0.10989010989010989	0.7777777777777778	0.717391304347826	0.7362637362637363	0.2777777777777778	0.1956521739130435	0.24175824175824176	0.6666666666666666	0.6739130434782609	0.6813186813186813	0.1956521739130435	0.717391304347826	0.24175824175824176	0.7362637362637363
6	18	46	91	True	0.16666666666666666	0.08695652173913043	0.0989010989010989	0.7222222222222222	0.6304347826086957	0.6813186813186813	0.1111111111111111	0.08695652173913043	0.10989010989010989	0.8333333333333334	0.7391304347826086	0.7362637362637363	0.2222222222222222	0.2391304347826087	0.24175824175824176	0.7222222222222222	0.6956521739130435	0.6813186813186813	0.2391304347826087	0.7391304347826086	0.24175824175824176	0.7362637362637363
7	18	46	91	True	0.0	0.10869565217391304	0.0989010989010989	0.6666666666666666	0.6956521739130435	0.6813186813186813	0.05555555555555555	0.15217391304347827	0.10989010989010989	0.4444444444444444	0.8043478260869565	0.7362637362637363	0.2222222222222222	0.2391304347826087	0.24175824175824176	0.7222222222222222	0.6739130434782609	0.6813186813186813	0.2391304347826087	0.8043478260869565	0.24175824175824176	0.7362637362637363
8	18	46	91	True	0.05555555555555555	0.15217391304347827	0.0989010989010989	0.8333333333333334	0.6304347826086957	0.6813186813186813	0.05555555555555555	0.15217391304347827	0.10989010989010989	0.7222222222222222	0.782608695652174	0.7362637362637363	0.16666666666666666	0.2826086956521739	0.24175824175824176	0.6666666666666666	0.6521739130434783	0.6813186813186813	0.2826086956521739	0.782608695652174	0.24175824175824176	0.7362637362637363
9	18	46	91	True	0.0	0.1956521739130435	0.0989010989010989	0.6111111111111112	0.7391304347826086	0.6813186813186813	0.05555555555555555	0.15217391304347827	0.10989010989010989	0.7777777777777778	0.8043478260869565	0.7362637362637363	0.3333333333333333	0.1956521739130435	0.24175824175824176	0.6111111111111112	0.7608695652173914	0.6813186813186813	0.1956521739130435	0.8043478260869565	0.24175824175824176	0.7362637362637363
10	18	46	91	True	0.1111111111111111	0.08695652173913043	0.0989010989010989	0.6666666666666666	0.6521739130434783	0.6813186813186813	0.05555555555555555	0.10869565217391304	0.10989010989010989	0.8333333333333334	0.6739130434782609	0.7362637362637363	0.2222222222222222	0.30434782608695654	0.24175824175824176	0.5555555555555556	0.717391304347826	0.6813186813186813	0.30434782608695654	0.717391304347826	0.24175824175824176	0.7362637362637363
