seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	63	126	True	0.11538461538461539	0.15873015873015872	0.16666666666666666	0.6923076923076923	0.7142857142857143	0.6984126984126984	0.23076923076923078	0.23809523809523808	0.2698412698412698	0.5	0.5079365079365079	0.5238095238095238	0.4230769230769231	0.4444444444444444	0.4444444444444444	0.6153846153846154	0.6507936507936508	0.6349206349206349	0.4444444444444444	0.7142857142857143	0.4444444444444444	0.6984126984126984
2	26	63	126	True	0.2692307692307692	0.15873015873015872	0.16666666666666666	0.7307692307692307	0.7142857142857143	0.6984126984126984	0.2692307692307692	0.3333333333333333	0.2698412698412698	0.5769230769230769	0.5238095238095238	0.5238095238095238	0.5	0.4603174603174603	0.4444444444444444	0.7307692307692307	0.6190476190476191	0.6349206349206349	0.4603174603174603	0.7142857142857143	0.4444444444444444	0.6984126984126984
3	26	63	126	True	0.19230769230769232	0.20634920634920634	0.16666666666666666	0.8076923076923077	0.6190476190476191	0.6984126984126984	0.2692307692307692	0.23809523809523808	0.2698412698412698	0.46153846153846156	0.5396825396825397	0.5238095238095238	0.5384615384615384	0.38095238095238093	0.4444444444444444	0.7692307692307693	0.5555555555555556	0.6349206349206349	0.38095238095238093	0.6190476190476191	0.4444444444444444	0.6984126984126984
4	26	63	126	True	0.07692307692307693	0.20634920634920634	0.16666666666666666	0.7307692307692307	0.746031746031746	0.6984126984126984	0.3076923076923077	0.30158730158730157	0.2698412698412698	0.6538461538461539	0.5555555555555556	0.5238095238095238	0.5769230769230769	0.4603174603174603	0.4444444444444444	0.8076923076923077	0.6349206349206349	0.6349206349206349	0.4603174603174603	0.746031746031746	0.4444444444444444	0.6984126984126984
5	26	63	126	True	0.15384615384615385	0.1746031746031746	0.16666666666666666	0.7307692307692307	0.7142857142857143	0.6984126984126984	0.4230769230769231	0.2222222222222222	0.2698412698412698	0.6538461538461539	0.49206349206349204	0.5238095238095238	0.5	0.4444444444444444	0.4444444444444444	0.6538461538461539	0.6666666666666666	0.6349206349206349	0.4444444444444444	0.7142857142857143	0.4444444444444444	0.6984126984126984
6	26	63	126	True	0.15384615384615385	0.15873015873015872	0.16666666666666666	0.5769230769230769	0.7619047619047619	0.6984126984126984	0.34615384615384615	0.2698412698412698	0.2698412698412698	0.5	0.5714285714285714	0.5238095238095238	0.4230769230769231	0.5079365079365079	0.4444444444444444	0.5384615384615384	0.6984126984126984	0.6349206349206349	0.5079365079365079	0.7619047619047619	0.4444444444444444	0.6984126984126984
7	26	63	126	True	0.07692307692307693	0.23809523809523808	0.16666666666666666	0.6538461538461539	0.7777777777777778	0.6984126984126984	0.38461538461538464	0.25396825396825395	0.2698412698412698	0.6153846153846154	0.5714285714285714	0.5238095238095238	0.5769230769230769	0.4603174603174603	0.4444444444444444	0.6538461538461539	0.6825396825396826	0.6349206349206349	0.4603174603174603	0.7777777777777778	0.4444444444444444	0.6984126984126984
8	26	63	126	True	0.3076923076923077	0.09523809523809523	0.16666666666666666	0.7307692307692307	0.6825396825396826	0.6984126984126984	0.3076923076923077	0.2222222222222222	0.2698412698412698	0.5	0.49206349206349204	0.5238095238095238	0.46153846153846156	0.4603174603174603	0.4444444444444444	0.6538461538461539	0.6031746031746031	0.6349206349206349	0.4603174603174603	0.6825396825396826	0.4444444444444444	0.6984126984126984
9	26	63	126	True	0.23076923076923078	0.1111111111111111	0.16666666666666666	0.7692307692307693	0.6984126984126984	0.6984126984126984	0.11538461538461539	0.30158730158730157	0.2698412698412698	0.3076923076923077	0.5714285714285714	0.5238095238095238	0.5	0.4126984126984127	0.4444444444444444	0.6538461538461539	0.6507936507936508	0.6349206349206349	0.4126984126984127	0.6984126984126984	0.4444444444444444	0.6984126984126984
10	26	63	126	True	0.2692307692307692	0.19047619047619047	0.16666666666666666	0.5769230769230769	0.6984126984126984	0.6984126984126984	0.23076923076923078	0.25396825396825395	0.2698412698412698	0.4230769230769231	0.5555555555555556	0.5238095238095238	0.38461538461538464	0.47619047619047616	0.4444444444444444	0.5384615384615384	0.6666666666666666	0.6349206349206349	0.47619047619047616	0.6984126984126984	0.4444444444444444	0.6984126984126984
