seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	10	25	50	False	0.6	0.4	0.48	0.9	0.64	0.72	0.7	0.36	0.52	0.9	0.68	0.74	0.7	0.4	0.52	1.0	0.72	0.78	0.6	0.36	0.48	0.9	0.68	0.74	0.6	0.4	0.52	0.9	0.72	0.76	0.4	0.72	0.52	0.78
2	10	25	50	False	0.4	0.48	0.48	0.8	0.64	0.72	0.5	0.48	0.52	0.7	0.72	0.74	0.5	0.48	0.52	0.8	0.72	0.78	0.5	0.44	0.48	0.8	0.68	0.74	0.5	0.52	0.52	0.8	0.76	0.76	0.52	0.76	0.52	0.78
3	10	25	50	False	0.4	0.56	0.48	0.6	0.8	0.72	0.4	0.64	0.52	0.5	0.84	0.74	0.4	0.64	0.52	0.6	0.84	0.78	0.4	0.6	0.48	0.6	0.8	0.74	0.4	0.68	0.52	0.5	0.88	0.76	0.68	0.88	0.52	0.78
