model	subset	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	math500	32.0	79.0	157.0	0.0	0.375	0.25316455696202533	0.27388535031847133	0.4375	0.350210970464135	0.3821656050955415	0.23958333333333334	0.3417721518987342	0.31210191082802546	0.3854166666666667	0.4345991561181434	0.4203821656050956	0.40625	0.5316455696202532	0.4777070063694267	0.46875	0.5569620253164557	0.5159235668789809	0.20833333333333334	0.1518987341772152	0.1592356687898089	0.3229166666666667	0.21940928270042193	0.25477707006369427	0.4270833333333333	0.47257383966244726	0.44585987261146504	0.4895833333333333	0.5063291139240507	0.4968152866242039	0.5316455696202532	0.5569620253164557	0.4777070063694267	0.5159235668789809
qwen3.5-9b	mmlu_pro	19.0	46.0	92.0	0.0	0.2982456140350877	0.3115942028985507	0.31521739130434784	0.47368421052631576	0.5144927536231884	0.5	0.2807017543859649	0.3115942028985507	0.29347826086956524	0.4561403508771929	0.5072463768115941	0.45652173913043476	0.21052631578947367	0.35507246376811596	0.32608695652173914	0.3684210526315789	0.5434782608695651	0.47826086956521746	0.22807017543859645	0.24637681159420288	0.22826086956521738	0.3684210526315789	0.38405797101449274	0.3695652173913044	0.3684210526315789	0.36231884057971014	0.3695652173913044	0.47368421052631576	0.49275362318840576	0.4891304347826087	0.3695652173913044	0.5434782608695651	0.3695652173913044	0.5
qwen3.5-9b	musique	63.0	156.0	312.0	0.0	0.291005291005291	0.23717948717948714	0.25	0.7301587301587301	0.6837606837606837	0.6923076923076922	0.2486772486772487	0.18376068376068377	0.20512820512820515	0.6666666666666666	0.6047008547008548	0.6153846153846154	0.28571428571428564	0.21153846153846154	0.22756410256410256	0.619047619047619	0.5726495726495727	0.5897435897435898	0.08994708994708994	0.08760683760683761	0.08653846153846152	0.656084656084656	0.5876068376068376	0.6057692307692307	0.31216931216931215	0.2585470085470085	0.27564102564102566	0.6402116402116401	0.6239316239316239	0.625	0.2585470085470085	0.6837606837606837	0.27564102564102566	0.6923076923076922
qwen3.5-9b	wikimqa	147.0	367.0	733.0	0.0	0.22222222222222224	0.2161671207992734	0.21828103683492497	0.7188208616780045	0.6830154405086285	0.6944065484311052	0.17233560090702946	0.1734786557674841	0.17053206002728513	0.709750566893424	0.6911898274296094	0.6998635743519782	0.22448979591836735	0.21071752951861944	0.21418826739427013	0.6938775510204082	0.6966394187102635	0.6821282401091405	0.090702947845805	0.06448683015440508	0.0723055934515689	0.7165532879818595	0.6639418710263397	0.6821282401091405	0.2290249433106576	0.22888283378746596	0.22919508867667124	0.7278911564625851	0.6920980926430517	0.6984993178717599	0.22888283378746596	0.7029972752043596	0.22919508867667124	0.6998635743519782
deepseek-8b	arc	61.0	152.0	304.0	0.0	0.40437158469945356	0.43201754385964913	0.4375	0.5737704918032787	0.5482456140350878	0.555921052631579	0.20765027322404372	0.1600877192982456	0.17105263157894737	0.3442622950819672	0.26096491228070173	0.2730263157894737	0.3333333333333333	0.37719298245614036	0.3815789473684211	0.4371584699453552	0.46271929824561403	0.46710526315789475	0.39344262295081966	0.449561403508772	0.43421052631578955	0.5136612021857924	0.543859649122807	0.5230263157894737	0.44808743169398907	0.5	0.4934210526315789	0.633879781420765	0.6293859649122807	0.625	0.5	0.6293859649122807	0.4934210526315789	0.625
deepseek-8b	gaia	10.0	25.0	50.0	0.0	0.3333333333333333	0.16	0.18000000000000002	0.6666666666666666	0.5066666666666667	0.54	0.03333333333333333	0.13333333333333333	0.08	0.3	0.4266666666666667	0.38000000000000006	0.4666666666666666	0.21333333333333335	0.28	0.7999999999999999	0.4666666666666666	0.6	0.3333333333333333	0.19999999999999998	0.24	0.5	0.44	0.46	0.5	0.24	0.32	0.7666666666666666	0.56	0.64	0.24	0.5733333333333334	0.32	0.64
deepseek-8b	hotpot	116.0	289.0	578.0	0.0	0.11781609195402298	0.10726643598615919	0.10899653979238755	0.7212643678160919	0.7001153402537486	0.698961937716263	0.16379310344827588	0.17185697808535175	0.17128027681660898	0.5775862068965517	0.5836216839677048	0.5761245674740484	0.18965517241379312	0.18685121107266434	0.1920415224913495	0.6666666666666666	0.6147635524798154	0.6211072664359861	0.1839080459770115	0.17185697808535175	0.17820069204152253	0.7068965517241379	0.6851211072664359	0.676470588235294	0.1839080459770115	0.17762399077277968	0.18166089965397925	0.7212643678160919	0.698961937716263	0.698961937716263	0.18685121107266434	0.7012687427912342	0.1920415224913495	0.698961937716263
deepseek-8b	math500	32.0	79.0	157.0	0.0	0.17708333333333334	0.14345991561181434	0.1592356687898089	0.34375	0.270042194092827	0.2929936305732484	0.20833333333333334	0.13080168776371306	0.1592356687898089	0.3125	0.20253164556962025	0.24203821656050958	0.3854166666666667	0.3755274261603376	0.375796178343949	0.46875	0.4261603375527426	0.4331210191082803	0.3020833333333333	0.31223628691983124	0.29936305732484075	0.4270833333333333	0.38396624472573837	0.3949044585987262	0.34375	0.3164556962025316	0.31210191082802546	0.3958333333333333	0.4177215189873418	0.4076433121019109	0.3755274261603376	0.43881856540084385	0.375796178343949	0.4331210191082803
deepseek-8b	mmlu_pro	19.0	46.0	92.0	0.0	0.42105263157894735	0.2898550724637681	0.32608695652173914	0.5964912280701754	0.5362318840579711	0.5543478260869565	0.24561403508771928	0.15942028985507248	0.1847826086956522	0.40350877192982454	0.3695652173913044	0.3695652173913044	0.47368421052631576	0.5434782608695653	0.5108695652173914	0.5087719298245613	0.6884057971014492	0.6195652173913043	0.3508771929824561	0.39855072463768115	0.34782608695652173	0.3859649122807018	0.5362318840579711	0.4673913043478261	0.40350877192982454	0.4057971014492754	0.3804347826086956	0.5087719298245613	0.572463768115942	0.532608695652174	0.5434782608695653	0.6884057971014492	0.5108695652173914	0.6195652173913043
deepseek-8b	musique	63.0	156.0	312.0	0.0	0.09523809523809523	0.1217948717948718	0.11217948717948718	0.7354497354497355	0.7051282051282052	0.7115384615384616	0.22751322751322753	0.15384615384615385	0.1762820512820513	0.6296296296296297	0.5683760683760684	0.5801282051282052	0.1693121693121693	0.18803418803418803	0.18269230769230768	0.5767195767195766	0.5790598290598291	0.5801282051282052	0.1693121693121693	0.18162393162393162	0.1762820512820513	0.693121693121693	0.6666666666666666	0.673076923076923	0.15873015873015872	0.15384615384615385	0.16025641025641027	0.6984126984126985	0.6816239316239315	0.6858974358974358	0.18803418803418803	0.7051282051282052	0.18269230769230768	0.7115384615384616
deepseek-8b	wikimqa	147.0	367.0	733.0	0.0	0.08390022675736962	0.07447774750227067	0.07503410641200546	0.72562358276644	0.6893732970027248	0.6998635743519782	0.12698412698412698	0.14259763851044505	0.1296043656207367	0.6190476190476191	0.631244323342416	0.6248294679399727	0.1292517006802721	0.13623978201634876	0.1364256480218281	0.6643990929705215	0.701180744777475	0.6889495225102319	0.13151927437641722	0.1444141689373297	0.14188267394270124	0.7052154195011338	0.6839237057220707	0.6862210095497954	0.12698412698412698	0.12534059945504086	0.12551159618008187	0.7188208616780045	0.6866485013623977	0.6944065484311052	0.14895549500454133	0.706630336058129	0.14188267394270124	0.6998635743519782
qwen3.5-4b	arc	61.0	152.0	304.0	0.0	0.1475409836065574	0.17105263157894735	0.15789473684210525	0.3005464480874317	0.30701754385964913	0.28289473684210525	0.3442622950819672	0.2828947368421053	0.3190789473684211	0.48087431693989074	0.3881578947368421	0.4144736842105263	0.360655737704918	0.3969298245614035	0.3980263157894737	0.5081967213114754	0.5021929824561403	0.5	0.3989071038251366	0.3881578947368421	0.40460526315789475	0.5355191256830601	0.5065789473684211	0.5131578947368421	0.1530054644808743	0.17105263157894737	0.16447368421052633	0.28415300546448086	0.293859649122807	0.2730263157894737	0.3991228070175438	0.5087719298245614	0.40460526315789475	0.5131578947368421
qwen3.5-4b	gaia	10.0	25.0	50.0	0.0	0.2333333333333333	0.16	0.16	0.5666666666666667	0.4533333333333333	0.5	0.39999999999999997	0.2933333333333334	0.3	0.6666666666666666	0.5333333333333333	0.58	0.3666666666666667	0.26666666666666666	0.28	0.6333333333333333	0.5066666666666667	0.56	0.3333333333333333	0.26666666666666666	0.28	0.6000000000000001	0.52	0.56	0.3666666666666667	0.25333333333333335	0.28	0.4666666666666666	0.44	0.48	0.2933333333333334	0.5466666666666667	0.3	0.58
qwen3.5-4b	hotpot	116.0	289.0	578.0	0.0	0.1235632183908046	0.104959630911188	0.10553633217993079	0.7183908045977012	0.6459054209919262	0.6557093425605537	0.21839080459770113	0.18569780853517878	0.18858131487889274	0.7155172413793104	0.6955017301038063	0.6885813148788927	0.1810344827586207	0.14878892733564011	0.15397923875432526	0.7241379310344828	0.6955017301038061	0.6920415224913494	0.1867816091954023	0.1914648212226067	0.18339100346020762	0.7097701149425287	0.6874279123414072	0.6851211072664359	0.2298850574712644	0.209919261822376	0.2093425605536332	0.6954022988505747	0.6666666666666666	0.6660899653979239	0.209919261822376	0.698961937716263	0.2093425605536332	0.6920415224913494
qwen3.5-4b	math500	32.0	79.0	157.0	0.0	0.20833333333333334	0.270042194092827	0.24203821656050958	0.3854166666666667	0.4767932489451477	0.4522292993630573	0.11458333333333333	0.20253164556962025	0.17197452229299362	0.23958333333333334	0.3333333333333333	0.3184713375796178	0.25	0.3417721518987342	0.31210191082802546	0.4375	0.46835443037974683	0.45859872611464975	0.3333333333333333	0.4261603375527426	0.3821656050955415	0.40625	0.5654008438818564	0.5095541401273885	0.19791666666666666	0.23628691983122363	0.2101910828025478	0.28125	0.3881856540084388	0.36942675159235666	0.4261603375527426	0.5654008438818564	0.3821656050955415	0.5095541401273885
qwen3.5-4b	mmlu_pro	19.0	46.0	92.0	0.0	0.17543859649122806	0.17391304347826086	0.16304347826086957	0.3508771929824561	0.34782608695652173	0.33695652173913043	0.22807017543859645	0.30434782608695654	0.2717391304347826	0.40350877192982454	0.4855072463768116	0.44565217391304346	0.24561403508771928	0.3913043478260869	0.33695652173913043	0.43859649122807015	0.6159420289855073	0.5434782608695652	0.2631578947368421	0.3550724637681159	0.33695652173913043	0.3684210526315789	0.572463768115942	0.5108695652173914	0.1929824561403509	0.09420289855072465	0.13043478260869565	0.2982456140350877	0.2536231884057971	0.2608695652173913	0.3913043478260869	0.6231884057971014	0.33695652173913043	0.5434782608695652
qwen3.5-4b	musique	63.0	156.0	312.0	0.0	0.1164021164021164	0.08974358974358974	0.08974358974358974	0.6984126984126985	0.6217948717948718	0.6378205128205128	0.17989417989417988	0.15598290598290598	0.16987179487179485	0.7407407407407408	0.6858974358974358	0.7083333333333334	0.164021164021164	0.1517094017094017	0.16025641025641027	0.7142857142857143	0.6709401709401709	0.6891025641025642	0.19047619047619047	0.12606837606837606	0.15384615384615385	0.7407407407407408	0.6602564102564102	0.6891025641025642	0.22751322751322753	0.1858974358974359	0.1987179487179487	0.724867724867725	0.655982905982906	0.6698717948717948	0.18803418803418803	0.6858974358974358	0.1987179487179487	0.7083333333333334
qwen3.5-4b	wikimqa	147.0	367.0	733.0	0.0	0.09297052154195011	0.12352406902815621	0.11186903137789904	0.6984126984126985	0.6793823796548594	0.6875852660300138	0.14512471655328799	0.1689373297002725	0.14870395634379263	0.7233560090702947	0.6748410535876476	0.6862210095497954	0.14965986394557823	0.1371480472297911	0.1364256480218281	0.7165532879818595	0.6884650317892825	0.6957708049113234	0.15873015873015872	0.15985467756584923	0.15143246930422918	0.7278911564625851	0.7157129881925522	0.713506139154161	0.17233560090702948	0.18346957311534964	0.17598908594815824	0.7029478458049887	0.695731153496821	0.6930422919508867	0.18346957311534964	0.7157129881925522	0.17598908594815824	0.713506139154161
qwen3-14b	arc	61.0	152.0	304.0	0.0	0.5300546448087432	0.5175438596491228	0.5361842105263158	0.6721311475409837	0.6337719298245613	0.6414473684210527	0.5355191256830601	0.5635964912280702	0.569078947368421	0.6775956284153005	0.6644736842105263	0.6611842105263158	0.46994535519125674	0.4166666666666667	0.44078947368421045	0.5956284153005464	0.513157894736842	0.5263157894736842	0.3989071038251366	0.39035087719298245	0.40131578947368424	0.546448087431694	0.5	0.5032894736842105	0.4098360655737705	0.4078947368421053	0.4243421052631579	0.5573770491803278	0.5197368421052632	0.5296052631578947	0.5679824561403509	0.6776315789473685	0.569078947368421	0.6611842105263158
qwen3-14b	gaia	10.0	25.0	50.0	0.0	0.30000000000000004	0.19999999999999998	0.20000000000000004	0.6	0.4533333333333333	0.5	0.3666666666666667	0.2933333333333334	0.3	0.6	0.52	0.56	0.5	0.3733333333333333	0.38000000000000006	0.7000000000000001	0.5866666666666668	0.64	0.3666666666666667	0.24	0.24	0.6666666666666666	0.4666666666666666	0.52	0.4666666666666666	0.3466666666666667	0.36000000000000004	0.6666666666666666	0.56	0.6	0.3733333333333333	0.5866666666666668	0.38000000000000006	0.64
qwen3-14b	hotpot	116.0	289.0	578.0	0.0	0.22413793103448276	0.21107266435986158	0.2179930795847751	0.7241379310344828	0.7231833910034603	0.7197231833910035	0.2528735632183908	0.24221453287197234	0.24740484429065743	0.7241379310344828	0.7093425605536332	0.7110726643598616	0.3390804597701149	0.320645905420992	0.328719723183391	0.7270114942528735	0.7301038062283737	0.7231833910034601	0.1867816091954023	0.1637831603229527	0.17474048442906576	0.7241379310344828	0.707035755478662	0.7128027681660901	0.22413793103448276	0.19261822376009227	0.2041522491349481	0.7270114942528735	0.7093425605536332	0.7110726643598616	0.320645905420992	0.7301038062283737	0.328719723183391	0.7231833910034601
qwen3-14b	math500	32.0	79.0	157.0	0.0	0.125	0.1561181434599156	0.14012738853503184	0.3020833333333333	0.3037974683544304	0.2929936305732484	0.40625	0.38396624472573837	0.375796178343949	0.5104166666666666	0.44725738396624476	0.44585987261146504	0.3125	0.3080168776371308	0.29936305732484075	0.4583333333333333	0.3544303797468354	0.36942675159235666	0.22916666666666666	0.24050632911392408	0.23566878980891723	0.3541666666666667	0.3417721518987342	0.3503184713375796	0.23958333333333334	0.2067510548523207	0.1974522292993631	0.4270833333333333	0.3333333333333333	0.34394904458598724	0.38396624472573837	0.44725738396624476	0.375796178343949	0.44585987261146504
qwen3-14b	mmlu_pro	19.0	46.0	92.0	0.0	0.5087719298245613	0.5217391304347826	0.5108695652173914	0.6491228070175438	0.7318840579710145	0.6847826086956522	0.6842105263157895	0.5652173913043478	0.6086956521739131	0.7543859649122807	0.7971014492753623	0.7717391304347826	0.5964912280701754	0.6159420289855073	0.6086956521739131	0.6842105263157895	0.7971014492753623	0.75	0.5087719298245613	0.49275362318840576	0.4891304347826087	0.6140350877192983	0.7463768115942028	0.6739130434782609	0.4561403508771929	0.44202898550724634	0.45652173913043476	0.5263157894736842	0.6521739130434783	0.6086956521739131	0.6159420289855073	0.8043478260869565	0.6086956521739131	0.7717391304347826
qwen3-14b	musique	63.0	156.0	312.0	0.0	0.164021164021164	0.1517094017094017	0.16025641025641027	0.7513227513227513	0.7136752136752137	0.7275641025641025	0.2169312169312169	0.1987179487179487	0.1987179487179487	0.7037037037037037	0.6880341880341879	0.6923076923076922	0.2751322751322751	0.2692307692307692	0.26282051282051283	0.746031746031746	0.7286324786324787	0.7307692307692307	0.15873015873015872	0.1794871794871795	0.16666666666666666	0.7142857142857143	0.6858974358974358	0.6826923076923078	0.20105820105820105	0.17094017094017097	0.1762820512820513	0.746031746031746	0.7094017094017094	0.7211538461538461	0.2692307692307692	0.7286324786324787	0.26282051282051283	0.7307692307692307
qwen3-14b	wikimqa	147.0	367.0	733.0	0.0	0.10430839002267574	0.10354223433242506	0.10641200545702593	0.72562358276644	0.6793823796548594	0.6971350613915416	0.15646258503401358	0.17075386012715713	0.16371077762619374	0.709750566893424	0.6657584014532243	0.6821282401091405	0.23356009070294784	0.21525885558583105	0.22237380627557982	0.7369614512471655	0.6875567665758403	0.7025920873124147	0.07936507936507936	0.07084468664850137	0.07503410641200546	0.7142857142857143	0.6775658492279746	0.6903137789904502	0.17460317460317462	0.1553133514986376	0.16371077762619374	0.7006802721088435	0.6557674841053588	0.6712141882673942	0.21525885558583105	0.6893732970027248	0.22237380627557982	0.7025920873124147
qwen3.5-27b	arc	61.0	152.0	304.0	0.0	0.43169398907103823	0.45394736842105265	0.44078947368421045	0.551912568306011	0.5394736842105263	0.5263157894736842	0.3442622950819672	0.3662280701754386	0.3618421052631579	0.4098360655737705	0.43201754385964913	0.42105263157894735	0.18579234972677594	0.212719298245614	0.20065789473684212	0.22950819672131148	0.27850877192982454	0.2565789473684211	0.360655737704918	0.3991228070175439	0.40131578947368424	0.48087431693989074	0.4802631578947368	0.48355263157894735	0.21857923497267762	0.2149122807017544	0.2138157894736842	0.2568306010928962	0.2894736842105263	0.27960526315789475	0.45394736842105265	0.5394736842105263	0.44078947368421045	0.5263157894736842
qwen3.5-27b	gaia	10.0	25.0	50.0	0.0	0.3666666666666667	0.32	0.32	0.7666666666666666	0.6000000000000001	0.68	0.3666666666666667	0.22666666666666666	0.24	0.8333333333333334	0.5333333333333333	0.62	0.2333333333333333	0.2933333333333334	0.24	0.6666666666666666	0.48	0.54	0.43333333333333335	0.3333333333333333	0.34	0.6	0.48	0.54	0.4000000000000001	0.28	0.26	0.8666666666666666	0.5866666666666668	0.66	0.3333333333333333	0.6266666666666668	0.34	0.68
qwen3.5-27b	hotpot	116.0	289.0	578.0	0.0	0.117816091954023	0.12918108419838523	0.12456747404844289	0.632183908045977	0.6539792387543253	0.6487889273356401	0.22126436781609193	0.22376009227220298	0.21626297577854672	0.6091954022988506	0.6020761245674741	0.6038062283737025	0.15804597701149425	0.13494809688581313	0.12802768166089964	0.5086206896551725	0.46136101499423293	0.4619377162629758	0.2040229885057471	0.209919261822376	0.20242214532871972	0.6522988505747126	0.6620530565167243	0.6522491349480969	0.19827586206896552	0.19261822376009227	0.18685121107266436	0.5775862068965517	0.5501730103806227	0.5536332179930796	0.22722029988465975	0.6643598615916956	0.21626297577854672	0.6522491349480969
qwen3.5-27b	math500	32.0	79.0	157.0	0.0	0.3645833333333333	0.3375527426160338	0.31210191082802546	0.5625	0.47679324894514763	0.48407643312101917	0.2708333333333333	0.35864978902953587	0.31210191082802546	0.4375	0.4894514767932489	0.4522292993630573	0.3020833333333333	0.3375527426160338	0.31210191082802546	0.4583333333333333	0.4177215189873418	0.4203821656050956	0.3854166666666667	0.40928270042194087	0.3821656050955415	0.5520833333333334	0.5316455696202532	0.5095541401273885	0.22916666666666666	0.22362869198312238	0.21656050955414016	0.3541666666666667	0.31223628691983124	0.3248407643312102	0.40928270042194087	0.5316455696202532	0.3821656050955415	0.5095541401273885
qwen3.5-27b	mmlu_pro	19.0	46.0	92.0	0.0	0.21052631578947367	0.34782608695652173	0.29347826086956524	0.3859649122807018	0.572463768115942	0.5	0.3859649122807018	0.391304347826087	0.3695652173913044	0.43859649122807015	0.5144927536231884	0.4673913043478261	0.1929824561403509	0.21739130434782608	0.20652173913043478	0.2807017543859649	0.3260869565217391	0.30434782608695654	0.3508771929824561	0.4057971014492754	0.358695652173913	0.43859649122807015	0.5217391304347826	0.47826086956521746	0.17543859649122806	0.2246376811594203	0.1956521739130435	0.2631578947368421	0.3550724637681159	0.30434782608695654	0.4057971014492754	0.572463768115942	0.3695652173913044	0.5
