seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.e1_step@1_val	stepfinder.e1_step@1_test	stepfinder.e1_step@1_full	stepfinder.e1_agent@1_val	stepfinder.e1_agent@1_test	stepfinder.e1_agent@1_full	stepfinder.e2_step@1_val	stepfinder.e2_step@1_test	stepfinder.e2_step@1_full	stepfinder.e2_agent@1_val	stepfinder.e2_agent@1_test	stepfinder.e2_agent@1_full	stepfinder.e3_step@1_val	stepfinder.e3_step@1_test	stepfinder.e3_step@1_full	stepfinder.e3_agent@1_val	stepfinder.e3_agent@1_test	stepfinder.e3_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	61	152	304	False	0.8688524590163934	0.8092105263157895	0.5789473684210527	0.8688524590163934	0.881578947368421	0.6151315789473685	0.4918032786885246	0.5986842105263158	0.569078947368421	0.5081967213114754	0.5986842105263158	0.5756578947368421	0.639344262295082	0.5460526315789473	0.5657894736842105	0.6885245901639344	0.5986842105263158	0.5953947368421053	0.8092105263157895	0.881578947368421	0.5789473684210527	0.6151315789473685
2	61	152	304	False	0.47540983606557374	0.5855263157894737	0.5789473684210527	0.5245901639344263	0.625	0.6151315789473685	0.819672131147541	0.8092105263157895	0.569078947368421	0.8360655737704918	0.8157894736842105	0.5756578947368421	0.6557377049180327	0.5197368421052632	0.5657894736842105	0.7049180327868853	0.5723684210526315	0.5953947368421053	0.8092105263157895	0.8157894736842105	0.5789473684210527	0.6151315789473685
3	61	152	304	False	0.6557377049180327	0.5526315789473685	0.5789473684210527	0.7540983606557377	0.5789473684210527	0.6151315789473685	0.6065573770491803	0.5526315789473685	0.569078947368421	0.6229508196721312	0.5723684210526315	0.5756578947368421	0.819672131147541	0.8026315789473685	0.5657894736842105	0.8524590163934426	0.8486842105263158	0.5953947368421053	0.8026315789473685	0.8486842105263158	0.5789473684210527	0.6151315789473685
