seed	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.038461538461538464	0.09375	0.07874015748031496	0.46153846153846156	0.578125	0.5748031496062992	0.11538461538461539	0.015625	0.03937007874015748	0.19230769230769232	0.140625	0.1889763779527559	0.0	0.09375	0.06299212598425197	0.46153846153846156	0.53125	0.5590551181102362	0.09375	0.578125	0.07874015748031496	0.5748031496062992
2	26	64	127	False	0.11538461538461539	0.046875	0.07874015748031496	0.5384615384615384	0.59375	0.5748031496062992	0.038461538461538464	0.046875	0.03937007874015748	0.23076923076923078	0.1875	0.1889763779527559	0.07692307692307693	0.078125	0.06299212598425197	0.5	0.59375	0.5590551181102362	0.078125	0.59375	0.07874015748031496	0.5748031496062992
3	26	64	127	False	0.07692307692307693	0.046875	0.07874015748031496	0.6153846153846154	0.609375	0.5748031496062992	0.0	0.03125	0.03937007874015748	0.15384615384615385	0.203125	0.1889763779527559	0.038461538461538464	0.0625	0.06299212598425197	0.5384615384615384	0.609375	0.5590551181102362	0.0625	0.609375	0.07874015748031496	0.5748031496062992
4	26	64	127	False	0.07692307692307693	0.0625	0.07874015748031496	0.46153846153846156	0.65625	0.5748031496062992	0.0	0.03125	0.03937007874015748	0.07692307692307693	0.171875	0.1889763779527559	0.038461538461538464	0.046875	0.06299212598425197	0.46153846153846156	0.59375	0.5590551181102362	0.0625	0.65625	0.07874015748031496	0.5748031496062992
5	26	64	127	False	0.038461538461538464	0.078125	0.07874015748031496	0.6923076923076923	0.578125	0.5748031496062992	0.0	0.046875	0.03937007874015748	0.11538461538461539	0.1875	0.1889763779527559	0.0	0.0625	0.06299212598425197	0.5769230769230769	0.59375	0.5590551181102362	0.078125	0.59375	0.07874015748031496	0.5748031496062992
6	26	64	127	False	0.07692307692307693	0.078125	0.07874015748031496	0.6538461538461539	0.5625	0.5748031496062992	0.038461538461538464	0.046875	0.03937007874015748	0.19230769230769232	0.21875	0.1889763779527559	0.07692307692307693	0.046875	0.06299212598425197	0.5384615384615384	0.609375	0.5590551181102362	0.078125	0.609375	0.07874015748031496	0.5748031496062992
7	26	64	127	False	0.038461538461538464	0.109375	0.07874015748031496	0.5769230769230769	0.578125	0.5748031496062992	0.07692307692307693	0.03125	0.03937007874015748	0.11538461538461539	0.21875	0.1889763779527559	0.07692307692307693	0.0625	0.06299212598425197	0.5384615384615384	0.546875	0.5590551181102362	0.109375	0.578125	0.07874015748031496	0.5748031496062992
8	26	64	127	False	0.07692307692307693	0.078125	0.07874015748031496	0.5	0.671875	0.5748031496062992	0.038461538461538464	0.046875	0.03937007874015748	0.15384615384615385	0.234375	0.1889763779527559	0.07692307692307693	0.078125	0.06299212598425197	0.5	0.59375	0.5590551181102362	0.078125	0.671875	0.07874015748031496	0.5748031496062992
9	26	64	127	False	0.11538461538461539	0.046875	0.07874015748031496	0.5384615384615384	0.546875	0.5748031496062992	0.0	0.046875	0.03937007874015748	0.23076923076923078	0.125	0.1889763779527559	0.038461538461538464	0.0625	0.06299212598425197	0.6538461538461539	0.515625	0.5590551181102362	0.0625	0.546875	0.07874015748031496	0.5748031496062992
10	26	64	127	False	0.15384615384615385	0.0625	0.07874015748031496	0.6538461538461539	0.5	0.5748031496062992	0.038461538461538464	0.03125	0.03937007874015748	0.19230769230769232	0.21875	0.1889763779527559	0.07692307692307693	0.0625	0.06299212598425197	0.6153846153846154	0.546875	0.5590551181102362	0.0625	0.546875	0.07874015748031496	0.5748031496062992
11	26	64	127	False	0.038461538461538464	0.09375	0.07874015748031496	0.5769230769230769	0.53125	0.5748031496062992	0.0	0.0625	0.03937007874015748	0.11538461538461539	0.25	0.1889763779527559	0.07692307692307693	0.046875	0.06299212598425197	0.7307692307692307	0.53125	0.5590551181102362	0.09375	0.53125	0.07874015748031496	0.5748031496062992
12	26	64	127	False	0.0	0.125	0.07874015748031496	0.5	0.625	0.5748031496062992	0.07692307692307693	0.046875	0.03937007874015748	0.19230769230769232	0.140625	0.1889763779527559	0.0	0.09375	0.06299212598425197	0.5	0.5625	0.5590551181102362	0.125	0.625	0.07874015748031496	0.5748031496062992
13	26	64	127	False	0.038461538461538464	0.109375	0.07874015748031496	0.5	0.625	0.5748031496062992	0.07692307692307693	0.015625	0.03937007874015748	0.3076923076923077	0.09375	0.1889763779527559	0.07692307692307693	0.0625	0.06299212598425197	0.5384615384615384	0.59375	0.5590551181102362	0.109375	0.625	0.07874015748031496	0.5748031496062992
14	26	64	127	False	0.15384615384615385	0.078125	0.07874015748031496	0.6923076923076923	0.546875	0.5748031496062992	0.0	0.0625	0.03937007874015748	0.23076923076923078	0.203125	0.1889763779527559	0.11538461538461539	0.046875	0.06299212598425197	0.6923076923076923	0.53125	0.5590551181102362	0.078125	0.546875	0.07874015748031496	0.5748031496062992
15	26	64	127	False	0.11538461538461539	0.078125	0.07874015748031496	0.6538461538461539	0.5625	0.5748031496062992	0.0	0.046875	0.03937007874015748	0.19230769230769232	0.21875	0.1889763779527559	0.038461538461538464	0.078125	0.06299212598425197	0.5384615384615384	0.609375	0.5590551181102362	0.078125	0.609375	0.07874015748031496	0.5748031496062992
16	26	64	127	False	0.11538461538461539	0.078125	0.07874015748031496	0.5	0.59375	0.5748031496062992	0.07692307692307693	0.03125	0.03937007874015748	0.23076923076923078	0.171875	0.1889763779527559	0.07692307692307693	0.0625	0.06299212598425197	0.5	0.640625	0.5590551181102362	0.078125	0.640625	0.07874015748031496	0.5748031496062992
17	26	64	127	False	0.19230769230769232	0.078125	0.07874015748031496	0.5769230769230769	0.640625	0.5748031496062992	0.0	0.046875	0.03937007874015748	0.2692307692307692	0.125	0.1889763779527559	0.07692307692307693	0.09375	0.06299212598425197	0.4230769230769231	0.703125	0.5590551181102362	0.09375	0.703125	0.07874015748031496	0.5748031496062992
18	26	64	127	False	0.07692307692307693	0.078125	0.07874015748031496	0.6153846153846154	0.5625	0.5748031496062992	0.038461538461538464	0.03125	0.03937007874015748	0.3076923076923077	0.171875	0.1889763779527559	0.038461538461538464	0.078125	0.06299212598425197	0.5384615384615384	0.5625	0.5590551181102362	0.078125	0.5625	0.07874015748031496	0.5748031496062992
19	26	64	127	False	0.15384615384615385	0.078125	0.07874015748031496	0.7307692307692307	0.578125	0.5748031496062992	0.0	0.0625	0.03937007874015748	0.11538461538461539	0.15625	0.1889763779527559	0.038461538461538464	0.078125	0.06299212598425197	0.6153846153846154	0.5625	0.5590551181102362	0.078125	0.578125	0.07874015748031496	0.5748031496062992
20	26	64	127	False	0.15384615384615385	0.0625	0.07874015748031496	0.6153846153846154	0.5625	0.5748031496062992	0.0	0.046875	0.03937007874015748	0.19230769230769232	0.21875	0.1889763779527559	0.07692307692307693	0.078125	0.06299212598425197	0.5384615384615384	0.640625	0.5590551181102362	0.078125	0.640625	0.07874015748031496	0.5748031496062992
