seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.11538461538461539	0.09375	0.09448818897637795	0.38461538461538464	0.53125	0.4645669291338583	0.11538461538461539	0.078125	0.08661417322834646	0.5	0.5	0.4881889763779528	0.11538461538461539	0.09375	0.09448818897637795	0.4230769230769231	0.515625	0.4566929133858268	0.15384615384615385	0.09375	0.10236220472440945	0.5	0.546875	0.5275590551181102	0.15384615384615385	0.09375	0.10236220472440945	0.46153846153846156	0.546875	0.49606299212598426	0.09375	0.546875	0.10236220472440945	0.5275590551181102
2	26	64	127	False	0.038461538461538464	0.109375	0.09448818897637795	0.38461538461538464	0.515625	0.4645669291338583	0.038461538461538464	0.109375	0.08661417322834646	0.4230769230769231	0.53125	0.4881889763779528	0.038461538461538464	0.109375	0.09448818897637795	0.34615384615384615	0.515625	0.4566929133858268	0.07692307692307693	0.109375	0.10236220472440945	0.46153846153846156	0.546875	0.5275590551181102	0.07692307692307693	0.109375	0.10236220472440945	0.4230769230769231	0.5625	0.49606299212598426	0.109375	0.5625	0.10236220472440945	0.5275590551181102
3	26	64	127	False	0.11538461538461539	0.09375	0.09448818897637795	0.46153846153846156	0.546875	0.4645669291338583	0.11538461538461539	0.09375	0.08661417322834646	0.5384615384615384	0.53125	0.4881889763779528	0.11538461538461539	0.09375	0.09448818897637795	0.46153846153846156	0.5	0.4566929133858268	0.15384615384615385	0.09375	0.10236220472440945	0.6153846153846154	0.5625	0.5275590551181102	0.15384615384615385	0.09375	0.10236220472440945	0.5	0.53125	0.49606299212598426	0.09375	0.5625	0.10236220472440945	0.5275590551181102
4	26	64	127	False	0.19230769230769232	0.078125	0.09448818897637795	0.5384615384615384	0.484375	0.4645669291338583	0.15384615384615385	0.078125	0.08661417322834646	0.5	0.46875	0.4881889763779528	0.19230769230769232	0.078125	0.09448818897637795	0.46153846153846156	0.484375	0.4566929133858268	0.19230769230769232	0.078125	0.10236220472440945	0.5384615384615384	0.546875	0.5275590551181102	0.19230769230769232	0.078125	0.10236220472440945	0.5384615384615384	0.5	0.49606299212598426	0.078125	0.546875	0.10236220472440945	0.5275590551181102
5	26	64	127	False	0.15384615384615385	0.09375	0.09448818897637795	0.46153846153846156	0.421875	0.4645669291338583	0.11538461538461539	0.09375	0.08661417322834646	0.46153846153846156	0.484375	0.4881889763779528	0.15384615384615385	0.09375	0.09448818897637795	0.46153846153846156	0.421875	0.4566929133858268	0.19230769230769232	0.09375	0.10236220472440945	0.6153846153846154	0.484375	0.5275590551181102	0.19230769230769232	0.09375	0.10236220472440945	0.5384615384615384	0.46875	0.49606299212598426	0.09375	0.484375	0.10236220472440945	0.5275590551181102
6	26	64	127	False	0.2692307692307692	0.078125	0.09448818897637795	0.5384615384615384	0.515625	0.4645669291338583	0.2692307692307692	0.0625	0.08661417322834646	0.5384615384615384	0.546875	0.4881889763779528	0.2692307692307692	0.078125	0.09448818897637795	0.5	0.5	0.4566929133858268	0.2692307692307692	0.078125	0.10236220472440945	0.5384615384615384	0.546875	0.5275590551181102	0.2692307692307692	0.078125	0.10236220472440945	0.5384615384615384	0.53125	0.49606299212598426	0.078125	0.546875	0.10236220472440945	0.5275590551181102
7	26	64	127	False	0.19230769230769232	0.09375	0.09448818897637795	0.5769230769230769	0.453125	0.4645669291338583	0.19230769230769232	0.09375	0.08661417322834646	0.5769230769230769	0.5	0.4881889763779528	0.19230769230769232	0.09375	0.09448818897637795	0.5769230769230769	0.484375	0.4566929133858268	0.19230769230769232	0.109375	0.10236220472440945	0.6538461538461539	0.5	0.5275590551181102	0.19230769230769232	0.109375	0.10236220472440945	0.6153846153846154	0.484375	0.49606299212598426	0.109375	0.5	0.10236220472440945	0.5275590551181102
8	26	64	127	False	0.15384615384615385	0.09375	0.09448818897637795	0.6538461538461539	0.5	0.4645669291338583	0.15384615384615385	0.078125	0.08661417322834646	0.6923076923076923	0.515625	0.4881889763779528	0.15384615384615385	0.09375	0.09448818897637795	0.6923076923076923	0.484375	0.4566929133858268	0.15384615384615385	0.109375	0.10236220472440945	0.6923076923076923	0.53125	0.5275590551181102	0.15384615384615385	0.109375	0.10236220472440945	0.6923076923076923	0.53125	0.49606299212598426	0.109375	0.53125	0.10236220472440945	0.5275590551181102
9	26	64	127	False	0.11538461538461539	0.09375	0.09448818897637795	0.38461538461538464	0.4375	0.4645669291338583	0.11538461538461539	0.078125	0.08661417322834646	0.5384615384615384	0.40625	0.4881889763779528	0.11538461538461539	0.09375	0.09448818897637795	0.4230769230769231	0.390625	0.4566929133858268	0.11538461538461539	0.109375	0.10236220472440945	0.5384615384615384	0.5	0.5275590551181102	0.11538461538461539	0.109375	0.10236220472440945	0.5	0.4375	0.49606299212598426	0.109375	0.5	0.10236220472440945	0.5275590551181102
10	26	64	127	False	0.19230769230769232	0.0625	0.09448818897637795	0.5	0.4375	0.4645669291338583	0.15384615384615385	0.0625	0.08661417322834646	0.5	0.484375	0.4881889763779528	0.19230769230769232	0.0625	0.09448818897637795	0.4230769230769231	0.484375	0.4566929133858268	0.19230769230769232	0.0625	0.10236220472440945	0.5769230769230769	0.5	0.5275590551181102	0.19230769230769232	0.0625	0.10236220472440945	0.4230769230769231	0.515625	0.49606299212598426	0.0625	0.515625	0.10236220472440945	0.5275590551181102
11	26	64	127	False	0.0	0.140625	0.09448818897637795	0.4230769230769231	0.46875	0.4645669291338583	0.0	0.140625	0.08661417322834646	0.5	0.5	0.4881889763779528	0.0	0.140625	0.09448818897637795	0.46153846153846156	0.4375	0.4566929133858268	0.0	0.15625	0.10236220472440945	0.5769230769230769	0.5	0.5275590551181102	0.0	0.15625	0.10236220472440945	0.5384615384615384	0.484375	0.49606299212598426	0.15625	0.5	0.10236220472440945	0.5275590551181102
12	26	64	127	False	0.19230769230769232	0.0625	0.09448818897637795	0.4230769230769231	0.484375	0.4645669291338583	0.19230769230769232	0.046875	0.08661417322834646	0.46153846153846156	0.484375	0.4881889763779528	0.19230769230769232	0.0625	0.09448818897637795	0.5	0.46875	0.4566929133858268	0.23076923076923078	0.0625	0.10236220472440945	0.5384615384615384	0.5625	0.5275590551181102	0.23076923076923078	0.0625	0.10236220472440945	0.5	0.515625	0.49606299212598426	0.0625	0.5625	0.10236220472440945	0.5275590551181102
13	26	64	127	False	0.19230769230769232	0.046875	0.09448818897637795	0.6923076923076923	0.4375	0.4645669291338583	0.19230769230769232	0.03125	0.08661417322834646	0.6153846153846154	0.46875	0.4881889763779528	0.19230769230769232	0.046875	0.09448818897637795	0.6153846153846154	0.453125	0.4566929133858268	0.19230769230769232	0.0625	0.10236220472440945	0.6153846153846154	0.546875	0.5275590551181102	0.19230769230769232	0.0625	0.10236220472440945	0.6153846153846154	0.5	0.49606299212598426	0.0625	0.546875	0.10236220472440945	0.5275590551181102
14	26	64	127	False	0.11538461538461539	0.109375	0.09448818897637795	0.6923076923076923	0.4375	0.4645669291338583	0.11538461538461539	0.09375	0.08661417322834646	0.7307692307692307	0.4375	0.4881889763779528	0.11538461538461539	0.109375	0.09448818897637795	0.6538461538461539	0.453125	0.4566929133858268	0.11538461538461539	0.109375	0.10236220472440945	0.7307692307692307	0.515625	0.5275590551181102	0.11538461538461539	0.109375	0.10236220472440945	0.6538461538461539	0.46875	0.49606299212598426	0.109375	0.515625	0.10236220472440945	0.5275590551181102
15	26	64	127	False	0.15384615384615385	0.078125	0.09448818897637795	0.4230769230769231	0.484375	0.4645669291338583	0.11538461538461539	0.078125	0.08661417322834646	0.46153846153846156	0.5	0.4881889763779528	0.15384615384615385	0.078125	0.09448818897637795	0.38461538461538464	0.5	0.4566929133858268	0.15384615384615385	0.09375	0.10236220472440945	0.5769230769230769	0.5625	0.5275590551181102	0.15384615384615385	0.09375	0.10236220472440945	0.4230769230769231	0.546875	0.49606299212598426	0.09375	0.5625	0.10236220472440945	0.5275590551181102
16	26	64	127	False	0.15384615384615385	0.078125	0.09448818897637795	0.46153846153846156	0.453125	0.4645669291338583	0.11538461538461539	0.078125	0.08661417322834646	0.46153846153846156	0.46875	0.4881889763779528	0.15384615384615385	0.078125	0.09448818897637795	0.38461538461538464	0.453125	0.4566929133858268	0.15384615384615385	0.09375	0.10236220472440945	0.46153846153846156	0.515625	0.5275590551181102	0.15384615384615385	0.09375	0.10236220472440945	0.38461538461538464	0.53125	0.49606299212598426	0.09375	0.53125	0.10236220472440945	0.5275590551181102
17	26	64	127	False	0.15384615384615385	0.078125	0.09448818897637795	0.46153846153846156	0.484375	0.4645669291338583	0.11538461538461539	0.078125	0.08661417322834646	0.46153846153846156	0.53125	0.4881889763779528	0.15384615384615385	0.078125	0.09448818897637795	0.46153846153846156	0.5	0.4566929133858268	0.15384615384615385	0.078125	0.10236220472440945	0.46153846153846156	0.59375	0.5275590551181102	0.15384615384615385	0.078125	0.10236220472440945	0.46153846153846156	0.546875	0.49606299212598426	0.078125	0.59375	0.10236220472440945	0.5275590551181102
18	26	64	127	False	0.07692307692307693	0.109375	0.09448818897637795	0.46153846153846156	0.453125	0.4645669291338583	0.07692307692307693	0.09375	0.08661417322834646	0.5	0.4375	0.4881889763779528	0.07692307692307693	0.109375	0.09448818897637795	0.46153846153846156	0.4375	0.4566929133858268	0.07692307692307693	0.109375	0.10236220472440945	0.46153846153846156	0.53125	0.5275590551181102	0.07692307692307693	0.109375	0.10236220472440945	0.46153846153846156	0.46875	0.49606299212598426	0.109375	0.53125	0.10236220472440945	0.5275590551181102
19	26	64	127	False	0.11538461538461539	0.140625	0.09448818897637795	0.6538461538461539	0.421875	0.4645669291338583	0.07692307692307693	0.140625	0.08661417322834646	0.7307692307692307	0.40625	0.4881889763779528	0.11538461538461539	0.140625	0.09448818897637795	0.5769230769230769	0.421875	0.4566929133858268	0.11538461538461539	0.15625	0.10236220472440945	0.7692307692307693	0.453125	0.5275590551181102	0.11538461538461539	0.15625	0.10236220472440945	0.6153846153846154	0.453125	0.49606299212598426	0.15625	0.453125	0.10236220472440945	0.5275590551181102
20	26	64	127	False	0.19230769230769232	0.0625	0.09448818897637795	0.5769230769230769	0.40625	0.4645669291338583	0.15384615384615385	0.0625	0.08661417322834646	0.6153846153846154	0.421875	0.4881889763779528	0.19230769230769232	0.0625	0.09448818897637795	0.6153846153846154	0.390625	0.4566929133858268	0.19230769230769232	0.0625	0.10236220472440945	0.6538461538461539	0.46875	0.5275590551181102	0.19230769230769232	0.0625	0.10236220472440945	0.6153846153846154	0.40625	0.49606299212598426	0.0625	0.46875	0.10236220472440945	0.5275590551181102
