seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	64	127	False	0.07692307692307693	0.0625	0.07086614173228346	0.4230769230769231	0.578125	0.48031496062992124	0.11538461538461539	0.046875	0.07086614173228346	0.46153846153846156	0.5	0.44881889763779526	0.07692307692307693	0.046875	0.06299212598425197	0.34615384615384615	0.53125	0.4409448818897638	0.07692307692307693	0.0625	0.07086614173228346	0.46153846153846156	0.515625	0.47244094488188976	0.19230769230769232	0.046875	0.08661417322834646	0.5	0.515625	0.48031496062992124	0.0625	0.578125	0.08661417322834646	0.48031496062992124
2	26	64	127	False	0.038461538461538464	0.078125	0.07086614173228346	0.34615384615384615	0.546875	0.48031496062992124	0.038461538461538464	0.078125	0.07086614173228346	0.34615384615384615	0.515625	0.44881889763779526	0.038461538461538464	0.0625	0.06299212598425197	0.34615384615384615	0.5	0.4409448818897638	0.038461538461538464	0.0625	0.07086614173228346	0.34615384615384615	0.515625	0.47244094488188976	0.07692307692307693	0.09375	0.08661417322834646	0.34615384615384615	0.546875	0.48031496062992124	0.09375	0.546875	0.08661417322834646	0.48031496062992124
3	26	64	127	False	0.11538461538461539	0.078125	0.07086614173228346	0.5	0.546875	0.48031496062992124	0.07692307692307693	0.09375	0.07086614173228346	0.5	0.484375	0.44881889763779526	0.07692307692307693	0.078125	0.06299212598425197	0.46153846153846156	0.484375	0.4409448818897638	0.07692307692307693	0.078125	0.07086614173228346	0.5769230769230769	0.484375	0.47244094488188976	0.11538461538461539	0.109375	0.08661417322834646	0.5384615384615384	0.515625	0.48031496062992124	0.109375	0.546875	0.08661417322834646	0.48031496062992124
4	26	64	127	False	0.19230769230769232	0.03125	0.07086614173228346	0.5384615384615384	0.46875	0.48031496062992124	0.15384615384615385	0.0625	0.07086614173228346	0.46153846153846156	0.4375	0.44881889763779526	0.19230769230769232	0.03125	0.06299212598425197	0.5	0.4375	0.4409448818897638	0.19230769230769232	0.046875	0.07086614173228346	0.5	0.453125	0.47244094488188976	0.19230769230769232	0.0625	0.08661417322834646	0.5	0.46875	0.48031496062992124	0.0625	0.46875	0.08661417322834646	0.48031496062992124
5	26	64	127	False	0.15384615384615385	0.0625	0.07086614173228346	0.4230769230769231	0.484375	0.48031496062992124	0.07692307692307693	0.078125	0.07086614173228346	0.4230769230769231	0.4375	0.44881889763779526	0.11538461538461539	0.0625	0.06299212598425197	0.46153846153846156	0.40625	0.4409448818897638	0.11538461538461539	0.078125	0.07086614173228346	0.46153846153846156	0.484375	0.47244094488188976	0.15384615384615385	0.078125	0.08661417322834646	0.5	0.484375	0.48031496062992124	0.078125	0.484375	0.08661417322834646	0.48031496062992124
6	26	64	127	False	0.19230769230769232	0.0625	0.07086614173228346	0.4230769230769231	0.578125	0.48031496062992124	0.23076923076923078	0.046875	0.07086614173228346	0.4230769230769231	0.53125	0.44881889763779526	0.15384615384615385	0.0625	0.06299212598425197	0.38461538461538464	0.53125	0.4409448818897638	0.19230769230769232	0.0625	0.07086614173228346	0.38461538461538464	0.546875	0.47244094488188976	0.19230769230769232	0.078125	0.08661417322834646	0.46153846153846156	0.53125	0.48031496062992124	0.078125	0.578125	0.08661417322834646	0.48031496062992124
7	26	64	127	False	0.15384615384615385	0.0625	0.07086614173228346	0.5	0.5	0.48031496062992124	0.11538461538461539	0.09375	0.07086614173228346	0.5	0.484375	0.44881889763779526	0.11538461538461539	0.0625	0.06299212598425197	0.46153846153846156	0.46875	0.4409448818897638	0.11538461538461539	0.078125	0.07086614173228346	0.5769230769230769	0.46875	0.47244094488188976	0.11538461538461539	0.109375	0.08661417322834646	0.5384615384615384	0.5	0.48031496062992124	0.109375	0.5	0.08661417322834646	0.48031496062992124
8	26	64	127	False	0.11538461538461539	0.078125	0.07086614173228346	0.6923076923076923	0.484375	0.48031496062992124	0.11538461538461539	0.0625	0.07086614173228346	0.6923076923076923	0.453125	0.44881889763779526	0.07692307692307693	0.078125	0.06299212598425197	0.6538461538461539	0.46875	0.4409448818897638	0.07692307692307693	0.078125	0.07086614173228346	0.6538461538461539	0.484375	0.47244094488188976	0.11538461538461539	0.109375	0.08661417322834646	0.6923076923076923	0.46875	0.48031496062992124	0.109375	0.484375	0.08661417322834646	0.48031496062992124
9	26	64	127	False	0.11538461538461539	0.0625	0.07086614173228346	0.4230769230769231	0.4375	0.48031496062992124	0.11538461538461539	0.046875	0.07086614173228346	0.46153846153846156	0.359375	0.44881889763779526	0.11538461538461539	0.046875	0.06299212598425197	0.46153846153846156	0.359375	0.4409448818897638	0.11538461538461539	0.046875	0.07086614173228346	0.46153846153846156	0.390625	0.47244094488188976	0.11538461538461539	0.078125	0.08661417322834646	0.46153846153846156	0.40625	0.48031496062992124	0.078125	0.4375	0.08661417322834646	0.48031496062992124
10	26	64	127	False	0.11538461538461539	0.0625	0.07086614173228346	0.5	0.484375	0.48031496062992124	0.11538461538461539	0.046875	0.07086614173228346	0.46153846153846156	0.453125	0.44881889763779526	0.11538461538461539	0.046875	0.06299212598425197	0.38461538461538464	0.46875	0.4409448818897638	0.11538461538461539	0.046875	0.07086614173228346	0.4230769230769231	0.484375	0.47244094488188976	0.15384615384615385	0.0625	0.08661417322834646	0.38461538461538464	0.515625	0.48031496062992124	0.0625	0.515625	0.08661417322834646	0.48031496062992124
