model	subset	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	code	26.0	64.0	127.0	0.0	0.14423076923076925	0.08984375	0.09448818897637797	0.5076923076923077	0.46875	0.46456692913385816	0.12884615384615386	0.08359375	0.08661417322834647	0.5403846153846154	0.48125	0.4881889763779526	0.14423076923076925	0.08984375	0.09448818897637797	0.49423076923076914	0.46484375	0.4566929133858267	0.15384615384615385	0.09609375	0.10236220472440945	0.5788461538461538	0.52578125	0.5275590551181104	0.15384615384615385	0.09609375	0.10236220472440945	0.525	0.5015625	0.4960629921259844	0.09609375	0.528125	0.10236220472440945	0.5275590551181104
deepseek-8b	code	26.0	64.0	127.0	0.0	0.09615384615384617	0.071875	0.07086614173228348	0.42115384615384616	0.39140625	0.4015748031496063	0.0826923076923077	0.06328125	0.06299212598425194	0.3942307692307692	0.36796875	0.37795275590551186	0.09615384615384617	0.071875	0.07086614173228348	0.4096153846153846	0.3796875	0.38582677165354334	0.09615384615384617	0.071875	0.07086614173228348	0.4115384615384616	0.38671875	0.3937007874015749	0.09615384615384617	0.071875	0.07086614173228348	0.40384615384615385	0.38046875	0.38582677165354334	0.071875	0.40078125	0.07086614173228348	0.4015748031496063
qwen3.5-4b	code	26.0	64.0	127.0	0.0	0.1423076923076923	0.08984375	0.09448818897637797	0.5846153846153845	0.534375	0.5433070866141734	0.1423076923076923	0.08984375	0.09448818897637797	0.5384615384615384	0.4953125	0.5039370078740155	0.1423076923076923	0.08984375	0.09448818897637797	0.5192307692307692	0.47578125	0.48031496062992113	0.13846153846153847	0.07890625	0.08661417322834647	0.5269230769230768	0.47734375	0.48031496062992113	0.1423076923076923	0.08984375	0.09448818897637797	0.5653846153846154	0.50625	0.5196850393700785	0.08984375	0.534375	0.09448818897637797	0.5433070866141734
qwen3-14b	code	26.0	64.0	127.0	0.0	0.07500000000000001	0.05390625	0.055118110236220465	0.4173076923076923	0.40234375	0.3937007874015749	0.08076923076923079	0.05625	0.055118110236220465	0.4365384615384616	0.4109375	0.4094488188976378	0.06538461538461539	0.05	0.04724409448818898	0.3884615384615384	0.38046875	0.3700787401574804	0.08076923076923079	0.05625	0.055118110236220465	0.44230769230769235	0.40703125	0.4094488188976378	0.07500000000000001	0.05390625	0.055118110236220465	0.38076923076923075	0.3796875	0.3700787401574804	0.05859375	0.42109375	0.055118110236220465	0.4094488188976378
qwen3.5-27b	code	26.0	64.0	127.0	0.0	0.15576923076923083	0.10703125	0.11023622047244093	0.6249999999999998	0.55546875	0.5669291338582678	0.1461538461538462	0.0984375	0.10236220472440945	0.6192307692307691	0.5609375	0.5669291338582678	0.1461538461538462	0.0984375	0.10236220472440945	0.5615384615384615	0.4890625	0.5039370078740155	0.1461538461538462	0.0984375	0.10236220472440945	0.573076923076923	0.52109375	0.5275590551181104	0.1403846153846154	0.09140625	0.09448818897637797	0.601923076923077	0.53203125	0.5433070866141734	0.10859375	0.565625	0.11023622047244093	0.5669291338582678
