model	subset	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	code	26.0	64.0	127.0	1.0	0.051923076923076926	0.0453125	0.04724409448818898	0.7115384615384615	0.66640625	0.6692913385826773	0.0057692307692307696	0.01015625	0.007874015748031492	0.14615384615384616	0.1765625	0.16535433070866146	0.05	0.06640625	0.06299212598425194	0.6076923076923076	0.63203125	0.6220472440944883	0.06953125	0.67265625	0.06299212598425194	0.6692913385826773
deepseek-8b	code	26.0	64.0	127.0	1.0	0.0673076923076923	0.05	0.055118110236220465	0.10961538461538463	0.10703125	0.11023622047244093	0.08269230769230769	0.075	0.07874015748031497	0.3826923076923078	0.3625	0.37795275590551186	0.044230769230769226	0.0546875	0.04724409448818898	0.5057692307692307	0.46328125	0.46456692913385816	0.0828125	0.46328125	0.07874015748031497	0.46456692913385816
