seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca.s42_step@1_val	stepfinder-pca.s42_step@1_test	stepfinder-pca.s42_step@1_full	stepfinder-pca.s42_agent@1_val	stepfinder-pca.s42_agent@1_test	stepfinder-pca.s42_agent@1_full	stepfinder-pca.s43_step@1_val	stepfinder-pca.s43_step@1_test	stepfinder-pca.s43_step@1_full	stepfinder-pca.s43_agent@1_val	stepfinder-pca.s43_agent@1_test	stepfinder-pca.s43_agent@1_full	stepfinder-pca.s44_step@1_val	stepfinder-pca.s44_step@1_test	stepfinder-pca.s44_step@1_full	stepfinder-pca.s44_agent@1_val	stepfinder-pca.s44_agent@1_test	stepfinder-pca.s44_agent@1_full	stepfinder-pca.s45_step@1_val	stepfinder-pca.s45_step@1_test	stepfinder-pca.s45_step@1_full	stepfinder-pca.s45_agent@1_val	stepfinder-pca.s45_agent@1_test	stepfinder-pca.s45_agent@1_full	stepfinder-pca.s46_step@1_val	stepfinder-pca.s46_step@1_test	stepfinder-pca.s46_step@1_full	stepfinder-pca.s46_agent@1_val	stepfinder-pca.s46_agent@1_test	stepfinder-pca.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	63	156	312	False	0.25396825396825395	0.14743589743589744	0.17307692307692307	0.6666666666666666	0.6282051282051282	0.6442307692307693	0.3492063492063492	0.19230769230769232	0.22756410256410256	0.746031746031746	0.6602564102564102	0.6730769230769231	0.2698412698412698	0.19230769230769232	0.1987179487179487	0.7301587301587301	0.6474358974358975	0.657051282051282	0.19047619047619047	0.10897435897435898	0.13141025641025642	0.7301587301587301	0.6346153846153846	0.6538461538461539	0.31746031746031744	0.20512820512820512	0.23717948717948717	0.8095238095238095	0.6858974358974359	0.717948717948718	0.20512820512820512	0.6858974358974359	0.23717948717948717	0.717948717948718
2	63	156	312	False	0.15873015873015872	0.16666666666666666	0.17307692307692307	0.6349206349206349	0.6666666666666666	0.6442307692307693	0.2222222222222222	0.21153846153846154	0.22756410256410256	0.7301587301587301	0.6474358974358975	0.6730769230769231	0.23809523809523808	0.16666666666666666	0.1987179487179487	0.7301587301587301	0.6346153846153846	0.657051282051282	0.12698412698412698	0.10897435897435898	0.13141025641025642	0.6984126984126984	0.6153846153846154	0.6538461538461539	0.20634920634920634	0.22435897435897437	0.23717948717948717	0.7142857142857143	0.7243589743589743	0.717948717948718	0.22435897435897437	0.7243589743589743	0.23717948717948717	0.717948717948718
3	63	156	312	False	0.12698412698412698	0.1794871794871795	0.17307692307692307	0.6666666666666666	0.6217948717948718	0.6442307692307693	0.1746031746031746	0.2564102564102564	0.22756410256410256	0.6507936507936508	0.6730769230769231	0.6730769230769231	0.1746031746031746	0.22435897435897437	0.1987179487179487	0.6825396825396826	0.6602564102564102	0.657051282051282	0.1111111111111111	0.14102564102564102	0.13141025641025642	0.6031746031746031	0.6474358974358975	0.6538461538461539	0.1746031746031746	0.2692307692307692	0.23717948717948717	0.6825396825396826	0.7243589743589743	0.717948717948718	0.2692307692307692	0.7243589743589743	0.23717948717948717	0.717948717948718
