model	subset	method	status	rows	expected	no_pred	fmt_fail
gpt-4o	arc	raffles	DONE	304	304	0	7
gpt-4o	gaia	raffles	DONE	50	50	0	6
gpt-4o	hotpot	raffles	DONE	578	578	0	73
gpt-4o	math500	raffles	DONE	157	157	5	8
gpt-4o	mmlu_pro	raffles	DONE	92	92	0	2
gpt-4o	musique	raffles	DONE	312	312	0	39
gpt-4o	wikimqa	raffles	DONE	733	733	0	96
