model	subset	n_val	n_test	n_full	gt_in_prompt	stepfinder-tsel.s42_step@1_val	stepfinder-tsel.s42_step@1_test	stepfinder-tsel.s42_step@1_full	stepfinder-tsel.s42_agent@1_val	stepfinder-tsel.s42_agent@1_test	stepfinder-tsel.s42_agent@1_full	stepfinder-tsel.s43_step@1_val	stepfinder-tsel.s43_step@1_test	stepfinder-tsel.s43_step@1_full	stepfinder-tsel.s43_agent@1_val	stepfinder-tsel.s43_agent@1_test	stepfinder-tsel.s43_agent@1_full	stepfinder-tsel.s44_step@1_val	stepfinder-tsel.s44_step@1_test	stepfinder-tsel.s44_step@1_full	stepfinder-tsel.s44_agent@1_val	stepfinder-tsel.s44_agent@1_test	stepfinder-tsel.s44_agent@1_full	stepfinder-tsel.s45_step@1_val	stepfinder-tsel.s45_step@1_test	stepfinder-tsel.s45_step@1_full	stepfinder-tsel.s45_agent@1_val	stepfinder-tsel.s45_agent@1_test	stepfinder-tsel.s45_agent@1_full	stepfinder-tsel.s46_step@1_val	stepfinder-tsel.s46_step@1_test	stepfinder-tsel.s46_step@1_full	stepfinder-tsel.s46_agent@1_val	stepfinder-tsel.s46_agent@1_test	stepfinder-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	math500	32.0	79.0	157.0	0.0	0.07291666666666667	0.029535864978902954	0.044585987261146494	0.3125	0.26160337552742613	0.27388535031847133	0.052083333333333336	0.05907172995780591	0.044585987261146494	0.20833333333333334	0.2109704641350211	0.20382165605095545	0.0625	0.004219409282700422	0.02547770700636943	0.16666666666666666	0.12236286919831224	0.15286624203821655	0.25	0.21940928270042193	0.23566878980891723	0.3333333333333333	0.2869198312236287	0.31210191082802546	0.3854166666666667	0.47257383966244726	0.4331210191082803	0.4479166666666667	0.49367088607594933	0.4777070063694267	0.47257383966244726	0.49367088607594933	0.4331210191082803	0.4777070063694267
qwen3.5-9b	mmlu_pro	19.0	46.0	92.0	0.0	0.08771929824561403	0.08695652173913043	0.07608695652173914	0.2982456140350877	0.3768115942028985	0.33695652173913043	0.07017543859649122	0.09420289855072463	0.08695652173913043	0.21052631578947367	0.24637681159420288	0.21739130434782608	0.07017543859649122	0.036231884057971016	0.043478260869565216	0.15789473684210525	0.15217391304347827	0.14130434782608695	0.24561403508771928	0.32608695652173914	0.29347826086956524	0.42105263157894735	0.5362318840579711	0.47826086956521746	0.3333333333333333	0.3695652173913044	0.3695652173913044	0.4561403508771929	0.49275362318840576	0.47826086956521746	0.3695652173913044	0.5434782608695653	0.3695652173913044	0.47826086956521746
qwen3.5-9b	musique	63.0	156.0	312.0	0.0	0.07936507936507936	0.07478632478632478	0.08333333333333333	0.6507936507936508	0.6047008547008547	0.6121794871794872	0.1111111111111111	0.07692307692307693	0.08012820512820513	0.5132275132275133	0.4551282051282051	0.4647435897435897	0.005291005291005291	0.014957264957264954	0.009615384615384616	0.2962962962962963	0.2606837606837607	0.26282051282051283	0.2169312169312169	0.15598290598290598	0.16346153846153846	0.7354497354497355	0.6602564102564102	0.6762820512820514	0.3068783068783069	0.23290598290598288	0.2564102564102564	0.6402116402116401	0.6089743589743589	0.6057692307692307	0.23290598290598288	0.6602564102564102	0.2564102564102564	0.6762820512820514
qwen3.5-9b	wikimqa	147.0	367.0	733.0	0.0	0.07709750566893424	0.06448683015440508	0.06275579809004093	0.6077097505668935	0.605812897366031	0.5934515688949522	0.06122448979591836	0.06721162579473207	0.06275579809004093	0.6281179138321996	0.6412352406902815	0.635743519781719	0.009070294784580499	0.011807447774750226	0.009549795361527967	0.34920634920634924	0.4087193460490463	0.39017735334242837	0.14512471655328799	0.15712988192552224	0.15006821282401092	0.7074829931972789	0.6811989100817438	0.6875852660300138	0.2108843537414966	0.20435967302452318	0.20327421555252387	0.7210884353741497	0.6966394187102635	0.6998635743519782	0.20435967302452318	0.6966394187102635	0.20327421555252387	0.6998635743519782
deepseek-8b	arc	61.0	152.0	304.0	0.0	0.21857923497267762	0.20833333333333334	0.21710526315789477	0.39344262295081966	0.3245614035087719	0.33223684210526316	0.28415300546448086	0.3004385964912281	0.3092105263157895	0.453551912568306	0.4298245614035088	0.43421052631578955	0.3005464480874317	0.293859649122807	0.3125	0.40437158469945356	0.3881578947368421	0.40131578947368424	0.31693989071038253	0.3618421052631579	0.3552631578947369	0.46994535519125674	0.4824561403508772	0.4605263157894737	0.22404371584699456	0.31140350877192985	0.2993421052631579	0.40983606557377045	0.43640350877192985	0.4243421052631579	0.3618421052631579	0.4824561403508772	0.3552631578947369	0.4605263157894737
deepseek-8b	gaia	10.0	25.0	50.0	0.0	0.16666666666666666	0.13333333333333333	0.12	0.46666666666666673	0.41333333333333333	0.42	0.26666666666666666	0.13333333333333333	0.16	0.5666666666666668	0.4000000000000001	0.44	0.4666666666666666	0.21333333333333335	0.28	0.7000000000000001	0.43999999999999995	0.54	0.26666666666666666	0.13333333333333333	0.18000000000000002	0.5	0.4000000000000001	0.44	0.43333333333333335	0.17333333333333334	0.24	0.6333333333333333	0.52	0.54	0.21333333333333335	0.52	0.28	0.54
deepseek-8b	hotpot	116.0	289.0	578.0	0.0	0.14655172413793105	0.11649365628604384	0.12629757785467127	0.7298850574712644	0.6920415224913495	0.6972318339100346	0.20689655172413793	0.19607843137254902	0.1972318339100346	0.6810344827586207	0.6366782006920415	0.6401384083044983	0.15229885057471265	0.16262975778546712	0.15570934256055363	0.6752873563218391	0.635524798154556	0.6332179930795848	0.16954022988505746	0.1580161476355248	0.16262975778546712	0.7126436781609197	0.7081891580161477	0.7024221453287197	0.1724137931034483	0.17070357554786622	0.17301038062283736	0.7327586206896552	0.7231833910034601	0.7179930795847751	0.19607843137254902	0.7231833910034601	0.1972318339100346	0.7179930795847751
deepseek-8b	math500	32.0	79.0	157.0	0.0	0.15625	0.10548523206751054	0.12738853503184713	0.3229166666666667	0.22784810126582278	0.267515923566879	0.23958333333333334	0.17721518987341775	0.20382165605095545	0.4166666666666667	0.24050632911392408	0.28662420382165604	0.3125	0.2742616033755274	0.2802547770700637	0.4166666666666667	0.35864978902953587	0.36942675159235666	0.19791666666666666	0.24894514767932488	0.22929936305732487	0.40625	0.35864978902953587	0.36942675159235666	0.3125	0.25316455696202533	0.267515923566879	0.34375	0.3333333333333333	0.3503184713375796	0.2742616033755274	0.3628691983122363	0.2802547770700637	0.36942675159235666
deepseek-8b	mmlu_pro	19.0	46.0	92.0	0.0	0.3333333333333333	0.2318840579710145	0.25	0.456140350877193	0.4057971014492754	0.41304347826086957	0.3333333333333333	0.32608695652173914	0.31521739130434784	0.47368421052631576	0.5362318840579711	0.5	0.3508771929824561	0.45652173913043476	0.41304347826086957	0.42105263157894735	0.6159420289855072	0.5434782608695652	0.21052631578947367	0.17391304347826086	0.16304347826086957	0.2982456140350877	0.3550724637681159	0.32608695652173914	0.22807017543859645	0.24637681159420288	0.22826086956521738	0.3859649122807018	0.4275362318840579	0.40217391304347827	0.45652173913043476	0.6159420289855072	0.41304347826086957	0.5434782608695652
deepseek-8b	musique	63.0	156.0	312.0	0.0	0.08465608465608465	0.08760683760683761	0.09615384615384616	0.7037037037037037	0.6773504273504273	0.6794871794871794	0.2169312169312169	0.17948717948717952	0.1955128205128205	0.6984126984126983	0.6239316239316239	0.6410256410256411	0.15873015873015872	0.16666666666666666	0.16025641025641027	0.6507936507936508	0.5982905982905983	0.6089743589743589	0.19576719576719573	0.20299145299145302	0.19230769230769232	0.7566137566137566	0.7200854700854701	0.7275641025641025	0.19047619047619047	0.1794871794871795	0.18269230769230768	0.746031746031746	0.7243589743589743	0.7339743589743589	0.2094017094017094	0.7264957264957265	0.1955128205128205	0.7339743589743589
deepseek-8b	wikimqa	147.0	367.0	733.0	0.0	0.09977324263038549	0.07356948228882833	0.08321964529331514	0.7142857142857143	0.6684831970935513	0.679399727148704	0.10657596371882087	0.11534968210717529	0.1077762619372442	0.6485260770975056	0.6421435059037238	0.6439290586630286	0.09750566893424036	0.11171662125340599	0.10641200545702593	0.6802721088435374	0.6866485013623977	0.679399727148704	0.12471655328798185	0.14350590372388738	0.14051841746248295	0.7346938775510204	0.6920980926430519	0.7053206002728513	0.12698412698412698	0.11444141689373295	0.12141882673942701	0.72562358276644	0.6866485013623977	0.6998635743519782	0.14350590372388738	0.6966394187102635	0.14051841746248295	0.7053206002728513
qwen3.5-4b	arc	61.0	152.0	304.0	0.0	0.12568306010928962	0.1337719298245614	0.12828947368421054	0.29508196721311475	0.2675438596491228	0.2532894736842105	0.32786885245901637	0.3004385964912281	0.3190789473684211	0.4316939890710383	0.3859649122807018	0.40131578947368424	0.453551912568306	0.45394736842105265	0.4572368421052631	0.6065573770491803	0.5614035087719298	0.5625	0.14754098360655737	0.14912280701754385	0.14144736842105263	0.30601092896174864	0.2697368421052631	0.2565789473684211	0.34972677595628415	0.35964912280701755	0.3552631578947369	0.4480874316939891	0.44078947368421056	0.43421052631578955	0.45394736842105265	0.5614035087719298	0.4572368421052631	0.5625
qwen3.5-4b	gaia	10.0	25.0	50.0	0.0	0.3333333333333333	0.22666666666666666	0.22	0.6	0.5066666666666667	0.52	0.4000000000000001	0.28	0.28	0.6333333333333333	0.49333333333333335	0.52	0.26666666666666666	0.21333333333333335	0.20000000000000004	0.6333333333333333	0.49333333333333335	0.52	0.0	0.04	0.02	0.3	0.36000000000000004	0.36000000000000004	0.26666666666666666	0.14666666666666667	0.16	0.5333333333333333	0.3866666666666667	0.42	0.28	0.52	0.28	0.52
qwen3.5-4b	hotpot	116.0	289.0	578.0	0.0	0.11781609195402298	0.091118800461361	0.08996539792387544	0.7155172413793104	0.6839677047289504	0.6747404844290658	0.2471264367816092	0.1787773933102653	0.1903114186851211	0.6954022988505747	0.6805074971164936	0.671280276816609	0.14080459770114942	0.12802768166089964	0.12802768166089964	0.6379310344827586	0.649365628604383	0.6349480968858131	0.13505747126436782	0.12687427912341406	0.11937716262975778	0.6120689655172414	0.6147635524798155	0.596885813148789	0.20114942528735633	0.16724336793540948	0.16955017301038064	0.646551724137931	0.6193771626297577	0.615916955017301	0.1787773933102653	0.6851211072664359	0.1903114186851211	0.6747404844290658
qwen3.5-4b	math500	32.0	79.0	157.0	0.0	0.15625	0.1940928270042194	0.17197452229299362	0.3541666666666667	0.40084388185654013	0.3821656050955415	0.09375	0.16033755274261605	0.1337579617834395	0.19791666666666666	0.2869198312236287	0.267515923566879	0.14583333333333334	0.19831223628691985	0.17197452229299362	0.2604166666666667	0.3206751054852321	0.29936305732484075	0.0625	0.0970464135021097	0.07006369426751592	0.22916666666666666	0.24894514767932488	0.24203821656050958	0.22916666666666666	0.12658227848101267	0.1337579617834395	0.25	0.26160337552742613	0.25477707006369427	0.22362869198312238	0.40084388185654013	0.17197452229299362	0.3821656050955415
qwen3.5-4b	mmlu_pro	19.0	46.0	92.0	0.0	0.12280701754385964	0.10869565217391304	0.09782608695652174	0.3508771929824561	0.3913043478260869	0.34782608695652173	0.2631578947368421	0.30434782608695654	0.2826086956521739	0.4561403508771929	0.5362318840579711	0.4891304347826087	0.2631578947368421	0.27536231884057977	0.2717391304347826	0.4561403508771929	0.5072463768115941	0.47826086956521746	0.08771929824561403	0.06521739130434782	0.07608695652173914	0.24561403508771928	0.26811594202898553	0.2608695652173913	0.1929824561403509	0.17391304347826086	0.17391304347826086	0.31578947368421045	0.3188405797101449	0.31521739130434784	0.30434782608695654	0.5507246376811594	0.2826086956521739	0.4891304347826087
qwen3.5-4b	musique	63.0	156.0	312.0	0.0	0.12169312169312169	0.10256410256410257	0.10256410256410257	0.6984126984126983	0.6431623931623932	0.657051282051282	0.19047619047619047	0.18376068376068375	0.1955128205128205	0.7354497354497355	0.6709401709401709	0.6955128205128206	0.15343915343915343	0.1452991452991453	0.14743589743589744	0.6772486772486772	0.6623931623931624	0.6666666666666666	0.09523809523809523	0.07905982905982907	0.07692307692307693	0.6137566137566137	0.561965811965812	0.5737179487179487	0.14814814814814814	0.1517094017094017	0.14102564102564102	0.6772486772486772	0.6282051282051282	0.6378205128205128	0.18376068376068375	0.6773504273504273	0.1955128205128205	0.6955128205128206
qwen3.5-4b	wikimqa	147.0	367.0	733.0	0.0	0.09523809523809523	0.11171662125340599	0.10368349249658936	0.709750566893424	0.6721162579473207	0.6862210095497954	0.18367346938775508	0.17529518619436876	0.16371077762619374	0.7233560090702947	0.6603088101725704	0.6780354706684856	0.10430839002267574	0.10899182561307902	0.10641200545702593	0.6984126984126985	0.6539509536784741	0.669849931787176	0.09297052154195011	0.08356039963669393	0.08594815825375172	0.6848072562358277	0.6712079927338784	0.6753069577080492	0.15419501133786848	0.1307901907356948	0.13233287858117326	0.7029478458049887	0.6330608537693007	0.6507503410641201	0.17529518619436876	0.6748410535876476	0.16371077762619374	0.6862210095497954
qwen3-14b	arc	61.0	152.0	304.0	0.0	0.4972677595628416	0.4780701754385965	0.5032894736842105	0.6448087431693988	0.6030701754385964	0.6151315789473685	0.273224043715847	0.3026315789473684	0.2993421052631579	0.4262295081967213	0.4166666666666667	0.40789473684210525	0.5355191256830601	0.4868421052631579	0.4901315789473684	0.6174863387978142	0.5548245614035088	0.555921052631579	0.16939890710382513	0.1469298245614035	0.14473684210526316	0.30601092896174864	0.25000000000000006	0.24342105263157895	0.4426229508196721	0.3881578947368421	0.40789473684210525	0.5792349726775956	0.4978070175438596	0.506578947368421	0.4868421052631579	0.6030701754385964	0.5032894736842105	0.6151315789473685
qwen3-14b	gaia	10.0	25.0	50.0	0.0	0.30000000000000004	0.19999999999999998	0.20000000000000004	0.5666666666666668	0.4533333333333333	0.48	0.2333333333333333	0.21333333333333335	0.20000000000000004	0.5	0.5333333333333333	0.52	0.4333333333333333	0.3466666666666667	0.34	0.6	0.5333333333333333	0.58	0.2333333333333333	0.1466666666666667	0.16	0.5333333333333333	0.4133333333333334	0.44	0.3	0.26666666666666666	0.26	0.5	0.5466666666666667	0.54	0.3466666666666667	0.56	0.34	0.58
qwen3-14b	hotpot	116.0	289.0	578.0	0.0	0.19540229885057472	0.19146482122260666	0.19550173010380623	0.7241379310344828	0.7231833910034603	0.7179930795847751	0.23275862068965517	0.20184544405997695	0.2058823529411765	0.7327586206896551	0.7001153402537486	0.7058823529411765	0.367816091954023	0.3264129181084198	0.3460207612456747	0.735632183908046	0.7335640138408305	0.7301038062283737	0.2528735632183908	0.23990772779700112	0.24740484429065743	0.7212643678160919	0.7104959630911187	0.7041522491349482	0.27011494252873564	0.2179930795847751	0.2370242214532872	0.7270114942528737	0.7254901960784315	0.7162629757785467	0.3264129181084198	0.7335640138408305	0.3460207612456747	0.7301038062283737
qwen3-14b	math500	32.0	79.0	157.0	0.0	0.14583333333333334	0.11814345991561181	0.11464968152866244	0.2916666666666667	0.2869198312236287	0.2802547770700637	0.21875	0.16033755274261602	0.17197452229299362	0.3958333333333333	0.2658227848101266	0.2929936305732484	0.16666666666666666	0.14767932489451477	0.1464968152866242	0.3541666666666667	0.2911392405063291	0.29936305732484075	0.10416666666666667	0.1139240506329114	0.11464968152866244	0.25	0.24050632911392403	0.24840764331210194	0.16666666666666666	0.1139240506329114	0.12101910828025479	0.3333333333333333	0.24050632911392403	0.2611464968152866	0.16033755274261602	0.3037974683544304	0.17197452229299362	0.29936305732484075
qwen3-14b	mmlu_pro	19.0	46.0	92.0	0.0	0.5263157894736842	0.47826086956521746	0.47826086956521746	0.6491228070175438	0.7463768115942028	0.6847826086956522	0.3859649122807018	0.2246376811594203	0.2826086956521739	0.49122807017543857	0.4855072463768116	0.4673913043478261	0.6140350877192983	0.5652173913043478	0.5652173913043478	0.7192982456140351	0.7608695652173912	0.7282608695652174	0.22807017543859645	0.18115942028985507	0.1956521739130435	0.3508771929824561	0.3913043478260869	0.358695652173913	0.43859649122807015	0.3695652173913044	0.3804347826086956	0.5438596491228069	0.5797101449275363	0.5543478260869565	0.5652173913043478	0.7608695652173912	0.5652173913043478	0.7282608695652174
qwen3-14b	musique	63.0	156.0	312.0	0.0	0.15873015873015872	0.1388888888888889	0.14423076923076922	0.746031746031746	0.7072649572649573	0.7211538461538461	0.1851851851851852	0.22008547008547008	0.1891025641025641	0.7407407407407408	0.6816239316239315	0.7051282051282052	0.36507936507936506	0.35683760683760685	0.3557692307692308	0.7619047619047619	0.7286324786324787	0.7403846153846154	0.2486772486772487	0.21794871794871795	0.22115384615384615	0.7566137566137566	0.7008547008547009	0.7147435897435898	0.2222222222222222	0.21794871794871795	0.21474358974358973	0.7407407407407408	0.7051282051282052	0.7211538461538461	0.35683760683760685	0.7286324786324787	0.3557692307692308	0.7403846153846154
qwen3-14b	wikimqa	147.0	367.0	733.0	0.0	0.07709750566893424	0.09900090826521345	0.0927694406548431	0.72562358276644	0.6830154405086285	0.6984993178717599	0.126984126984127	0.11353315168029066	0.11596180081855388	0.7278911564625851	0.6811989100817438	0.6944065484311052	0.2290249433106576	0.2098092643051771	0.21828103683492497	0.7369614512471655	0.6866485013623979	0.7039563437926329	0.14058956916099774	0.13079019073569484	0.1296043656207367	0.7346938775510203	0.6857402361489555	0.7039563437926329	0.17233560090702948	0.15622161671207993	0.16098226466575716	0.72562358276644	0.6712079927338782	0.6903137789904502	0.2098092643051771	0.6893732970027249	0.21828103683492497	0.7039563437926329
qwen3.5-27b	arc	61.0	152.0	304.0	0.0	0.6502732240437158	0.6491228070175439	0.6447368421052632	0.7540983606557377	0.7456140350877192	0.7302631578947368	0.4863387978142076	0.5021929824561403	0.4901315789473684	0.5956284153005464	0.587719298245614	0.5723684210526315	0.273224043715847	0.3574561403508772	0.3355263157894737	0.34972677595628415	0.43421052631578955	0.40789473684210525	0.3333333333333333	0.37280701754385964	0.35855263157894735	0.48087431693989074	0.4780701754385965	0.4605263157894737	0.03278688524590164	0.024122807017543862	0.023026315789473683	0.1366120218579235	0.1074561403508772	0.1118421052631579	0.6491228070175439	0.7456140350877192	0.6447368421052632	0.7302631578947368
qwen3.5-27b	gaia	10.0	25.0	50.0	0.0	0.3333333333333333	0.28	0.28	0.7666666666666667	0.6000000000000001	0.64	0.3	0.19999999999999998	0.20000000000000004	0.7666666666666666	0.7066666666666667	0.68	0.13333333333333333	0.1466666666666667	0.12	0.7000000000000001	0.5866666666666668	0.62	0.20000000000000004	0.17333333333333334	0.16	0.5666666666666668	0.5733333333333334	0.56	0.03333333333333333	0.02666666666666667	0.02	0.3	0.32	0.34	0.28	0.7066666666666667	0.28	0.68
qwen3.5-27b	hotpot	116.0	289.0	578.0	0.0	0.16954022988505746	0.16608996539792387	0.16262975778546712	0.6982758620689656	0.7220299884659745	0.7093425605536332	0.1810344827586207	0.19377162629757785	0.19377162629757785	0.6551724137931033	0.6851211072664359	0.6782006920415226	0.10057471264367816	0.10149942329873125	0.09169550173010381	0.5833333333333334	0.5617070357554786	0.5570934256055363	0.10344827586206896	0.10380622837370242	0.10034602076124567	0.6867816091954023	0.6851211072664359	0.6730103806228374	0.1235632183908046	0.11995386389850056	0.11591695501730104	0.5660919540229886	0.552479815455594	0.5467128027681661	0.19377162629757785	0.7220299884659745	0.19377162629757785	0.7093425605536332
qwen3.5-27b	math500	32.0	79.0	157.0	0.0	0.40625	0.45569620253164556	0.4076433121019109	0.5416666666666666	0.5527426160337553	0.5286624203821656	0.23958333333333334	0.29957805907172996	0.25477707006369427	0.40625	0.41350210970464135	0.40127388535031844	0.3020833333333333	0.3080168776371308	0.27388535031847133	0.4375	0.4261603375527426	0.4076433121019109	0.22916666666666666	0.21518987341772153	0.20382165605095545	0.3125	0.3291139240506329	0.3248407643312102	0.08333333333333333	0.0379746835443038	0.05732484076433122	0.2604166666666667	0.24050632911392408	0.2611464968152866	0.45569620253164556	0.5527426160337553	0.4076433121019109	0.5286624203821656
