model	subset	n_val	n_test	n_full	gt_in_prompt	errorprobe_step@1_val	errorprobe_step@1_test	errorprobe_step@1_full	errorprobe_agent@1_val	errorprobe_agent@1_test	errorprobe_agent@1_full	errorprobe_bt_step@1_val	errorprobe_bt_step@1_test	errorprobe_bt_step@1_full	errorprobe_bt_agent@1_val	errorprobe_bt_agent@1_test	errorprobe_bt_agent@1_full	errorprobe_paper_step@1_val	errorprobe_paper_step@1_test	errorprobe_paper_step@1_full	errorprobe_paper_agent@1_val	errorprobe_paper_agent@1_test	errorprobe_paper_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	magentic	18.0	46.0	91.0	1.0	0.14444444444444446	0.1576086956521739	0.15384615384615383	0.49444444444444435	0.5119565217391304	0.5054945054945055	0.1	0.07934782608695652	0.0879120879120879	0.5916666666666667	0.5934782608695653	0.5824175824175823	0.18055555555555558	0.1815217391304348	0.18681318681318687	0.5861111111111111	0.5717391304347826	0.5824175824175823	0.18586956521739129	0.6010869565217392	0.18681318681318687	0.5824175824175823
qwen3.5-9b	captain	17.0	43.0	85.0	1.0	0.18235294117647055	0.18488372093023256	0.1764705882352941	0.4647058823529412	0.4627906976744187	0.47058823529411764	0.07058823529411765	0.04767441860465116	0.058823529411764705	0.19117647058823528	0.17325581395348835	0.1764705882352941	0.23823529411764705	0.2802325581395349	0.27058823529411763	0.5764705882352942	0.5732558139534882	0.5764705882352941	0.2802325581395349	0.5732558139534882	0.27058823529411763	0.5764705882352941
deepseek-8b	magentic	18.0	46.0	91.0	1.0	0.16944444444444443	0.1826086956521739	0.1758241758241758	0.5888888888888888	0.5619565217391304	0.5714285714285714	0.04166666666666667	0.05108695652173913	0.05494505494505495	0.5861111111111111	0.5956521739130436	0.5934065934065933	0.1333333333333333	0.12717391304347828	0.13186813186813187	0.5361111111111112	0.6021739130434783	0.5824175824175823	0.1880434782608696	0.6239130434782608	0.1758241758241758	0.5934065934065933
deepseek-8b	captain	17.0	43.0	85.0	1.0	0.1941176470588235	0.21046511627906977	0.20000000000000004	0.4911764705882353	0.5406976744186046	0.5176470588235295	0.0	0.0	0.0	0.15882352941176467	0.177906976744186	0.1764705882352941	0.18529411764705878	0.1941860465116279	0.20000000000000004	0.5558823529411765	0.5337209302325581	0.5294117647058824	0.22325581395348842	0.5662790697674416	0.20000000000000004	0.5294117647058824
